"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"182",48.4847636239563,52.7598233189767,0,0,0
"183",53.7416279187377,52.7854196649978,56.1326509022466,0,0
"184",52.2071974551399,63.2609089902634,0,0,0
"185",45.1985885959877,47.5858303484913,97.1753304613699,90.1991846304161,99.2588702635478
"186",46.278231085619,49.4385155763656,0,0,0
"187",0,0,0,0,0
"188",0,0.555313691484176,0,0,0
"189",53.7782403696886,54.0883997264977,99.5215499461201,110.311608594283,117.232359534558
"190",52.2554228262328,54.333854298326,0,0,0
"191",52.6829327449811,54.0014073410113,104.793815490177,103.927495444769,97.7540167645536
"192",50.9848675344358,52.7358667937198,0,0,0
"193",58.2757457631059,62.3917465979407,0,0,0
"194",59.6222165672393,63.7420512763122,117.52071135365,130.696612707087,132.24486721714
"195",0,1.48112896033528,0,0,0
"196",48.1267218795363,55.890786961056,99.9201086058007,115.064001954421,118.011020010707
"197",0,0,0,0,0
"198",0,9.18617366209971,0,0,0
"199",65.960406648205,73.5380225764853,89.6627419449725,112.458849818858,110.067444115018
"200",0,5.37102831820678,0,0,0
"201",0,7.20557614241236,0,0,0
"202",43.9515508799705,48.81581185301,109.058317573671,88.337415477312,111.678108304658
"203",54.0704077855621,57.7180841777565,0,0,0
"204",49.9663740028081,55.8924561935778,92.9026258734462,93.2587203808566,97.4678311440994
"205",0,1.98685767515773,0,0,0
"206",49.804809264343,49.1303551671604,0,0,0
"207",44.3136518092164,47.3158483778997,0,0,0
"208",9.24464183474617,7.32732487032788,0,0,0
"209",55.2985213344455,61.5918743878877,0,0,0
"210",55.2143333267931,64.1385586838294,0,0,0
"211",54.3578162766351,58.5126485378219,97.2500197806661,87.9345181404825,104.272989743175
"212",57.5453081163904,62.960354995158,102.096018710344,111.820212379548,106.157571154452
"213",53.9556465492395,58.6294450170364,0,0,0
"214",47.3010544693085,55.5661383266522,0,0,61.3522450814281
"215",54.3859405635612,55.2695747189557,100.545279283955,94.1698523548875,105.069453979844
"216",48.2426757955386,54.5868362268322,62.7254345228955,0,0
"217",46.6044884634908,51.1724367224706,108.017225454856,102.196289769447,103.383018016497
"218",0,2.85559062605379,0,0,0
"219",50.130128496289,51.2372631523953,0,0,0
"220",47.2056728111884,53.8561050020983,0,0,0
"221",65.8871212667155,72.9231132320477,138.194363564815,155.44977929262,164.288271368916
"222",54.8290959676526,54.8290959676526,117.860689275184,104.289355932572,106.366398718715
"223",43.3936491082483,47.0131040136908,0,0,0
"224",39.3875106648361,43.337854138716,0,0,0
"225",47.7773702517401,51.58291951926,0,0,0
"226",44.9818221748144,46.0924125063464,86.9166621281426,81.7901756079566,88.6548501676713
"227",50.1581497124636,54.6118533162107,0,0,0
"228",0,0.667420394041827,0,0,0
"229",44.4592831220357,49.7594804281559,0,0,0
"230",56.6665627576445,60.9665943683985,103.754018985558,96.2589346045841,101.35697391027
"231",58.4927025123701,63.9888479050254,103.09707934204,99.3943236113002,111.444407809214
"232",0,0,0,0,0
"233",0,6.12460007767605,0,0,0
"234",50.4894308432808,57.3113518588779,0,0,0
"235",47.2764049500593,50.9010363188155,107.870565084873,120.191985169666,114.85382964589
"236",56.732679105586,61.3791561963622,0,0,0
"237",46.2675948862795,53.7703029589655,0,0,0
"238",48.4353350320816,52.0495492630976,0,0,0
"239",44.6413294307704,45.5295662404963,89.7760232143845,107.92445182736,90.368612978953
"240",45.7838844955142,52.0983554796506,129.804320236622,125.776680892482,111.826659668691
"241",46.5321013317771,54.2730650940499,67.8857262780724,57.8744366657308,40.497068473593
"242",40.0689810427098,44.2088182192906,0,0,0
"243",67.3368019528761,71.6026498275707,0,0,0
"244",0,1.84139757539072,0,0,0
"245",0,0,0,0,0
"246",51.1241585864656,51.9156309415971,0,0,0
"247",48.3991006693346,55.5780106249243,0,0,0
"248",52.3920063469784,51.6372008171712,0,0,0
"249",49.6828896980779,54.8747414883497,0,0,0
"250",55.6296551262301,60.7607620137725,107.261100381181,114.810116989655,113.93986475198
"251",51.7024934457571,55.6144154749978,93.3504958792893,104.721258436948,100.322037514153
"252",57.5900343070815,64.9053860964441,95.6329289030232,109.30237730321,109.047852838038
"253",0,1.73979473911211,0,0,0
"254",45.3260304086827,50.237717450487,0,0,0
"255",49.2373896602897,52.3256083997889,80.8493454297345,75.9986317500404,91.8321992704227
"256",48.7771955769344,52.4363662808841,105.870463242188,113.990991251832,105.293469925889
"257",53.1451790044328,55.3293284105071,0,0,0
"258",0,5.79827499387288,0,0,0
"259",46.2229457346993,54.3762090463114,0,0,0
"260",45.3093713833536,48.7630743745763,0,0,0
"261",54.2095030527171,58.4156591225703,0,0,0
"262",61.7926940083306,64.6637609352703,0,0,55.9255294347921
"263",46.7284619911567,51.6487316777018,0,0,0
"264",52.9512820016731,53.2486141155029,0,0,0
"265",51.5201605400683,61.3764701730135,0,0,0
"266",70.5916230523238,65.8035233543397,0,0,0
"267",56.040334788824,60.3384583730861,141.20669976646,137.653158434477,140.222037442061
"268",0,0,0,0,0
"269",53.8932578227588,60.1753233208162,0,0,0
"270",0,4.81231838013349,0,0,0
"271",44.179489804466,49.140519686943,0,0,0
"272",50.9419768429714,51.1387168982214,0,0,0
"273",48.807290713281,56.6674539916507,111.639502661061,106.579114879566,108.682296959575
"274",46.1330745389789,51.1840713043189,0,0,0
"275",46.6316796496329,49.2331807202775,0,0,0
"276",57.3573151752762,57.716969444102,69.5911928214729,69.5285475868617,0
"277",0,0,0,0,0
"278",0,0.938663109459418,0,0,0
"279",37.1537263459274,41.5809072324021,105.440156738364,104.858806581016,109.239268754742
"280",47.345310995974,51.0303644144287,0,0,0
"281",73.1562234079618,76.8475026529969,120.324650045289,107.474318278359,115.733702135576
"282",56.8049641333692,56.5030056115926,0,0,0
"283",49.233107780072,56.8567323893716,117.860962559938,118.021501002166,119.429166770596
"284",0,2.11259297005643,0,0,0
"285",40.9035410753909,52.5288960500351,87.2971027602616,106.263202716935,99.716057608395
"286",48.6881101756502,53.8252293201491,81.3023228362569,94.4494370360829,89.7355954117653
"287",53.6659406280953,51.9405689855539,0,0,0
"288",56.3664896593505,58.4462879531015,0,0,0
"289",0,4.67140123283283,0,0,0
"290",52.0244576935462,59.7472461170584,0,0,0
"291",68.2830913314037,70.1530014372403,162.559836112518,178.724024728093,164.509709867354
"292",56.6841554296031,56.9928479147414,100.389867877837,114.219971934867,102.7277012728
"293",52.2889462230108,57.4231021857926,0,0,0
"294",67.2874429541711,68.7446711899436,94.8922112321095,109.208867373046,98.3144304179752
"295",46.5608594067071,48.3022771173829,91.3681748459937,95.2323719924483,83.7766156278915
"296",67.1010890627243,76.7584723609629,104.885716853175,106.58065446709,102.60158360301
"297",47.9554201340766,51.7224562272686,110.730572080379,97.6113148972453,105.833050750739
"298",58.1526852091064,59.9561549740575,114.975048132992,110.860039434065,108.12133846544
"299",43.9503598253288,51.0153742490223,0,0,0
"300",55.6902222782959,54.8082254767939,102.576028162661,98.8215309644635,107.531888167737
"301",43.8579756065542,51.4818141067119,68.7771736457982,53.2356337330494,112.227541346337
"302",0,1.64342157559387,0,0,0
"303",54.1885522777929,59.095040412439,0,0,0
"304",56.4001801687175,60.8668888676201,0,0,0
"305",57.8858193530245,57.6011914286789,96.3255128535636,109.743018679062,105.263605336094
"306",46.7093050808811,52.419639766534,0,0,0
"307",64.824338022481,65.0689167541154,0,0,0
"308",0,0.858376371517756,0,0,0
"309",59.5007616001219,59.047915605089,0,0,0
"310",40.3928808060857,46.2649878697384,99.4896388845624,95.1885839283121,96.5974250391569
"311",43.3987821423367,49.506029994856,150.117072012601,143.014122262911,139.569234255102
"312",68.0161273093681,67.3517749578477,0,0,0
"313",59.0969163213936,60.4944699167198,84.668555088075,90.8922783931523,97.8714770168924
"314",0,1.36634584632098,0,0,0
"315",57.4738161148424,59.2367257285717,0,0,0
"316",59.2899731420638,68.7574568516541,0,0,0
"317",47.822332935717,53.8266523785005,104.363564312021,93.0936332497882,94.2532067739635
"318",44.5752323714808,51.1596322298174,0,0,0
"319",51.8037832431001,54.6347769086737,0,0,0
"320",53.4057193515421,56.7407560161501,0,0,0
"321",53.568103009663,58.6229023169237,124.6429952694,122.21128564677,116.413041257855
"322",59.9738837727692,61.7399214043417,0,0,0
"323",44.4634386776701,48.7766056203918,0,0,0
"324",9.55027853517291,2.29516039456707,0,0,0
"325",79.0785129855816,81.0593923846541,155.186689014116,161.067423248648,151.613457155478
"326",49.0093943404663,52.3153069210101,0,0,0
"327",49.8578917258347,58.6012355208201,56.5808408004368,59.9264055133404,0
"328",57.136845597787,57.3289934408453,0,0,0
"329",56.9622732174267,64.0104350895524,0,0,0
"330",67.0205701804887,73.8057904010515,94.8205284640156,107.476282142079,97.7094252893256
"331",54.7758592926616,61.100141805994,0,0,0
"332",54.8756395570389,55.8799243733363,89.3996670861063,80.0912115238279,95.5062520351794
"333",47.6072348666301,54.9320215793218,139.910117662196,137.899194547493,135.405677907756
"334",51.7138074474113,52.5170736548815,0,0,0
"335",51.1707438316188,55.2887816511462,97.5838062363686,84.702950155708,112.017042653214
"336",49.7535325780783,52.6281838505545,0,0,0
"337",52.1776997955594,50.8422606920989,0,0,0
"338",76.8375967107523,77.5960277124134,140.038061262572,148.603437139097,149.84473313141
"339",54.6475264935673,58.4115635733863,110.791787040649,105.787078511987,110.136091805146
"340",50.0430853946383,54.6203717983446,117.315684554185,117.603319948683,109.59472955024
"341",47.7684343326341,50.3576988138713,102.524114625471,116.289477314392,115.646418905161
"342",0,0,0,0,0
"343",0,1.89507708969501,0,0,0
"344",0,1.84425102548201,0,0,0
"345",64.4132161584311,72.6703731057162,118.507085392527,126.695912808209,121.029616919731
"346",67.871214470696,67.6590063999812,0,0,0
"347",0,0.681683265954398,0,0,0
"348",49.0040132861397,53.5165110234938,0,0,0
"349",48.8471720441251,52.7580417769769,0,0,0
"350",59.5151426069283,59.8073339728497,0,0,49.3348185794644
"351",0,1.94769034613424,0,0,0
"352",53.0995133667013,56.2123073662432,126.027675539849,133.140421457608,140.551473865367
"353",44.3703848077049,48.1206577108364,0,0,0
"354",0,1.85226288726072,0,0,0
"355",42.6772466688944,50.1607796250973,0,0,0
"356",41.206651782533,46.1586920203067,0,0,0
"357",0,2.7909351524538,0,0,0
"358",55.0799104946746,56.9956004019422,88.0273568730319,86.7336940926211,86.733517051558
"359",49.4253507174971,56.8590989270659,0,0,59.1823612420211
"360",48.1361043630815,48.6048116358793,49.2257096325885,0,0
"361",57.0344727059789,59.2342365942099,86.8054128509236,105.279737311594,94.7186162529365
"362",0,6.63995270997317,0,0,0
"363",55.3003601521784,56.9014847818684,78.1137383197493,95.8709355481933,90.3370378893363
"364",52.4227044703012,57.558156370916,0,0,0
"365",0,4.39097784911402,0,0,0
"366",0,0.794204551520702,0,0,0
"367",63.7492857801461,64.8894437644553,74.7508767854467,67.7681171040886,83.6087483139279
"368",43.1743168129042,47.014884579065,0,0,0
"369",52.808586062266,57.1958540848667,117.254861036066,123.712875741687,111.931874456095
"370",49.6626472279959,46.8106819664133,102.13193361391,106.746758759837,109.434253760436
"371",0,0,0,0,0
"372",41.5500213789993,44.2612859516892,65.5140949801072,72.2658873527272,62.5984430143028
"373",55.4263762744734,59.0728700306314,105.381034065748,108.650669969402,100.138457055618
"374",46.2947133727823,55.0621524369126,86.0385946719943,78.6686733463248,83.3762871561879
"375",55.3580004405321,55.6211190565021,113.187245202414,119.997933623671,103.29311945971
"376",45.2573122639086,46.4964078114898,0,0,0
"377",54.619249726247,61.073334601677,51.5772799472394,0,0
"378",0,4.31706990874507,0,0,0
"379",56.3728216264187,58.4514174696448,0,0,0
"380",42.9076117744631,49.4712258457948,0,0,0
"381",60.5730163919235,62.984411815424,103.660124952496,105.430681933993,98.9336171435667
"382",55.8604838847737,57.007099054403,68.7495880783484,0,0
"383",59.2019483604515,62.3344049708224,109.988194500487,113.677752802245,128.474346507317
"384",61.1047885810062,62.4368217251531,0,0,0
"385",51.6979398620259,55.2060026983005,100.067653129653,86.756176414316,97.3925472470153
"386",51.109176727968,48.6386789708861,0,0,0
"387",63.0124256849456,73.9121287384323,0,0,0
"388",60.9520333072929,68.3086273714332,113.398296303567,112.969309075731,120.979579878702
"389",42.0887709779012,50.9118368891002,0,0,0
"390",0,0,0,0,0
"391",46.131799823855,45.5910449749688,105.957741267305,118.460241739059,107.192904865431
"392",50.6773742885184,55.6618740843871,108.894523967739,122.885039821185,90.4828348878844
"393",51.0324534166338,52.1711532815421,0,0,0
"394",72.2494795188643,74.9891325108863,0,0,0
"395",46.1443755214776,52.8624591889441,0,0,0
"396",47.3558074370391,51.3531931169173,73.8960377651925,74.6894373126878,85.4507990881011
"397",65.4405459100066,68.4750305084946,0,0,0
"398",48.6567696482269,48.0004749649517,160.064929274067,160.342513106221,166.011175820715
"399",55.6302576179647,59.5997309593412,123.852188114645,118.810909315333,127.012388859323
"400",0,3.00111070586596,0,0,0
"401",52.0419453353075,54.6666056869512,104.771104586547,109.105443158899,108.80524685758
"402",51.778745105128,59.8565905338856,86.7176383875918,81.5721941566233,77.3630135349268
"403",48.0280260869879,50.2382065174189,113.749887551386,108.792116899082,95.1177893904864
"404",44.0393494082142,50.2067931503713,0,0,0
"405",61.4597496438139,70.1130132193102,114.676861163595,117.222292136179,124.162058160208
"406",44.1438597719077,49.5040061094855,48.5216041695033,67.1493497935867,49.968131171051
"407",47.4565385193265,49.8315890857675,53.7549917634556,59.1197057153804,54.029802813607
"408",50.1721795578077,52.3928926672966,56.7763573390933,0,0
"409",0,1.28677359235674,0,0,0
"410",0,11.6729974966354,0,0,0
"411",0,3.37429254380866,0,0,0
"412",50.933099085154,52.4783489552152,98.0326199062373,99.6027307264507,110.235487994579
"413",44.2194510050096,47.5248707856827,0,0,0
"414",58.5412140785971,65.5157181366709,0,0,0
"415",0,1.93407719882454,0,0,0
"416",61.4118486942808,63.0429902461444,126.57795714493,146.72517875977,145.402161498297
"417",48.8637475202426,52.4794801620134,99.2458073357545,123.473064183355,102.202172068283
"418",48.7248759532343,49.5621391101787,0,0,0
"419",77.6552376340904,79.8761135705883,122.215561795908,128.763326207222,119.31532619487
"420",53.2569066979586,55.9708888678469,88.9371463592528,86.1228870193582,96.7538419589164
"421",50.3925646720477,56.3823062162171,0,0,0
"422",69.7012906533881,67.3276383688135,0,0,0
"423",53.2394168752618,60.9612421062395,89.0669911271034,85.468092979333,72.2280387212578
"424",47.7633249121104,51.3558037827673,102.810281538531,97.6216441903789,101.840303056276
"425",47.4949657206866,52.4979035739106,76.1229428183227,69.3498965893964,75.0866939250354
"426",51.4008907907335,55.8254542702471,95.2141585648628,96.8900121439806,98.7791906537697
"427",64.0534101757891,66.5126175853808,0,0,0
"428",55.9969551000541,62.5631336509024,160.734076214514,146.488157707297,171.46329332632
"429",48.9103600928469,52.2400228936879,71.9196049589682,70.1434551002663,80.2782124858464
"430",43.803852234717,45.2446314621923,0,0,0
"431",0,1.49544412338158,0,0,0
"432",72.7320764272061,73.076953121576,113.108663399517,119.483619387015,121.826973170421
"433",56.3178100826589,58.352050567178,0,0,0
"434",57.2967694236373,56.4092176884551,0,0,0
"435",56.1619547250931,61.3689068453723,91.4234363462368,115.462369835637,92.8558872561402
"436",45.940351425182,52.1548781570321,0,0,0
"437",48.2566064495777,50.497597902791,0,0,0
"438",55.7768195860883,63.0666024572049,57.3268590918558,0,0
"439",0,5.85456034143668,0,0,0
"440",61.1716749521335,64.9221342591463,110.214522514193,117.130657052783,120.829026572619
"441",48.3581266579057,58.6240414748978,0,70.0542338210227,0
"442",0,8.15721450934457,0,0,0
"443",48.9173676919692,58.9799623452285,52.3843460663628,0,0
"444",46.4666758312266,46.9020830542419,0,0,0
"445",85.2738751564009,85.3152510555294,87.798550004796,74.2271458122917,85.9274547098662
"446",67.8595085448542,71.9788429776764,124.252421338555,129.561672236158,139.053667157631
"447",46.6074494666706,47.2475711355504,105.979256350258,97.5947041822179,93.3402738917653
"448",0,5.01276241456479,0,0,0
"449",46.997665800001,48.8757686877328,77.8142974962524,86.9256078811898,88.1804444076695
"450",57.4505101896319,57.7516981747596,0,0,0
"451",57.9442398701582,64.8583218890211,116.582343591754,93.8938793192555,111.202532469975
"452",55.3812562161709,59.225422678013,0,0,0
"453",51.1348048580042,49.33680894134,104.860396473582,95.394881998447,97.2252916806051
"454",77.4435195909583,82.1902424243218,146.621482516464,152.076097306594,141.634556944458
"455",48.6386914486615,48.9975020406741,78.1967182925117,97.7312344129395,107.66080638348
"456",49.9370702841264,49.0630393753481,94.5168916851246,106.698454572677,100.034589293847
"457",0,1.11588650130501,0,0,0
"458",0,2.42573331868942,0,0,0
"459",70.5783524056478,70.2253628152973,0,0,0
"460",52.9459676937906,58.7260390835908,0,0,0
"461",69.7079000016284,72.9085571457685,0,0,0
"462",60.2732432078362,62.0848424455182,0,0,63.8448272346657
