"","age1_orange.P","age2_no_comorbid_orange.P","age2_comorbid_orange.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1063",0,1,0,0,0
"1064",111,116,21,0,0
"1065",114,99,17,5,8
"1066",125,125,20,3,5
"1067",100,117,18,4,9
"1068",98,100,22,0,0
"1069",117,117,19,6,8
"1070",1,1,0,0,0
"1071",138,145,16,8,8
"1072",0,1,0,0,0
"1073",0,1,0,0,0
"1074",121,129,17,0,0
"1075",120,125,21,5,8
"1076",111,115,17,1,0
"1077",0,1,0,0,0
"1078",109,122,17,1,0
"1079",110,97,17,0,0
"1080",91,103,13,0,0
"1081",102,118,20,0,0
"1082",108,118,18,6,8
"1083",116,96,20,6,10
"1084",123,124,24,6,8
"1085",127,120,18,6,7
"1086",0,1,0,0,0
"1087",104,114,25,10,9
"1088",91,98,14,0,0
"1089",110,114,18,0,0
"1090",113,107,17,0,0
"1091",109,118,18,0,0
"1092",110,115,15,0,0
"1093",107,95,16,4,8
"1094",103,117,19,7,8
"1095",125,108,19,0,0
"1096",108,119,23,4,8
"1097",0,1,0,0,0
"1098",103,121,18,1,1
"1099",113,123,18,4,6
"1100",108,115,20,0,0
"1101",116,126,19,7,9
"1102",114,115,19,5,8
"1103",133,136,16,0,0
"1104",116,122,18,7,8
"1105",126,111,21,0,0
"1106",111,118,19,4,10
"1107",96,115,17,0,0
"1108",139,143,25,0,0
"1109",131,114,20,5,10
"1110",103,108,17,0,0
"1111",124,112,17,7,9
"1112",106,121,22,0,0
"1113",114,121,17,1,1
"1114",108,130,19,0,0
"1115",0,1,0,0,0
"1116",110,125,16,5,7
"1117",108,121,19,0,0
"1118",107,110,16,5,11
"1119",0,1,0,0,0
"1120",115,132,20,4,9
"1121",111,118,17,5,10
"1122",124,122,23,7,9
"1123",103,115,14,0,1
"1124",124,126,18,1,0
"1125",97,99,21,4,9
"1126",127,141,22,5,11
"1127",0,1,0,0,0
"1128",109,135,13,5,6
"1129",140,136,19,0,0
"1130",115,110,21,1,0
"1131",111,120,15,0,1
"1132",90,113,19,0,0
"1133",126,122,19,0,1
"1134",138,125,23,1,1
"1135",107,110,23,5,7
"1136",138,115,18,5,13
"1137",108,112,18,0,0
"1138",142,120,19,6,7
"1139",133,109,17,0,0
"1140",0,1,0,0,0
"1141",120,128,20,5,4
"1142",138,130,21,5,5
"1143",112,129,19,0,1
"1144",121,129,21,0,0
"1145",106,118,18,7,8
"1146",113,112,21,0,0
"1147",119,114,24,0,0
"1148",118,122,23,10,11
"1149",105,116,16,0,0
"1150",88,87,13,0,0
"1151",123,116,22,0,0
"1152",115,116,19,4,7
"1153",115,112,16,0,0
"1154",0,1,0,0,0
"1155",122,119,20,4,6
"1156",122,138,17,0,0
"1157",99,122,19,0,0
"1158",102,107,15,2,1
"1159",104,116,16,9,8
"1160",138,140,19,4,4
"1161",104,112,15,0,0
"1162",147,129,18,0,1
"1163",89,115,16,0,0
"1164",104,111,14,0,0
"1165",125,114,21,0,0
"1166",125,138,25,0,0
"1167",0,1,0,0,0
"1168",131,113,19,4,9
"1169",112,110,15,0,0
"1170",125,121,23,0,0
"1171",122,110,15,9,10
"1172",142,129,22,0,0
"1173",108,106,16,4,7
"1174",144,110,23,0,0
"1175",111,114,18,7,9
"1176",103,105,18,0,0
"1177",114,109,20,4,8
"1178",105,117,17,5,9
"1179",105,118,22,0,1
"1180",127,119,23,3,4
"1181",125,115,23,0,0
"1182",0,1,0,0,0
"1183",138,148,20,0,0
"1184",94,118,17,0,1
"1185",125,110,19,6,8
"1186",122,146,16,3,7
"1187",114,107,20,3,1
"1188",106,121,19,0,0
"1189",129,138,23,6,7
"1190",106,114,21,0,0
"1191",112,124,18,5,5
"1192",124,129,23,0,0
"1193",110,113,15,0,0
"1194",104,113,15,0,0
"1195",124,112,18,0,0
"1196",106,109,19,0,0
"1197",111,116,21,0,0
"1198",116,126,19,6,9
"1199",110,123,17,1,1
"1200",0,1,0,0,0
"1201",133,130,19,0,0
"1202",122,117,22,0,0
"1203",116,127,22,0,0
"1204",127,120,19,4,6
"1205",115,107,21,8,10
"1206",110,115,17,4,6
"1207",104,110,16,0,0
"1208",124,141,21,0,1
"1209",116,101,17,0,0
"1210",1,1,0,0,0
"1211",127,135,15,0,1
"1212",119,120,18,0,0
"1213",1,1,0,0,0
"1214",101,117,14,6,10
"1215",126,130,23,0,0
"1216",0,1,0,0,0
"1217",111,118,15,0,0
"1218",104,110,18,0,0
"1219",121,105,20,0,0
"1220",108,105,19,1,0
"1221",96,95,15,0,0
"1222",116,129,17,4,6
"1223",111,98,17,0,0
"1224",120,98,14,3,5
"1225",0,1,0,0,0
"1226",106,119,19,0,2
"1227",107,96,15,0,1
"1228",109,110,18,0,0
"1229",105,107,19,6,7
"1230",1,1,1,0,0
"1231",117,113,21,0,0
"1232",100,123,17,2,5
"1233",110,136,21,1,1
"1234",135,138,29,8,9
"1235",128,128,23,5,5
"1236",109,130,21,4,7
"1237",100,117,13,0,0
"1238",120,126,19,0,0
"1239",128,119,20,0,0
"1240",115,126,19,0,0
"1241",115,121,22,7,6
"1242",120,134,23,0,0
"1243",110,116,16,4,11
"1244",124,121,22,0,1
"1245",134,125,21,0,0
"1246",122,111,19,0,0
"1247",132,139,26,0,0
"1248",111,114,18,0,0
"1249",104,119,15,0,0
"1250",1,1,0,0,0
"1251",108,83,19,4,5
"1252",0,1,0,0,0
"1253",130,105,22,1,1
"1254",127,124,21,0,0
"1255",0,1,0,0,0
"1256",120,119,24,0,0
"1257",112,127,15,7,7
"1258",125,126,23,0,0
"1259",125,139,17,0,0
"1260",124,105,15,0,0
"1261",0,1,0,0,0
"1262",0,1,0,0,0
"1263",0,1,0,0,0
"1264",108,117,15,3,6
"1265",112,126,19,5,7
"1266",132,130,28,3,6
"1267",123,124,25,0,0
"1268",123,125,22,4,8
"1269",102,98,17,0,0
"1270",107,123,19,0,0
"1271",118,122,18,0,0
"1272",119,105,20,1,0
"1273",102,105,19,4,8
"1274",111,109,15,4,6
"1275",114,97,19,3,5
"1276",0,1,0,0,0
"1277",117,105,15,0,0
"1278",119,112,16,4,8
"1279",106,114,19,0,0
"1280",96,108,18,8,6
"1281",91,100,17,0,0
"1282",114,111,24,4,5
"1283",116,104,20,0,0
"1284",112,121,18,0,0
"1285",113,129,18,6,12
"1286",115,140,22,1,0
"1287",0,1,0,0,0
"1288",114,119,25,0,0
"1289",111,119,19,3,6
"1290",0,1,0,0,0
"1291",125,129,18,5,7
"1292",118,120,17,0,1
"1293",105,113,20,0,0
"1294",124,111,13,7,11
"1295",114,117,18,0,0
"1296",106,111,14,3,5
"1297",109,130,18,0,0
"1298",117,103,19,0,0
"1299",114,133,19,0,0
"1300",89,105,16,5,7
"1301",0,1,0,0,0
"1302",114,114,17,4,7
"1303",106,134,16,0,0
"1304",120,117,17,4,6
"1305",0,1,0,0,0
"1306",109,120,19,0,0
"1307",101,111,19,5,6
"1308",111,120,18,1,0
"1309",114,118,15,4,7
"1310",121,101,17,6,7
"1311",125,123,21,0,0
"1312",107,101,15,5,9
"1313",119,126,26,6,7
"1314",0,1,0,0,0
"1315",150,143,22,8,7
"1316",115,116,20,1,2
"1317",129,131,22,0,1
"1318",0,1,0,0,0
"1319",110,128,19,2,1
"1320",110,117,18,3,5
"1321",99,112,22,0,0
"1322",136,135,20,5,9
"1323",110,111,14,0,1
"1324",102,102,22,0,0
"1325",132,120,21,7,10
"1326",114,122,18,0,0
"1327",123,144,24,6,7
"1328",122,131,19,0,0
"1329",127,114,16,0,0
"1330",0,1,0,0,0
"1331",100,112,18,5,9
"1332",126,125,21,6,7
"1333",107,123,19,5,8
"1334",108,92,23,6,11
"1335",93,107,18,0,0
"1336",141,129,20,0,0
"1337",135,132,18,6,8
"1338",108,113,18,4,3
"1339",102,99,18,7,9
"1340",93,97,18,3,8
"1341",132,134,20,0,0
"1342",117,91,17,0,0
"1343",0,1,0,0,0
"1344",0,1,0,0,0
"1345",99,133,16,4,7
"1346",112,111,18,0,0
"1347",110,113,18,9,7
"1348",111,120,15,3,6
"1349",115,125,20,0,0
"1350",113,119,16,0,0
"1351",117,120,22,1,1
"1352",107,107,18,0,0
"1353",131,125,23,6,5
"1354",125,129,20,0,0
"1355",0,1,0,0,0
"1356",116,126,16,3,9
"1357",116,111,15,0,0
"1358",103,118,18,0,0
"1359",107,105,13,0,0
"1360",125,107,16,0,0
"1361",117,98,20,3,5
"1362",127,142,22,6,8
"1363",0,1,0,0,0
"1364",137,128,17,4,5
"1365",0,1,0,0,0
"1366",114,137,26,0,1
"1367",126,128,20,0,0
"1368",121,119,16,0,0
"1369",0,1,0,0,0
"1370",103,113,17,3,5
"1371",126,116,18,6,12
"1372",122,148,22,4,6
"1373",105,134,25,0,1
"1374",108,104,20,0,0
"1375",117,130,22,0,0
"1376",114,123,22,5,8
"1377",113,115,18,0,0
"1378",0,1,0,0,0
"1379",0,1,0,0,0
"1380",0,1,0,0,0
"1381",115,104,18,0,0
"1382",117,115,20,6,7
"1383",101,107,21,0,0
"1384",129,118,18,0,0
"1385",124,143,23,7,7
"1386",96,156,21,0,0
"1387",120,137,18,0,0
"1388",98,105,18,3,5
"1389",148,119,16,0,0
"1390",109,128,21,4,6
"1391",114,105,16,4,5
"1392",104,115,20,0,0
"1393",103,125,17,0,0
"1394",0,1,0,0,0
"1395",111,127,18,0,0
"1396",122,147,16,0,0
"1397",101,121,17,0,1
"1398",136,115,21,0,1
"1399",0,1,0,0,0
"1400",122,133,18,3,6
"1401",108,109,21,0,0
"1402",117,128,16,5,11
"1403",113,127,17,4,6
"1404",0,1,0,0,0
"1405",144,130,22,0,0
"1406",132,109,16,0,0
"1407",119,123,19,1,0
"1408",109,98,22,0,0
"1409",107,113,15,4,8
"1410",126,140,18,6,10
"1411",123,125,18,0,0
"1412",113,125,20,5,4
"1413",120,127,19,0,0
"1414",0,1,0,0,0
"1415",114,126,23,0,0
"1416",114,118,20,3,8
"1417",119,117,19,0,1
"1418",109,100,21,4,6
"1419",114,108,22,6,8
"1420",1,1,0,0,0
"1421",0,1,0,0,0
"1422",121,122,19,0,0
"1423",0,1,0,0,0
"1424",120,122,19,5,6
"1425",125,117,17,4,6
"1426",94,120,19,6,8
"1427",130,151,17,5,8
"1428",0,1,0,0,0
"1429",0,1,0,0,0
"1430",125,112,20,0,0
"1431",125,110,18,0,0
"1432",111,124,22,0,0
"1433",116,117,23,0,0
"1434",95,93,15,0,0
"1435",120,122,17,0,0
"1436",109,118,23,0,0
"1437",108,124,20,5,9
"1438",0,1,0,0,0
"1439",99,90,17,1,1
"1440",124,119,19,7,9
"1441",121,134,22,0,0
"1442",114,123,23,4,8
"1443",140,124,21,7,8
"1444",112,124,20,1,0
"1445",97,106,17,0,0
"1446",1,1,0,0,0
"1447",111,125,17,5,8
"1448",114,95,15,3,6
"1449",104,107,21,5,5
"1450",133,132,21,5,7
"1451",102,98,14,1,0
"1452",123,128,19,5,8
"1453",124,103,22,3,7
"1454",143,134,28,3,7
"1455",150,121,21,0,0
"1456",146,134,26,6,7
"1457",98,110,16,1,0
"1458",126,114,18,0,1
"1459",107,111,21,0,0
"1460",126,127,18,6,7
"1461",108,121,20,5,7
"1462",144,132,16,6,7
"1463",114,122,20,0,0
"1464",118,127,15,7,7
"1465",107,119,21,0,0
"1466",122,108,16,6,8
"1467",108,106,17,0,1
"1468",117,120,25,6,8
"1469",115,116,20,4,7
"1470",105,121,18,6,8
"1471",125,136,24,6,9
"1472",119,124,18,0,0
"1473",112,107,15,4,5
"1474",121,127,20,2,1
"1475",102,109,21,0,0
"1476",138,134,19,0,0
"1477",100,102,16,0,0
"1478",98,114,17,0,0
"1479",115,124,17,7,5
"1480",100,131,16,0,0
"1481",110,116,18,0,0
"1482",116,115,18,0,0
"1483",125,121,21,0,0
"1484",0,1,0,0,0
"1485",107,102,17,0,0
"1486",107,106,21,0,0
"1487",121,94,18,5,10
"1488",115,106,14,0,0
"1489",126,121,18,4,6
"1490",108,111,19,5,8
"1491",108,103,20,5,5
"1492",116,120,17,7,8
"1493",0,1,0,0,0
"1494",0,1,0,0,0
"1495",119,130,20,0,0
"1496",0,1,0,0,0
"1497",0,1,0,0,0
"1498",107,96,17,4,7
"1499",116,103,20,4,8
"1500",129,111,17,0,1
"1501",106,118,18,1,0
"1502",129,137,24,0,0
"1503",119,129,19,0,0
"1504",112,101,19,4,5
"1505",112,134,17,0,0
"1506",128,118,18,0,0
"1507",120,120,19,0,0
"1508",0,1,0,0,0
"1509",109,98,20,0,0
"1510",116,155,20,0,0
"1511",114,111,20,4,5
"1512",0,1,0,0,0
"1513",126,110,15,0,0
"1514",134,127,20,7,12
"1515",129,125,21,3,6
"1516",121,133,20,1,1
"1517",121,129,19,4,8
"1518",0,1,0,0,0
"1519",136,120,17,0,0
"1520",90,118,18,0,0
"1521",1,1,0,0,0
"1522",128,123,23,0,0
"1523",0,1,0,0,0
"1524",130,112,15,0,0
"1525",119,109,15,0,1
"1526",133,116,18,0,0
"1527",115,101,21,6,5
"1528",116,127,17,0,0
"1529",118,126,18,5,8
"1530",108,102,19,0,0
"1531",113,124,19,5,8
"1532",103,112,15,4,5
"1533",110,99,14,0,0
"1534",122,128,17,1,0
"1535",112,121,20,0,0
"1536",97,107,15,6,11
"1537",111,106,24,0,0
"1538",117,123,20,0,0
"1539",117,101,19,0,0
"1540",108,109,19,0,1
"1541",0,1,0,0,0
"1542",123,117,14,5,7
"1543",102,122,17,0,0
"1544",116,114,24,4,6
"1545",0,1,0,0,0
"1546",110,115,21,0,0
"1547",110,110,16,0,0
"1548",105,96,20,0,0
"1549",138,131,24,6,9
"1550",0,1,0,0,0
"1551",123,135,23,3,10
"1552",97,119,17,0,0
"1553",145,108,18,6,7
"1554",87,96,20,6,6
"1555",107,101,16,0,0
"1556",114,112,18,4,9
"1557",115,120,19,6,7
"1558",111,112,16,0,0
"1559",129,105,16,7,9
"1560",105,110,20,5,4
"1561",109,115,19,0,0
"1562",100,123,18,4,10
"1563",1,1,0,0,0
"1564",116,121,19,4,9
"1565",117,122,19,0,1
"1566",0,1,0,0,0
"1567",120,121,18,0,0
"1568",109,121,16,0,1
"1569",119,139,19,5,8
"1570",103,105,18,2,3
"1571",120,103,20,5,8
"1572",105,108,16,5,9
"1573",116,127,23,0,0
"1574",127,132,19,5,8
"1575",0,2,0,0,0
"1576",101,113,20,6,7
"1577",129,118,17,0,0
"1578",124,112,18,0,0
"1579",117,122,21,0,0
"1580",0,1,0,0,0
"1581",108,111,25,4,10
"1582",98,114,20,5,7
"1583",110,128,18,0,0
"1584",104,98,19,7,6
"1585",107,131,22,0,0
"1586",111,111,15,4,7
"1587",103,103,18,0,0
"1588",122,104,19,0,0
"1589",125,135,17,3,6
"1590",1,1,0,0,0
"1591",0,1,0,0,0
"1592",106,111,20,0,0
"1593",0,1,0,0,0
"1594",110,111,23,7,8
"1595",117,103,23,5,8
"1596",0,1,0,0,0
"1597",98,108,23,1,0
"1598",124,127,21,1,2
"1599",113,115,23,0,1
"1600",132,120,16,0,0
"1601",109,123,18,7,5
"1602",105,115,17,1,0
"1603",132,141,17,5,7
"1604",114,115,20,0,0
"1605",110,129,23,0,0
"1606",135,113,22,0,1
"1607",104,124,21,0,0
"1608",108,118,19,0,0
"1609",0,2,0,0,0
"1610",96,116,20,5,9
"1611",0,1,0,0,0
"1612",119,112,15,5,10
"1613",111,103,21,0,0
"1614",0,1,0,0,0
"1615",111,117,25,4,8
"1616",111,114,17,6,9
"1617",121,112,14,5,7
"1618",107,102,18,3,4
"1619",111,108,20,0,0
"1620",124,114,16,0,1
"1621",102,120,12,0,1
"1622",107,126,25,0,0
"1623",130,141,23,1,0
"1624",126,121,20,7,6
"1625",116,112,19,0,0
"1626",109,121,15,0,1
"1627",133,128,26,4,8
"1628",0,1,0,0,0
"1629",117,122,20,6,9
"1630",128,123,21,6,7
"1631",0,1,0,0,0
"1632",101,118,18,0,1
"1633",128,117,24,5,7
"1634",114,123,18,6,12
"1635",132,131,21,0,1
"1636",0,1,0,0,0
"1637",109,139,18,3,5
"1638",105,110,20,0,0
"1639",103,87,16,0,0
"1640",102,103,17,0,0
"1641",157,131,25,5,11
"1642",94,92,14,4,7
"1643",111,114,19,0,0
"1644",0,1,0,0,0
"1645",115,94,17,5,6
"1646",109,118,20,6,5
"1647",116,133,15,0,0
"1648",126,124,23,0,0
"1649",113,120,22,9,9
"1650",0,1,0,0,0
"1651",132,122,24,0,0
"1652",104,109,20,0,0
"1653",103,119,21,0,0
"1654",126,141,19,0,0
"1655",113,108,21,7,5
"1656",110,104,19,5,6
"1657",106,105,14,4,5
"1658",117,116,19,0,0
"1659",117,141,18,6,7
"1660",107,122,16,0,0
"1661",113,114,22,0,0
"1662",0,1,0,0,0
"1663",96,113,16,2,1
"1664",107,112,18,0,0
"1665",116,116,19,0,0
"1666",122,118,20,6,5
"1667",106,106,18,0,0
"1668",139,125,29,0,2
"1669",0,1,0,0,0
"1670",0,1,0,0,0
"1671",115,118,25,4,7
"1672",92,93,14,0,0
"1673",107,108,20,0,0
"1674",150,118,18,0,0
"1675",103,119,17,0,1
"1676",107,121,14,0,0
"1677",125,131,14,4,7
"1678",129,138,22,0,0
"1679",127,132,21,0,0
"1680",115,118,16,1,1
"1681",0,1,0,0,0
"1682",106,105,23,5,7
"1683",126,121,22,0,0
"1684",112,115,16,0,0
"1685",102,121,20,0,0
"1686",107,117,16,0,0
"1687",141,126,23,0,1
"1688",90,99,18,0,0
"1689",121,110,15,0,0
"1690",101,120,13,0,0
"1691",115,132,19,5,6
"1692",155,134,22,0,0
"1693",123,114,23,3,6
"1694",106,110,21,0,0
"1695",1,1,0,0,0
"1696",131,121,21,0,0
"1697",112,127,23,0,1
"1698",105,116,18,0,1
"1699",0,1,0,0,0
"1700",135,123,18,6,7
"1701",97,102,15,1,0
"1702",100,118,24,4,8
"1703",0,1,0,0,0
"1704",124,111,25,3,5
"1705",104,106,20,4,6
"1706",123,133,17,4,8
"1707",0,1,0,0,0
"1708",0,1,0,0,0
"1709",102,118,20,7,11
"1710",122,132,17,0,1
"1711",105,118,23,0,0
"1712",121,119,19,0,0
"1713",113,120,20,0,0
"1714",116,145,14,0,0
"1715",111,108,18,8,7
"1716",109,130,23,0,0
"1717",102,118,14,0,1
"1718",116,106,16,0,0
"1719",103,128,25,0,0
"1720",109,105,19,4,6
"1721",122,127,25,5,5
"1722",129,132,18,0,0
"1723",0,1,0,0,0
"1724",118,126,23,5,8
"1725",119,120,18,4,6
"1726",119,121,20,6,7
"1727",116,118,23,0,0
"1728",108,110,19,5,7
"1729",117,126,16,8,8
"1730",107,113,18,0,0
"1731",151,152,22,3,8
"1732",100,108,14,1,1
"1733",1,1,0,0,0
"1734",133,122,18,5,7
"1735",95,101,18,8,7
"1736",103,105,14,0,0
"1737",114,134,21,0,0
"1738",125,113,18,0,0
"1739",141,128,20,0,0
"1740",142,127,21,0,1
"1741",0,1,0,0,0
"1742",129,125,16,0,0
"1743",128,126,15,1,2
"1744",102,110,16,0,0
"1745",104,112,14,0,0
"1746",103,116,22,8,9
"1747",2,1,0,0,0
"1748",108,99,16,5,7
"1749",130,121,19,0,0
"1750",139,115,17,3,5
"1751",106,105,22,1,1
"1752",99,110,15,0,0
"1753",107,107,21,0,0
"1754",106,106,14,0,0
"1755",124,107,15,0,0
"1756",0,1,0,0,0
"1757",0,1,0,0,0
"1758",117,112,19,1,0
"1759",116,106,18,0,0
"1760",124,111,18,0,0
"1761",128,139,22,0,0
"1762",125,138,23,0,0
"1763",104,102,21,7,6
"1764",116,116,15,6,8
"1765",124,110,20,0,0
"1766",117,126,15,0,0
"1767",113,140,17,0,0
"1768",124,127,24,6,9
"1769",1,1,0,0,0
"1770",123,124,19,0,0
"1771",117,116,22,0,0
"1772",1,1,0,0,0
"1773",129,129,22,4,7
"1774",121,111,19,7,8
"1775",114,112,15,0,0
"1776",104,107,22,5,5
"1777",133,121,26,4,8
"1778",118,106,18,0,0
"1779",99,109,21,1,0
"1780",0,1,0,0,0
"1781",124,97,20,6,9
"1782",89,110,21,2,4
"1783",110,103,18,5,9
"1784",113,125,16,0,0
"1785",0,1,0,0,0
"1786",114,109,16,0,0
"1787",0,1,0,0,0
"1788",116,105,21,0,0
"1789",111,104,14,4,7
"1790",106,100,18,5,10
"1791",135,127,17,5,6
"1792",116,104,19,6,8
"1793",124,116,20,0,0
"1794",121,115,26,0,0
"1795",110,108,14,4,6
"1796",123,119,19,0,0
"1797",113,133,19,6,7
"1798",110,134,20,0,0
"1799",0,1,0,0,0
"1800",126,138,17,8,6
"1801",110,118,17,0,0
"1802",111,110,23,1,0
"1803",108,122,21,5,7
"1804",107,121,20,6,8
"1805",101,122,19,3,6
"1806",0,1,0,0,0
"1807",118,123,20,1,1
"1808",117,105,16,0,0
"1809",115,116,16,0,0
"1810",134,135,16,0,0
"1811",106,105,20,0,0
"1812",117,107,19,5,8
"1813",120,117,20,0,0
"1814",110,120,19,4,7
"1815",110,110,18,6,8
"1816",112,117,17,0,0
"1817",95,105,15,4,6
"1818",123,118,21,0,0
"1819",107,122,16,5,8
"1820",0,1,0,0,0
"1821",115,125,17,0,0
"1822",135,116,21,7,8
"1823",115,118,20,0,0
"1824",1,1,0,0,0
"1825",146,123,20,0,1
"1826",0,1,0,0,0
"1827",124,129,21,0,0
"1828",102,109,18,1,0
"1829",0,1,0,0,0
"1830",101,97,16,0,1
"1831",125,105,19,5,4
"1832",125,119,21,0,0
"1833",0,1,0,0,0
"1834",0,1,0,0,0
"1835",115,112,18,0,0
"1836",103,111,19,0,0
"1837",140,128,26,6,8
"1838",111,118,23,0,0
"1839",90,90,16,5,7
"1840",100,125,22,0,0
"1841",142,125,23,6,10
"1842",118,122,16,5,7
"1843",0,1,0,0,0
"1844",136,112,16,0,0
"1845",0,1,0,0,0
"1846",98,101,19,0,1
"1847",0,1,0,0,0
"1848",128,115,17,3,4
"1849",126,125,20,0,0
"1850",108,103,19,0,0
"1851",93,111,20,1,0
"1852",100,94,16,0,1
"1853",99,109,22,0,0
"1854",129,130,15,0,0
"1855",1,1,0,0,0
"1856",123,132,20,1,1
"1857",101,102,15,0,0
"1858",132,115,18,0,0
"1859",102,107,20,0,0
"1860",120,130,21,0,0
"1861",139,124,19,0,0
"1862",133,132,23,1,0
"1863",133,145,17,0,0
"1864",114,130,20,0,0
"1865",130,137,21,9,10
"1866",109,142,20,0,0
"1867",113,103,19,3,4
"1868",133,136,32,0,0
"1869",111,113,18,5,7
"1870",135,128,29,0,0
"1871",121,105,22,5,12
"1872",112,97,20,5,4
"1873",114,123,16,0,1
"1874",150,135,25,5,6
"1875",1,1,0,0,0
"1876",120,124,17,6,8
"1877",103,111,19,4,9
"1878",124,125,19,6,9
"1879",112,107,21,0,0
"1880",0,1,0,0,0
"1881",99,101,20,0,0
"1882",105,106,15,5,6
"1883",115,113,17,1,2
"1884",0,1,0,0,0
"1885",114,131,23,8,6
"1886",126,108,18,6,8
"1887",110,125,21,7,8
"1888",126,135,19,4,9
"1889",116,131,19,0,1
"1890",118,107,15,0,0
"1891",108,114,23,3,6
"1892",127,123,18,0,0
"1893",1,1,0,0,0
"1894",104,114,19,0,0
"1895",106,106,15,0,0
"1896",117,96,16,5,8
"1897",119,129,22,4,7
"1898",0,1,0,0,0
"1899",121,120,17,0,0
"1900",120,101,17,1,1
"1901",0,1,0,0,0
"1902",0,1,0,0,0
"1903",107,123,19,0,0
"1904",137,136,19,0,0
"1905",116,132,20,5,9
"1906",117,137,19,0,0
"1907",0,1,0,0,0
"1908",120,125,16,1,1
"1909",114,121,15,0,0
"1910",124,118,16,0,0
"1911",106,127,20,0,0
"1912",122,119,18,0,0
"1913",128,125,21,0,1
"1914",141,128,18,0,0
"1915",124,128,19,1,0
"1916",98,112,25,5,5
"1917",130,125,20,1,1
"1918",105,112,16,4,6
"1919",110,113,19,0,0
"1920",109,121,21,4,7
"1921",110,115,23,3,7
"1922",114,124,22,1,1
"1923",122,150,24,5,8
"1924",114,103,18,0,1
"1925",107,101,20,0,0
"1926",119,118,23,0,0
"1927",0,1,0,0,0
"1928",139,123,16,0,0
"1929",120,137,28,0,1
"1930",129,127,17,5,6
"1931",111,119,19,0,0
"1932",119,135,22,0,0
"1933",103,112,18,5,9
"1934",104,122,16,0,0
"1935",101,119,23,7,9
"1936",108,94,18,7,8
"1937",0,1,0,0,0
"1938",102,107,15,0,0
"1939",117,98,16,5,12
"1940",106,107,17,0,0
"1941",0,1,0,0,0
"1942",118,103,18,0,0
"1943",96,125,17,0,1
"1944",113,105,16,0,0
"1945",0,1,0,0,0
"1946",125,105,17,4,6
"1947",127,107,17,0,0
"1948",115,131,20,0,0
"1949",111,106,16,0,0
"1950",96,97,13,1,1
"1951",142,134,16,0,1
"1952",121,121,22,4,7
"1953",90,110,14,0,0
"1954",121,112,26,0,0
"1955",124,136,19,0,0
"1956",133,131,27,0,0
"1957",114,104,17,0,0
"1958",117,107,16,7,6
"1959",106,123,26,1,0
"1960",0,1,0,0,0
"1961",115,123,18,0,1
"1962",132,121,23,0,0
"1963",117,113,16,4,9
"1964",125,110,18,0,0
"1965",102,120,18,0,0
"1966",0,1,0,0,0
"1967",128,122,19,0,1
"1968",128,124,24,5,9
"1969",130,126,19,0,0
"1970",105,114,23,0,1
"1971",103,112,17,5,6
"1972",112,103,17,0,0
"1973",105,104,16,0,2
"1974",91,115,15,1,0
"1975",120,116,20,5,10
"1976",113,138,17,4,9
"1977",115,127,18,5,6
"1978",144,104,20,9,10
"1979",122,112,19,0,0
"1980",117,101,18,0,0
"1981",102,130,18,6,10
"1982",112,109,17,4,6
"1983",114,125,20,1,0
"1984",134,142,20,0,0
"1985",107,114,21,0,0
"1986",106,113,18,0,0
"1987",134,125,21,0,0
"1988",129,113,20,5,7
"1989",98,104,20,0,0
"1990",99,90,20,5,5
"1991",131,114,25,0,1
"1992",111,114,19,6,7
"1993",117,120,22,0,0
"1994",106,105,14,0,0
"1995",127,137,20,7,6
"1996",106,124,19,0,1
"1997",0,1,0,0,0
"1998",112,118,15,1,0
"1999",101,119,20,7,6
"2000",90,125,22,0,0
"2001",0,1,0,0,0
"2002",125,119,18,1,0
"2003",120,111,15,0,0
"2004",110,126,21,0,0
"2005",0,1,0,0,0
"2006",0,1,0,0,0
"2007",108,115,21,4,4
"2008",0,1,0,0,0
"2009",110,101,17,0,0
"2010",111,117,18,5,7
"2011",123,127,19,0,0
"2012",107,104,18,1,1
"2013",125,121,19,4,5
"2014",107,115,20,4,9
"2015",106,112,19,1,0
"2016",127,131,24,6,9
"2017",122,131,15,0,0
"2018",103,119,19,0,1
"2019",126,128,18,6,5
"2020",106,123,20,0,0
"2021",117,114,20,0,0
"2022",129,121,22,4,5
"2023",101,105,17,0,0
"2024",117,108,16,0,0
"2025",112,104,24,1,1
"2026",114,113,24,4,8
"2027",0,1,0,0,0
"2028",121,110,24,1,1
"2029",105,115,21,0,0
"2030",117,107,16,0,0
"2031",116,113,14,0,0
"2032",0,1,0,0,0
"2033",0,1,0,0,0
"2034",113,109,16,0,0
"2035",117,136,24,0,0
"2036",0,1,0,0,0
"2037",127,109,19,0,0
"2038",97,119,19,0,0
"2039",111,127,18,0,1
"2040",0,1,0,0,0
"2041",116,110,19,3,5
"2042",111,115,15,0,0
"2043",112,116,24,1,0
"2044",118,103,14,0,0
"2045",105,121,18,4,8
"2046",0,1,0,0,0
"2047",144,130,22,7,9
"2048",113,119,21,6,8
"2049",125,107,15,0,0
"2050",134,106,23,4,7
"2051",135,129,23,0,0
"2052",106,105,20,1,0
"2053",127,115,20,5,7
"2054",0,1,0,0,0
"2055",98,102,18,3,4
"2056",0,1,0,0,0
"2057",138,144,19,1,1
