"","age1_orange.A","age2_no_comorbid_orange.A","age2_comorbid_orange.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1063",0,0,0,0,0
"1064",17,14,4,0,0
"1065",0,0,0,0,0
"1066",0,0,0,0,0
"1067",0,1,1,0,0
"1068",0,0,0,0,0
"1069",1,0,0,0,0
"1070",0,0,0,0,0
"1071",0,1,0,0,0
"1072",0,0,0,0,0
"1073",1,1,1,0,0
"1074",17,10,5,0,0
"1075",23,14,2,0,0
"1076",16,22,3,0,0
"1077",16,13,2,0,0
"1078",14,16,3,0,0
"1079",15,14,2,0,0
"1080",13,12,4,0,0
"1081",18,13,4,0,0
"1082",18,17,4,0,0
"1083",14,14,3,0,0
"1084",1,0,0,0,0
"1085",0,1,0,0,0
"1086",13,18,3,0,0
"1087",20,10,3,0,0
"1088",16,11,4,0,0
"1089",0,0,0,0,0
"1090",0,0,0,0,0
"1091",15,17,3,0,0
"1092",0,1,0,0,0
"1093",12,12,4,0,0
"1094",0,0,0,0,0
"1095",19,15,5,0,0
"1096",17,14,4,0,0
"1097",13,11,3,0,0
"1098",0,0,0,0,0
"1099",0,0,0,0,0
"1100",0,0,0,0,0
"1101",0,0,0,0,0
"1102",0,0,0,0,0
"1103",0,0,0,0,0
"1104",14,8,3,0,0
"1105",15,10,2,0,0
"1106",23,16,4,0,0
"1107",0,0,0,0,0
"1108",16,15,3,0,0
"1109",0,1,0,0,0
"1110",13,19,3,0,0
"1111",11,12,1,0,0
"1112",12,12,3,0,0
"1113",0,0,0,0,0
"1114",14,12,3,0,0
"1115",0,1,0,0,0
"1116",0,3,0,0,0
"1117",0,0,0,0,0
"1118",16,13,3,0,0
"1119",13,15,1,0,0
"1120",0,1,0,0,0
"1121",12,13,3,0,0
"1122",20,19,4,0,0
"1123",1,0,0,0,0
"1124",0,0,0,0,0
"1125",17,16,3,0,0
"1126",0,0,0,0,0
"1127",0,1,0,0,0
"1128",14,14,5,0,0
"1129",16,13,2,0,0
"1130",1,0,0,0,0
"1131",18,16,4,0,0
"1132",13,12,2,0,0
"1133",1,0,1,0,0
"1134",16,14,6,0,0
"1135",0,0,0,0,0
"1136",11,11,3,0,0
"1137",12,14,4,0,0
"1138",13,11,3,0,0
"1139",0,0,0,0,0
"1140",0,0,0,0,0
"1141",0,0,0,0,0
"1142",14,12,3,0,0
"1143",0,0,0,0,0
"1144",0,0,0,0,0
"1145",14,14,3,0,0
"1146",0,0,0,0,0
"1147",16,11,3,0,0
"1148",0,0,0,0,0
"1149",15,18,3,0,0
"1150",0,2,0,0,0
"1151",17,11,3,0,0
"1152",26,16,3,0,0
"1153",17,10,3,0,0
"1154",0,0,0,0,0
"1155",15,16,4,0,0
"1156",0,1,0,0,0
"1157",0,1,0,0,0
"1158",0,0,0,0,0
"1159",0,0,0,0,0
"1160",20,14,4,0,0
"1161",0,0,0,0,0
"1162",14,13,3,0,0
"1163",1,0,0,0,0
"1164",0,1,0,0,0
"1165",0,0,0,0,0
"1166",0,0,0,0,0
"1167",0,1,0,0,0
"1168",21,11,4,0,0
"1169",16,11,5,0,0
"1170",17,14,9,0,0
"1171",13,13,4,0,0
"1172",14,12,3,0,0
"1173",15,13,2,0,0
"1174",2,0,0,0,0
"1175",17,12,5,0,0
"1176",0,1,0,0,0
"1177",0,1,0,0,0
"1178",0,0,0,0,0
"1179",0,1,0,0,0
"1180",0,1,0,0,0
"1181",0,0,0,0,0
"1182",14,15,2,0,0
"1183",18,12,4,0,0
"1184",16,13,6,0,0
"1185",0,1,0,0,0
"1186",14,12,7,0,0
"1187",2,1,0,0,0
"1188",0,1,0,0,0
"1189",0,1,0,0,0
"1190",15,11,4,0,0
"1191",0,0,0,0,0
"1192",0,0,0,0,0
"1193",1,0,0,0,0
"1194",16,17,2,0,0
"1195",0,0,0,0,0
"1196",18,15,4,0,0
"1197",1,0,0,0,0
"1198",16,13,1,0,0
"1199",0,0,0,0,0
"1200",20,14,3,0,0
"1201",19,14,2,0,0
"1202",0,1,0,0,0
"1203",0,0,0,0,0
"1204",14,18,2,0,0
"1205",9,11,5,0,0
"1206",0,0,0,0,0
"1207",12,9,3,0,0
"1208",1,0,0,0,0
"1209",19,19,5,0,0
"1210",0,0,0,0,0
"1211",0,0,0,0,0
"1212",14,10,3,0,0
"1213",0,0,0,0,0
"1214",23,13,2,0,0
"1215",0,1,0,0,0
"1216",17,18,2,0,0
"1217",0,0,0,0,0
"1218",14,16,2,0,0
"1219",0,0,0,0,0
"1220",20,15,3,0,0
"1221",0,0,0,0,0
"1222",9,15,2,0,0
"1223",13,13,2,0,0
"1224",12,16,4,0,0
"1225",17,11,4,0,0
"1226",17,16,4,0,0
"1227",1,1,0,0,0
"1228",0,0,0,0,0
"1229",0,0,0,0,0
"1230",0,0,0,0,0
"1231",11,8,2,0,0
"1232",0,1,0,0,0
"1233",0,0,0,0,0
"1234",2,1,0,0,0
"1235",2,1,0,0,0
"1236",0,0,0,0,0
"1237",0,1,0,0,0
"1238",14,13,2,0,0
"1239",17,20,1,0,0
"1240",18,14,4,0,0
"1241",10,13,5,0,0
"1242",0,0,0,0,0
"1243",18,13,3,0,0
"1244",20,13,2,0,0
"1245",21,12,3,0,0
"1246",1,0,0,0,0
"1247",20,14,3,0,0
"1248",16,12,3,0,0
"1249",19,15,3,0,0
"1250",18,12,2,0,0
"1251",0,0,0,0,0
"1252",15,14,3,0,0
"1253",11,18,3,0,0
"1254",19,14,5,0,0
"1255",0,0,0,0,0
"1256",26,16,2,0,0
"1257",0,1,0,0,0
"1258",15,13,2,0,0
"1259",11,10,2,0,0
"1260",0,0,0,0,0
"1261",18,17,4,0,0
"1262",0,1,0,0,0
"1263",0,0,0,0,0
"1264",0,0,0,0,0
"1265",17,11,3,0,0
"1266",0,1,0,0,0
"1267",11,12,2,0,0
"1268",16,10,3,0,0
"1269",14,17,2,0,0
"1270",17,15,3,1,0
"1271",0,1,0,0,0
"1272",0,0,0,0,0
"1273",10,11,3,0,0
"1274",0,0,0,0,0
"1275",0,0,1,0,0
"1276",1,0,0,0,0
"1277",14,15,4,0,0
"1278",0,1,0,0,0
"1279",13,11,3,0,0
"1280",0,0,0,0,0
"1281",0,0,0,0,0
"1282",0,0,0,0,0
"1283",10,9,2,0,0
"1284",1,2,0,0,0
"1285",0,0,0,0,0
"1286",16,11,2,1,0
"1287",12,11,3,0,0
"1288",0,1,0,0,0
"1289",0,1,0,0,0
"1290",0,0,0,0,0
"1291",0,0,0,0,0
"1292",15,18,4,0,0
"1293",16,15,3,0,0
"1294",0,0,0,0,0
"1295",20,16,2,0,0
"1296",19,10,4,0,0
"1297",0,0,0,0,0
"1298",0,0,0,0,0
"1299",11,10,4,0,0
"1300",13,15,2,0,0
"1301",16,11,4,0,0
"1302",1,0,0,0,0
"1303",0,1,0,0,0
"1304",16,12,2,0,0
"1305",0,0,0,0,0
"1306",17,10,5,0,0
"1307",0,0,0,0,0
"1308",16,11,2,0,0
"1309",13,9,4,0,0
"1310",0,1,0,0,0
"1311",1,0,0,0,0
"1312",0,0,0,0,0
"1313",17,16,3,1,0
"1314",0,0,0,0,0
"1315",15,17,2,0,0
"1316",0,0,0,0,0
"1317",0,0,0,0,0
"1318",0,0,0,0,0
"1319",16,13,3,0,0
"1320",18,14,4,0,0
"1321",17,19,3,0,0
"1322",3,1,0,0,0
"1323",0,1,0,0,0
"1324",0,0,0,0,0
"1325",12,10,4,0,0
"1326",13,11,2,0,0
"1327",0,0,0,0,0
"1328",16,14,5,0,0
"1329",0,1,0,0,0
"1330",0,0,0,0,0
"1331",17,14,4,0,0
"1332",14,10,3,0,0
"1333",16,12,2,0,1
"1334",16,14,4,0,0
"1335",20,15,2,0,0
"1336",14,14,3,0,0
"1337",17,14,3,0,0
"1338",17,13,4,0,0
"1339",0,0,0,0,0
"1340",1,1,0,0,0
"1341",0,0,0,0,0
"1342",18,26,4,0,0
"1343",0,0,0,0,0
"1344",0,0,0,0,0
"1345",13,17,4,0,0
"1346",11,10,4,0,0
"1347",0,0,0,0,0
"1348",0,1,0,0,0
"1349",0,0,0,0,0
"1350",0,1,0,0,0
"1351",0,1,0,0,0
"1352",0,0,0,0,0
"1353",0,1,0,0,0
"1354",0,0,0,0,0
"1355",14,12,7,0,0
"1356",0,1,0,0,0
"1357",19,19,4,0,1
"1358",14,18,3,0,0
"1359",20,10,3,0,0
"1360",0,1,0,0,0
"1361",1,2,0,0,0
"1362",18,16,3,0,0
"1363",0,0,0,0,0
"1364",22,18,3,0,0
"1365",22,12,3,0,0
"1366",14,14,3,0,0
"1367",0,0,0,0,0
"1368",16,11,3,0,0
"1369",20,11,3,0,0
"1370",1,1,0,0,0
"1371",9,9,4,0,0
"1372",14,11,3,0,0
"1373",2,0,0,0,0
"1374",0,0,0,0,0
"1375",17,11,2,0,0
"1376",17,13,3,0,0
"1377",16,11,2,0,0
"1378",0,0,0,0,0
"1379",18,19,3,0,0
"1380",0,0,0,0,0
"1381",0,0,0,0,0
"1382",12,16,3,0,0
"1383",15,9,2,0,0
"1384",14,13,4,0,0
"1385",0,0,0,0,0
"1386",14,12,1,0,0
"1387",16,10,4,0,0
"1388",18,13,2,0,0
"1389",18,12,3,0,0
"1390",0,0,0,0,0
"1391",0,1,0,0,0
"1392",20,13,2,0,0
"1393",17,15,3,0,1
"1394",23,17,3,0,0
"1395",1,1,0,0,0
"1396",0,0,0,0,0
"1397",20,14,4,0,0
"1398",14,16,3,0,0
"1399",13,10,4,0,0
"1400",0,0,0,0,0
"1401",0,0,0,0,0
"1402",0,0,0,0,0
"1403",14,12,3,0,0
"1404",12,16,2,0,0
"1405",0,0,0,0,0
"1406",2,0,0,0,0
"1407",4,2,1,0,0
"1408",0,0,0,0,0
"1409",14,10,2,0,0
"1410",17,13,3,0,0
"1411",0,0,0,0,0
"1412",14,15,5,0,0
"1413",16,20,3,0,0
"1414",0,0,0,0,0
"1415",0,0,0,0,0
"1416",0,1,0,0,0
"1417",0,0,0,0,0
"1418",0,1,1,0,0
"1419",0,1,0,0,0
"1420",16,13,3,0,0
"1421",20,19,3,0,0
"1422",19,13,4,0,0
"1423",0,0,0,0,0
"1424",0,0,0,0,0
"1425",0,1,0,0,0
"1426",0,0,0,0,0
"1427",15,14,2,0,0
"1428",15,14,3,0,0
"1429",19,13,4,0,0
"1430",0,0,0,0,0
"1431",20,18,2,0,0
"1432",15,8,3,0,0
"1433",0,0,0,0,0
"1434",19,17,3,0,0
"1435",0,1,0,0,0
"1436",0,0,0,0,0
"1437",11,16,3,0,0
"1438",13,11,3,0,0
"1439",0,1,0,0,0
"1440",0,1,0,0,0
"1441",0,0,0,0,0
"1442",0,0,0,0,0
"1443",0,0,0,0,0
"1444",12,10,2,0,0
"1445",13,12,2,0,0
"1446",0,0,0,0,0
"1447",0,0,0,0,0
"1448",0,0,0,0,0
"1449",20,19,4,0,0
"1450",14,13,2,0,0
"1451",21,10,2,0,0
"1452",0,1,0,0,0
"1453",0,1,0,0,0
"1454",0,0,0,0,0
"1455",0,2,0,0,0
"1456",17,18,5,0,0
"1457",0,0,0,0,0
"1458",15,13,6,0,0
"1459",12,16,2,0,0
"1460",19,16,2,0,0
"1461",0,0,0,0,0
"1462",17,17,4,0,0
"1463",0,0,0,0,0
"1464",15,11,3,0,0
"1465",0,1,0,0,0
"1466",19,13,3,0,0
"1467",21,11,3,0,0
"1468",25,18,3,0,0
"1469",15,19,2,0,0
"1470",15,14,3,0,0
"1471",14,11,3,0,0
"1472",15,12,4,0,0
"1473",0,0,0,0,0
"1474",0,0,0,0,0
"1475",17,16,2,0,0
"1476",15,10,3,0,0
"1477",0,0,0,0,0
"1478",0,0,0,0,0
"1479",0,0,0,0,0
"1480",0,0,0,0,0
"1481",1,0,0,0,0
"1482",14,16,4,0,0
"1483",19,12,4,0,0
"1484",15,13,3,0,0
"1485",0,0,0,0,0
"1486",0,1,0,0,0
"1487",0,0,0,0,0
"1488",0,0,0,0,0
"1489",0,0,0,0,0
"1490",11,11,3,0,0
"1491",12,17,4,0,0
"1492",14,10,2,0,0
"1493",15,12,4,0,0
"1494",18,11,4,0,0
"1495",1,0,0,0,0
"1496",17,15,2,0,1
"1497",0,1,0,0,0
"1498",18,15,4,0,0
"1499",0,1,0,0,0
"1500",0,0,0,0,0
"1501",16,10,3,0,0
"1502",0,1,0,0,0
"1503",0,0,0,0,0
"1504",1,0,0,0,0
"1505",17,11,2,0,0
"1506",0,0,0,0,0
"1507",0,0,0,0,0
"1508",0,1,0,0,0
"1509",16,11,4,0,0
"1510",22,12,3,0,0
"1511",11,11,2,0,0
"1512",24,9,4,0,0
"1513",12,11,3,0,0
"1514",17,13,1,0,1
"1515",19,19,3,0,0
"1516",1,0,0,0,0
"1517",11,16,1,0,0
"1518",15,20,4,0,0
"1519",0,0,0,0,0
"1520",0,1,0,0,0
"1521",16,13,4,0,0
"1522",16,12,4,0,0
"1523",0,1,0,0,0
"1524",14,11,3,0,0
"1525",21,13,4,0,0
"1526",1,0,0,0,0
"1527",0,0,0,0,0
"1528",12,15,3,0,0
"1529",17,10,3,0,0
"1530",18,14,3,0,0
"1531",16,9,2,0,0
"1532",0,0,0,0,0
"1533",15,16,2,0,0
"1534",16,13,1,0,0
"1535",17,10,3,0,0
"1536",12,10,1,0,0
"1537",11,13,2,0,0
"1538",0,0,0,0,0
"1539",11,11,3,0,0
"1540",11,14,3,0,0
"1541",0,1,0,0,0
"1542",0,0,0,0,0
"1543",15,12,2,0,0
"1544",14,10,2,0,0
"1545",0,0,0,0,0
"1546",0,0,0,0,0
"1547",0,0,0,0,0
"1548",2,0,0,0,0
"1549",0,1,0,0,0
"1550",15,17,3,0,0
"1551",16,12,3,0,0
"1552",12,10,2,0,0
"1553",18,14,5,0,1
"1554",0,0,0,0,0
"1555",0,0,0,0,0
"1556",0,1,0,0,0
"1557",0,0,0,0,0
"1558",16,14,2,0,0
"1559",13,13,3,0,0
"1560",15,14,4,0,0
"1561",18,11,2,0,0
"1562",22,11,2,0,0
"1563",12,13,3,0,0
"1564",15,14,4,0,0
"1565",0,1,0,0,0
"1566",13,13,2,0,0
"1567",0,0,0,0,0
"1568",1,0,0,0,0
"1569",0,0,0,0,0
"1570",16,16,5,0,0
"1571",18,12,3,0,0
"1572",15,9,4,0,0
"1573",16,14,3,0,0
"1574",1,1,0,0,0
"1575",21,16,4,0,0
"1576",9,13,2,0,0
"1577",0,0,0,0,0
"1578",15,11,4,0,0
"1579",18,19,3,0,0
"1580",18,11,3,0,1
"1581",0,0,0,0,0
"1582",0,0,0,0,0
"1583",0,1,0,0,0
"1584",18,17,2,0,0
"1585",20,13,3,0,0
"1586",0,0,0,0,0
"1587",20,15,1,0,0
"1588",0,1,0,0,0
"1589",0,0,0,0,0
"1590",17,13,4,0,0
"1591",15,15,3,0,0
"1592",0,0,0,0,0
"1593",1,1,0,0,0
"1594",0,0,0,0,0
"1595",17,14,4,0,0
"1596",20,17,2,0,0
"1597",18,13,3,0,0
"1598",12,13,4,0,0
"1599",20,15,4,0,0
"1600",12,16,2,0,0
"1601",17,17,3,0,0
"1602",15,11,3,0,0
"1603",1,0,0,0,0
"1604",0,0,0,0,0
"1605",1,1,0,0,0
"1606",0,0,0,0,0
"1607",20,15,2,0,0
"1608",0,0,0,0,0
"1609",14,19,3,0,0
"1610",15,13,2,0,0
"1611",15,15,3,0,0
"1612",0,0,0,0,0
"1613",18,15,4,0,0
"1614",1,1,0,0,0
"1615",0,0,0,0,0
"1616",15,16,2,0,0
"1617",1,1,0,0,0
"1618",18,12,3,0,0
"1619",1,0,0,0,0
"1620",15,16,3,0,0
"1621",11,12,3,0,0
"1622",0,0,0,0,0
"1623",0,1,0,0,0
"1624",18,16,4,0,0
"1625",15,15,3,0,0
"1626",0,0,0,0,0
"1627",20,21,4,0,0
"1628",1,1,1,0,0
"1629",0,0,0,0,0
"1630",1,1,0,0,0
"1631",0,0,0,0,0
"1632",18,13,4,0,0
"1633",0,0,0,0,0
"1634",12,14,2,0,0
"1635",0,0,0,0,0
"1636",25,17,4,0,0
"1637",0,1,0,0,0
"1638",0,1,0,0,0
"1639",17,12,2,0,0
"1640",19,18,2,0,0
"1641",0,1,0,0,0
"1642",18,11,2,0,0
"1643",0,1,0,0,0
"1644",0,1,0,0,0
"1645",10,15,2,0,0
"1646",0,0,0,0,0
"1647",17,17,6,0,0
"1648",17,18,3,0,0
"1649",13,11,3,0,0
"1650",15,8,2,0,0
"1651",13,10,3,0,0
"1652",0,0,0,0,0
"1653",22,13,3,0,0
"1654",22,15,5,0,0
"1655",18,11,4,0,0
"1656",0,0,0,0,0
"1657",0,0,0,0,0
"1658",20,15,3,0,0
"1659",16,13,3,0,0
"1660",0,0,0,0,0
"1661",0,0,0,0,0
"1662",14,9,3,0,0
"1663",0,1,0,0,0
"1664",0,0,0,0,0
"1665",14,15,4,0,0
"1666",0,1,0,0,0
"1667",18,11,2,0,0
"1668",0,1,0,0,0
"1669",0,0,0,0,0
"1670",0,0,0,0,0
"1671",15,16,3,0,0
"1672",0,0,0,0,0
"1673",0,0,0,0,0
"1674",19,17,3,0,0
"1675",21,12,3,0,0
"1676",17,14,4,0,0
"1677",14,10,3,0,0
"1678",14,17,4,0,0
"1679",21,18,3,0,0
"1680",0,0,0,0,0
"1681",0,0,0,0,0
"1682",0,0,0,0,0
"1683",1,0,0,0,0
"1684",0,0,0,0,0
"1685",15,13,3,0,1
"1686",0,0,0,0,0
"1687",1,1,0,0,0
"1688",21,19,3,0,0
"1689",0,0,0,0,0
"1690",13,11,2,0,0
"1691",14,12,2,0,0
"1692",1,0,0,0,0
"1693",0,0,0,0,0
"1694",0,0,0,0,0
"1695",0,0,0,0,0
"1696",15,15,3,0,0
"1697",0,0,0,0,0
"1698",20,22,3,0,0
"1699",15,18,4,0,0
"1700",14,12,2,0,0
"1701",13,9,4,0,0
"1702",14,15,4,0,0
"1703",16,15,3,0,0
"1704",16,16,2,0,0
"1705",0,0,0,0,0
"1706",0,0,0,0,0
"1707",14,15,3,0,0
"1708",13,16,3,0,0
"1709",0,0,0,0,0
"1710",18,16,3,0,0
"1711",17,15,3,0,0
"1712",0,0,0,0,0
"1713",1,0,0,0,0
"1714",13,13,2,0,0
"1715",16,14,3,0,0
"1716",0,1,0,0,0
"1717",13,14,2,0,0
"1718",19,14,4,0,0
"1719",0,0,0,0,0
"1720",14,12,4,0,0
"1721",15,16,5,0,0
"1722",0,0,0,0,0
"1723",0,0,0,0,0
"1724",13,11,3,0,0
"1725",0,0,0,0,0
"1726",0,0,0,0,0
"1727",17,17,3,0,0
"1728",0,1,0,0,0
"1729",0,0,0,0,0
"1730",11,12,4,0,0
"1731",9,14,3,0,0
"1732",1,0,0,0,0
"1733",2,0,0,0,0
"1734",13,13,4,0,0
"1735",14,14,4,0,0
"1736",0,0,0,0,0
"1737",10,12,2,0,0
"1738",16,11,3,0,0
"1739",0,1,0,0,0
"1740",15,13,3,0,0
"1741",0,0,0,0,0
"1742",17,17,3,0,0
"1743",13,17,4,0,0
"1744",0,0,0,0,0
"1745",0,0,0,0,0
"1746",1,1,0,0,0
"1747",0,0,0,0,0
"1748",15,14,3,0,0
"1749",19,21,4,0,0
"1750",1,0,0,0,0
"1751",12,9,3,0,0
"1752",20,13,2,0,0
"1753",20,15,3,0,0
"1754",1,2,0,0,0
"1755",23,11,3,0,0
"1756",19,13,3,0,0
"1757",1,0,0,0,0
"1758",17,13,3,0,0
"1759",0,0,0,0,0
"1760",0,1,0,0,0
"1761",0,0,0,0,0
"1762",13,11,2,0,0
"1763",10,12,3,0,0
"1764",14,13,1,0,0
"1765",15,12,3,0,0
"1766",14,15,2,0,0
"1767",16,15,3,0,0
"1768",0,0,0,0,0
"1769",13,12,3,0,0
"1770",0,0,0,0,0
"1771",11,17,3,0,0
"1772",0,0,0,0,0
"1773",21,16,3,0,0
"1774",0,0,0,0,0
"1775",17,11,3,0,0
"1776",12,15,3,0,0
"1777",17,11,3,0,0
"1778",18,13,3,0,0
"1779",13,13,2,0,0
"1780",0,0,0,0,0
"1781",11,8,3,0,0
"1782",17,12,1,0,0
"1783",0,0,0,0,0
"1784",20,18,3,0,0
"1785",0,0,0,0,0
"1786",18,14,3,0,0
"1787",0,1,0,0,0
"1788",18,19,4,0,0
"1789",0,1,0,0,0
"1790",0,0,0,0,0
"1791",0,0,0,0,0
"1792",17,12,3,0,0
"1793",20,17,4,0,0
"1794",19,11,5,0,0
"1795",16,14,5,0,0
"1796",14,17,3,0,0
"1797",0,0,0,0,0
"1798",0,0,0,0,0
"1799",0,0,0,0,0
"1800",20,15,4,0,0
"1801",19,15,5,0,0
"1802",0,0,0,0,0
"1803",20,13,4,0,0
"1804",17,13,3,0,0
"1805",15,15,2,1,0
"1806",14,16,4,0,0
"1807",14,11,3,0,0
"1808",1,0,0,0,0
"1809",0,1,0,0,0
"1810",18,18,3,0,0
"1811",0,0,0,0,0
"1812",0,0,0,0,0
"1813",13,16,3,0,0
"1814",0,1,0,0,0
"1815",0,0,0,0,0
"1816",17,12,2,0,0
"1817",22,14,5,0,0
"1818",13,13,3,0,0
"1819",18,15,2,0,0
"1820",17,13,3,0,0
"1821",14,17,2,0,0
"1822",19,14,1,0,0
"1823",1,0,0,0,0
"1824",15,13,3,0,0
"1825",0,0,0,0,0
"1826",16,13,3,0,0
"1827",18,18,5,0,0
"1828",0,0,0,0,0
"1829",1,0,0,0,0
"1830",0,1,0,0,0
"1831",0,1,0,0,0
"1832",0,0,0,0,0
"1833",14,14,2,0,0
"1834",14,16,3,0,0
"1835",13,13,2,0,0
"1836",9,10,3,0,0
"1837",15,12,4,0,1
"1838",0,0,0,0,0
"1839",21,16,3,0,0
"1840",0,0,0,0,0
"1841",0,1,0,0,0
"1842",14,13,2,0,0
"1843",0,0,0,0,0
"1844",15,18,3,0,0
"1845",0,0,0,0,0
"1846",20,17,3,0,0
"1847",0,0,0,0,0
"1848",0,0,0,0,0
"1849",22,13,6,0,0
"1850",14,10,4,0,0
"1851",0,0,0,0,0
"1852",0,1,0,0,0
"1853",17,14,2,0,0
"1854",14,19,2,0,0
"1855",0,0,0,0,0
"1856",18,15,3,0,0
"1857",23,16,3,0,0
"1858",0,0,0,0,0
"1859",1,0,0,0,0
"1860",0,0,0,0,0
"1861",15,12,3,0,0
"1862",0,0,1,0,0
"1863",21,18,7,0,0
"1864",15,11,2,0,0
"1865",0,0,0,0,0
"1866",18,14,4,0,0
"1867",13,11,3,0,0
"1868",0,0,0,0,0
"1869",0,0,0,0,0
"1870",0,0,0,0,0
"1871",16,11,6,0,0
"1872",0,0,0,0,0
"1873",23,17,4,0,0
"1874",0,0,0,0,0
"1875",15,12,4,0,0
"1876",16,15,3,0,0
"1877",11,11,2,0,0
"1878",0,0,0,0,0
"1879",16,13,5,0,0
"1880",0,0,0,0,0
"1881",0,0,0,0,0
"1882",17,15,4,0,0
"1883",13,14,7,0,0
"1884",12,18,4,0,0
"1885",0,0,0,0,0
"1886",0,0,0,0,0
"1887",1,0,0,0,0
"1888",0,0,0,0,0
"1889",0,0,0,0,0
"1890",15,13,3,0,0
"1891",0,0,0,0,0
"1892",0,0,0,0,0
"1893",17,20,3,0,0
"1894",0,1,0,0,0
"1895",18,14,5,0,0
"1896",9,10,4,0,0
"1897",0,0,0,0,0
"1898",22,17,4,0,0
"1899",21,14,2,0,0
"1900",0,0,0,0,0
"1901",0,0,0,0,0
"1902",0,0,0,0,0
"1903",13,9,2,0,0
"1904",18,13,2,0,0
"1905",0,0,0,0,0
"1906",0,0,0,0,0
"1907",21,14,2,0,0
"1908",13,14,2,0,0
"1909",19,10,4,0,0
"1910",0,1,0,0,0
"1911",18,16,4,0,0
"1912",0,1,0,0,0
"1913",10,9,1,0,0
"1914",0,0,0,0,0
"1915",0,0,0,0,0
"1916",1,0,0,0,0
"1917",16,12,2,0,0
"1918",0,0,1,0,0
"1919",0,0,0,0,0
"1920",0,0,0,0,0
"1921",15,11,4,0,0
"1922",16,10,3,0,0
"1923",1,1,0,0,0
"1924",0,0,0,0,0
"1925",12,13,4,0,0
"1926",18,13,3,0,0
"1927",19,15,4,0,0
"1928",0,1,0,0,0
"1929",13,12,2,0,0
"1930",0,0,0,0,0
"1931",13,14,2,0,0
"1932",15,13,2,0,0
"1933",14,11,3,0,0
"1934",16,16,3,0,0
"1935",0,1,0,0,0
"1936",12,12,2,0,0
"1937",14,9,3,0,0
"1938",11,14,2,0,0
"1939",0,0,0,0,0
"1940",17,12,4,0,0
"1941",0,0,0,0,0
"1942",1,1,1,0,0
"1943",0,0,0,0,0
"1944",12,17,3,0,0
"1945",0,0,1,0,0
"1946",17,19,4,0,0
"1947",15,13,2,0,0
"1948",0,0,0,0,0
"1949",0,0,0,0,0
"1950",23,17,2,0,0
"1951",19,16,3,0,0
"1952",0,0,0,0,0
"1953",0,0,0,0,0
"1954",17,17,2,0,0
"1955",0,0,0,0,0
"1956",13,10,3,0,0
"1957",17,13,3,0,0
"1958",0,1,0,0,0
"1959",18,21,2,0,0
"1960",1,0,0,0,0
"1961",18,13,3,0,0
"1962",14,19,2,0,0
"1963",0,0,0,0,0
"1964",14,11,2,0,0
"1965",0,1,0,0,0
"1966",1,1,0,0,0
"1967",21,13,3,0,0
"1968",14,11,4,0,0
"1969",0,1,0,0,0
"1970",1,0,0,0,0
"1971",13,15,6,0,0
"1972",0,0,0,0,0
"1973",0,1,0,0,0
"1974",0,0,0,0,0
"1975",18,15,5,0,0
"1976",19,13,4,0,0
"1977",12,13,3,0,0
"1978",17,13,4,0,0
"1979",0,0,0,0,0
"1980",16,14,3,0,1
"1981",0,1,0,0,0
"1982",17,17,2,0,0
"1983",18,12,3,0,0
"1984",0,0,0,0,0
"1985",0,0,0,0,0
"1986",1,1,2,0,0
"1987",12,15,1,0,0
"1988",21,19,4,0,0
"1989",15,11,4,0,0
"1990",0,0,0,0,0
"1991",0,0,0,0,0
"1992",0,0,0,0,0
"1993",15,12,3,0,0
"1994",11,14,2,0,0
"1995",18,21,3,0,0
"1996",18,20,2,0,0
"1997",0,1,0,0,0
"1998",0,0,0,0,0
"1999",2,0,0,0,0
"2000",14,14,3,0,0
"2001",1,0,0,0,0
"2002",16,15,5,0,0
"2003",19,19,1,0,0
"2004",16,14,4,0,0
"2005",0,1,0,0,0
"2006",18,10,3,0,0
"2007",14,13,2,0,0
"2008",15,18,3,0,0
"2009",0,1,0,0,0
"2010",10,12,2,0,0
"2011",0,0,0,0,0
"2012",13,11,4,0,0
"2013",18,16,3,0,0
"2014",0,0,0,0,0
"2015",15,11,4,0,0
"2016",0,0,0,0,0
"2017",21,23,4,0,0
"2018",16,15,3,0,0
"2019",0,1,0,0,0
"2020",0,0,0,0,0
"2021",0,0,0,0,0
"2022",0,0,0,0,0
"2023",15,18,4,1,0
"2024",1,1,1,0,0
"2025",0,1,0,0,0
"2026",0,1,0,0,0
"2027",0,0,0,0,0
"2028",21,18,4,0,0
"2029",0,0,0,0,0
"2030",0,0,0,0,0
"2031",0,0,0,0,0
"2032",16,12,3,0,0
"2033",0,0,0,0,0
"2034",21,19,3,0,0
"2035",0,0,0,0,0
"2036",16,12,3,0,1
"2037",1,0,0,0,0
"2038",0,0,0,0,0
"2039",13,11,2,0,0
"2040",0,1,0,0,0
"2041",0,1,0,0,0
"2042",12,12,4,0,0
"2043",15,15,3,0,0
"2044",16,13,3,0,0
"2045",0,1,0,0,0
"2046",17,8,1,0,0
"2047",18,12,4,0,0
"2048",1,0,0,0,0
"2049",0,0,0,0,0
"2050",0,0,0,0,0
"2051",13,17,3,0,0
"2052",0,1,0,0,0
"2053",10,10,3,0,0
"2054",0,0,0,0,0
"2055",1,0,0,0,0
"2056",19,16,5,0,0
"2057",0,1,0,0,0
