"","age1_orange.S","age2_no_comorbid_orange.S","age2_comorbid_orange.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"306",62.3185916770213,68.5715362603176,58.5414167656776,106.670473526736,110.193802300257
"307",0,1.88360567797615,0,0,0
"308",0,0,0,0,0
"309",51.5047645047627,63.6942862945522,94.6367499794568,0,31.3438280110343
"310",48.1325519472008,70.5551229553892,55.2390708912045,94.2749555210421,106.546052222027
"311",75.710449901209,85.8163981667571,66.8155544657192,80.7555346381249,97.7872858241251
"312",55.2182655190268,96.1785504062976,46.1757248268489,0,0
"313",57.5149354276825,64.9058604212771,46.2798201268703,0,0
"314",86.8144524335705,90.0556338554586,53.4364089667671,100.151118263986,89.3191052975645
"315",59.0249755545667,82.8137346579887,81.2056814029494,45.0936455870431,34.9895263362913
"316",0,0,0,0,0
"317",58.0892660817782,71.3538812273459,78.3508209708752,0,51.1683594154931
"318",53.7384495193186,63.9297810604446,72.1242912012363,0,0
"319",76.9079207938566,80.6160278826659,64.6462376161872,0,0
"320",67.822067854969,70.1392177657351,52.4983560129635,0,0
"321",0,0,0,0,0
"322",69.7970078841507,95.8560755124179,77.6133921261916,0,0
"323",76.8305275363011,78.0600483723536,49.9365932600729,0,30.3626151855129
"324",80.8971888329508,100.91097913437,62.0629150874463,107.639595909407,120.390622028306
"325",75.6614721793761,72.5827651389551,48.61095268715,109.648661485237,140.730759561782
"326",55.7109679350645,68.39608842029,58.4058090811187,0,0
"327",63.087918886444,86.8681489821297,67.770267773988,0,0
"328",60.6225254183997,65.9473483836884,62.5824215856746,25.1979429740615,0
"329",0,0,0,0,0
"330",54.0984979724619,101.308472432462,44.2313586938631,141.391083513788,134.165818664369
"331",62.7205902330099,72.9655023954406,43.3470007282978,155.331385860806,168.067615863728
"332",75.3171601221928,75.3871340307601,52.883707361866,88.3869054453986,85.4234999958704
"333",49.7982884769216,83.3346094099724,55.517949517151,137.106120144069,138.092383240998
"334",88.6232479144263,64.887986455497,50.1397579712211,0,0
"335",48.2697005338063,92.9994582579054,47.8532690107418,132.962405158001,128.100772071211
"336",52.1736475771578,73.6934673398145,47.3031183839136,0,0
"337",69.5575128302781,83.930046195061,44.1764872465234,63.8881875824123,73.804567337156
"338",64.4630489716593,91.7369847916028,74.9002862143161,0,0
"339",56.8811975150509,73.2094440623662,57.0619955198868,126.758435132449,138.187738356904
"340",47.2957212249281,67.4643058066009,51.4420017547029,0,0
"341",0,0,9.30508897930956,0,0
"342",87.7862649765023,97.6371853211063,81.1313849048103,0,0
"343",58.6959937740686,67.7174786166582,58.46566164011,0,0
"344",62.053510575155,74.1738893270244,60.8163007835006,0,0
"345",0,0,0,0,0
"346",71.6726434965992,60.0908467303848,45.0113434169024,96.8574929694657,85.7423766034413
"347",61.6502340329082,74.904982994414,68.3038156852137,0,0
"348",68.4167757048648,86.9605445763885,71.9911825131717,0,0
"349",45.298567895269,84.3416659576375,53.0873801875484,82.4287630403606,87.8070900709438
"350",76.0581632422631,70.2318456781093,52.2367684543946,0,0
"351",0,0,2.53686922753837,0,0
"352",0,6.93475059057437,0,0,0
"353",63.7248418981845,69.6970904273265,48.6169032721352,0,0
"354",74.9498596522313,77.8324088802831,73.4270187323976,135.313943566961,132.37401206505
"355",44.712921472196,76.8542700858514,74.5697124946942,100.347085309627,91.395829103478
"356",46.2950776879539,72.6875690675212,77.9458898474474,91.8924756388781,107.944294433132
"357",57.1405845486319,64.472404799774,51.5397974317869,0,43.2542872047927
"358",76.3898741655867,68.1380729471999,56.4971456798425,0,0
"359",59.0885126027302,63.9393154533237,73.6606042140657,114.991238467983,122.866083589049
"360",51.4074488765517,77.6872039135533,66.529034201683,161.402601059497,175.846887315014
"361",55.5975686294694,69.1480179621218,48.8480182167714,0,0
"362",61.7830376480988,60.2224698048783,47.4687927845382,0,0
"363",77.4557049524054,85.4346158338619,82.5977634621411,134.68042468058,137.077304414167
"364",66.4669944321302,77.9353032077168,68.7380080865356,0,0
"365",101.859171174791,102.876268723145,79.9019722341007,81.1854482972403,94.0656163099945
"366",81.1943552289985,98.178966242385,66.8657372082802,131.948272756389,123.539658018557
"367",83.9138936555712,84.4154266725327,68.2048512776831,0,0
"368",44.9832951971009,70.1543340068228,56.4733331251835,111.377789722867,104.156409425117
"369",60.6781799783953,77.6130660349834,59.3777070600313,0,0
"370",67.5585860507268,74.4337433736867,62.5495844226881,0,0
"371",52.554629460587,59.0100251129766,49.5850426731186,0,0
"372",47.9902852614192,74.5355693245391,59.1547083503882,42.4852881341377,0
"373",69.5381067265628,108.251445946958,84.7651458734665,0,0
"374",64.1311941433318,103.783822927441,57.5355595034712,0,0
"375",51.9175352100081,60.8397520458814,51.6486915628344,131.234794416921,123.924737093915
"376",55.3861280999201,69.8770739153144,65.6717515921489,97.1438014711446,117.298865158022
"377",75.3061602488632,72.2535219926879,74.7179769210568,0,0
"378",0,0,0,0,0
"379",51.7022609819683,67.8580475172377,52.824301386374,0,0
"380",46.7332910077432,66.4896333260583,70.6724426567266,0,0
"381",57.6542124952122,70.1617153753017,56.1833199496702,108.674039200606,124.29721919685
"382",51.681900830306,76.9024798322486,47.290383040096,138.015126168726,127.8294241699
"383",76.6050732926396,80.1112489431724,84.185814745286,0,44.5932606511202
"384",0,1.76042799618337,0,0,0
"385",90.2969336135565,70.7885945266521,83.0002065471586,66.3917702918137,48.1719042048943
"386",0,0,0,0,0
"387",46.5168118373184,73.2916739055153,59.6972892872086,0,0
"388",59.9688839472212,88.1566683445428,55.5496206654252,0,0
"389",53.7908301731991,64.540456913347,65.7234487135672,109.49490336386,113.866499280445
"390",56.6123990057542,71.3387141196898,71.3145767158084,0,0
"391",64.6991232460262,76.4077202630997,65.8140377237028,94.4913528126426,100.277210510935
"392",58.5712454086532,56.6109342587595,38.6250125328308,100.53070522435,93.6408488749274
"393",46.8598147541568,56.7228188405084,57.693732380306,86.9912303855912,94.2221994253678
"394",9.61594513423978,0,0,0,0
"395",0,0,0,0,0
"396",48.3702677701734,70.0056894347131,47.7674177349675,0,0
"397",20.77410632657,0,0,0,0
"398",47.720834576619,70.1692946914363,48.4798057638918,94.6151821429759,81.4237338049087
"399",65.1996425227299,113.939131361763,54.7713130695155,0,0
"400",54.6178968841436,65.2921750062935,57.462385403148,0,0
"401",79.9877489933794,89.357474345477,56.3698926410297,0,0
"402",0,0,0,0,0
"403",57.4595204119759,72.9470706499357,56.9887375462179,105.48315364913,120.913512876504
"404",61.6060496470078,70.3841715068065,48.4177230943578,0,0
"405",62.07661266662,73.5808846077987,57.3172632898646,114.826103307917,126.510982781699
"406",73.9747154953577,79.0388572611663,47.4157700804364,158.15430990492,159.918492872814
"407",0,0,0,0,0
"408",49.2985798794219,87.9894773837818,52.0084652353325,115.404921406401,111.945290145842
"409",65.1225552102825,99.6368148755128,73.8542880212312,0,44.4004658671876
"410",50.806051754035,89.7358646230388,67.99424190463,0,0
"411",61.6753162153091,69.6872962830545,59.4385600953374,0,16.0720244514302
"412",48.0375774134105,60.908950004146,52.055186821923,0,0
"413",74.221334298324,74.4611114946303,67.8058935529734,0,0
"414",0,0,0,0,0
"415",57.3249681446601,83.802259373791,88.9008165548415,24.4695416622145,0
"416",50.005748273631,85.2331812519131,57.7553751943815,0,28.2576225250722
"417",0,0,0,0,0
"418",68.8181959800927,79.6627155651519,123.926416610218,0,0
"419",54.5418095429847,66.0860355804993,58.1881027846897,0,0
"420",79.8401341948141,57.7394128652115,70.4562562706158,0,36.1966824673454
"421",68.706546037313,78.4832753277609,63.2700377728672,0,0
"422",53.2297771838056,73.3694587734473,57.324790890207,108.716364842565,113.159787013547
"423",0,0,0,0,0
"424",55.8797102107027,66.288220650808,57.9744727033111,0,0
"425",55.9968700496294,58.8135294156466,55.9911908042243,121.247859810488,127.084091576638
