"","age1_orange.D","age2_no_comorbid_orange.D","age2_comorbid_orange.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"2038",0,0,0,0,0
"2039",69,72,30,8,38
"2040",60,84,35,0,0
"2041",62,73,32,0,1
"2042",53,62,33,0,0
"2043",64,71,35,7,46
"2044",0,0,0,0,0
"2045",52,94,24,0,0
"2046",64,79,33,0,0
"2047",0,0,0,0,0
"2048",0,0,0,0,0
"2049",59,68,33,7,39
"2050",55,75,27,1,1
"2051",45,72,32,10,39
"2052",68,84,21,7,43
"2053",58,73,41,7,30
"2054",57,93,32,11,43
"2055",66,71,35,0,0
"2056",0,0,0,0,0
"2057",62,78,34,2,35
"2058",60,99,42,10,40
"2059",55,86,38,0,1
"2060",0,1,0,0,0
"2061",63,76,37,0,0
"2062",60,79,35,8,38
"2063",68,75,25,0,0
"2064",59,85,35,0,0
"2065",61,99,39,0,0
"2066",65,74,38,0,0
"2067",50,64,32,0,0
"2068",59,69,23,0,0
"2069",56,74,28,10,36
"2070",62,77,32,11,37
"2071",52,70,32,8,42
"2072",54,85,39,0,0
"2073",57,91,43,5,32
"2074",54,96,37,0,0
"2075",0,0,0,0,0
"2076",56,78,34,0,0
"2077",61,75,35,0,0
"2078",58,76,20,0,0
"2079",52,76,30,9,40
"2080",57,81,31,0,1
"2081",49,91,31,0,0
"2082",57,74,32,15,35
"2083",61,101,27,8,37
"2084",0,0,0,0,0
"2085",0,0,0,0,0
"2086",50,84,34,0,0
"2087",50,93,34,0,0
"2088",52,84,33,7,31
"2089",0,0,0,0,0
"2090",0,0,0,0,0
"2091",61,83,39,14,47
"2092",65,80,36,7,36
"2093",51,87,33,0,0
"2094",0,0,0,0,0
"2095",65,79,35,0,0
"2096",80,78,42,7,28
"2097",62,80,34,0,0
"2098",61,83,31,0,0
"2099",57,81,31,10,37
"2100",0,0,0,0,0
"2101",59,80,35,13,40
"2102",57,72,32,6,30
"2103",0,0,0,0,0
"2104",65,105,39,0,0
"2105",58,94,27,0,0
"2106",60,80,32,0,0
"2107",70,80,31,13,23
"2108",52,84,31,0,0
"2109",55,97,32,0,0
"2110",60,68,33,9,42
"2111",64,65,27,0,1
"2112",53,64,32,0,0
"2113",63,71,36,0,0
"2114",70,71,34,0,0
"2115",64,90,30,10,40
"2116",56,84,35,6,32
"2117",58,69,30,0,0
"2118",59,90,33,0,0
"2119",68,79,32,11,39
"2120",60,87,34,7,33
"2121",58,88,28,0,0
"2122",64,66,37,0,0
"2123",61,64,29,0,0
"2124",0,0,0,0,0
"2125",63,72,22,9,39
"2126",40,90,42,0,0
"2127",61,81,35,0,1
"2128",67,79,29,0,0
"2129",59,65,34,13,36
"2130",0,0,0,0,0
"2131",51,91,33,0,2
"2132",0,0,0,0,0
"2133",68,81,42,12,40
"2134",46,64,25,12,28
"2135",49,101,31,0,0
"2136",56,72,34,0,0
"2137",52,92,34,10,30
"2138",65,97,30,10,33
"2139",64,75,32,0,0
"2140",0,0,0,0,0
"2141",0,1,0,0,0
"2142",58,70,34,11,33
"2143",44,82,35,0,0
"2144",0,0,0,0,0
"2145",57,97,37,0,2
"2146",67,84,32,9,32
"2147",0,0,0,0,0
"2148",0,0,0,0,0
"2149",68,80,43,0,0
"2150",69,63,44,0,0
"2151",0,0,0,0,0
"2152",66,77,29,0,1
"2153",65,81,40,0,0
"2154",0,0,0,0,0
"2155",54,82,42,5,28
"2156",54,87,39,0,0
"2157",61,56,38,9,39
"2158",61,89,36,11,30
"2159",51,82,33,8,28
"2160",65,84,29,14,37
"2161",59,65,35,9,31
"2162",55,86,40,0,0
"2163",54,85,24,8,44
"2164",51,90,33,0,0
"2165",53,89,31,8,35
"2166",48,87,36,0,0
"2167",55,82,41,0,0
"2168",55,67,37,7,27
"2169",47,88,36,0,0
"2170",48,68,34,0,0
"2171",65,78,36,9,37
"2172",63,73,39,0,0
"2173",56,97,32,0,0
"2174",54,82,41,9,38
"2175",66,92,33,6,24
"2176",53,92,34,0,0
"2177",68,84,37,0,0
"2178",0,0,0,0,0
"2179",64,75,29,0,0
"2180",0,0,0,0,0
"2181",74,80,38,0,0
"2182",54,77,35,0,0
"2183",58,95,43,9,33
"2184",51,98,32,0,0
"2185",67,91,35,12,39
"2186",61,89,35,7,39
"2187",59,77,34,6,30
"2188",58,76,28,0,0
"2189",84,82,37,0,0
"2190",0,0,0,0,0
"2191",58,65,43,0,0
"2192",58,77,41,0,0
"2193",58,68,35,6,38
"2194",61,76,32,9,38
"2195",65,81,30,0,0
"2196",64,76,37,7,30
"2197",62,85,39,0,1
"2198",53,90,36,0,0
"2199",55,96,37,7,27
"2200",0,0,0,0,0
"2201",67,92,32,6,30
"2202",55,91,40,10,27
"2203",62,88,36,5,36
"2204",52,81,37,0,0
"2205",52,87,26,0,0
"2206",53,73,26,6,34
"2207",40,77,24,0,0
"2208",63,88,41,12,41
"2209",67,87,40,0,0
"2210",62,91,43,12,34
"2211",0,0,0,0,0
"2212",55,74,31,0,0
"2213",58,79,29,0,0
"2214",52,72,39,2,35
"2215",57,84,29,0,0
"2216",62,85,25,8,44
"2217",69,66,39,7,25
"2218",58,73,37,7,41
"2219",62,91,35,0,0
"2220",58,79,44,9,41
"2221",53,89,28,0,0
"2222",58,76,33,7,35
"2223",0,0,0,0,0
"2224",53,82,28,0,2
"2225",57,63,35,3,30
"2226",75,85,35,6,43
"2227",51,78,33,13,38
"2228",63,73,31,5,35
"2229",68,80,35,6,44
"2230",0,0,0,0,0
"2231",0,0,0,0,0
"2232",51,92,40,7,41
"2233",0,0,0,0,0
"2234",50,76,26,0,0
"2235",72,79,34,0,0
"2236",64,76,32,0,0
"2237",62,82,29,0,0
"2238",62,81,41,13,38
"2239",57,87,35,0,0
"2240",65,79,30,0,0
"2241",50,90,42,0,0
"2242",61,62,36,0,0
"2243",55,104,33,0,4
"2244",67,75,37,9,39
"2245",52,73,27,0,0
"2246",0,0,0,0,0
"2247",56,74,37,9,30
"2248",53,60,33,11,46
"2249",75,76,42,7,39
"2250",61,79,43,0,1
"2251",63,73,28,0,0
"2252",0,0,0,0,0
"2253",57,76,36,0,0
"2254",70,71,41,0,0
"2255",70,69,43,0,0
"2256",63,79,26,0,0
"2257",68,75,34,4,29
"2258",67,58,37,15,35
"2259",63,76,39,0,0
"2260",0,0,0,0,0
"2261",53,95,40,8,45
"2262",66,79,40,5,45
"2263",62,92,44,0,0
"2264",52,96,33,12,41
"2265",56,85,32,15,37
"2266",0,0,0,0,0
"2267",65,70,35,0,0
"2268",60,79,36,0,0
"2269",54,76,41,0,0
"2270",57,77,28,12,41
"2271",0,0,0,0,0
"2272",76,82,27,0,1
"2273",41,81,35,2,4
"2274",46,100,35,0,0
"2275",53,79,37,0,0
"2276",49,79,27,8,42
"2277",0,0,0,0,0
"2278",57,84,32,8,40
"2279",66,85,36,0,0
"2280",0,0,0,0,0
"2281",68,83,39,6,47
"2282",49,82,36,9,36
"2283",55,81,37,0,0
"2284",57,72,35,11,45
"2285",53,78,42,0,0
"2286",66,71,24,14,42
"2287",44,81,40,0,0
"2288",65,78,28,10,34
"2289",57,69,42,7,35
"2290",59,71,28,9,40
"2291",45,91,33,0,0
"2292",0,0,1,0,0
"2293",52,66,38,0,0
"2294",59,82,35,11,33
"2295",45,82,30,12,43
"2296",60,89,38,0,0
"2297",68,85,33,0,0
"2298",61,82,32,9,36
"2299",60,77,43,16,39
"2300",49,89,32,0,0
"2301",76,88,34,0,0
"2302",0,0,0,0,0
"2303",43,69,29,7,36
"2304",58,61,37,0,0
"2305",60,73,25,11,42
"2306",55,92,34,5,31
"2307",69,81,37,9,36
"2308",59,86,38,11,45
"2309",43,85,38,0,0
"2310",65,83,42,1,0
"2311",53,88,32,0,0
"2312",49,84,24,0,0
"2313",65,93,37,0,0
"2314",60,81,24,9,31
"2315",60,94,44,1,1
"2316",54,72,32,0,2
"2317",66,74,34,11,40
"2318",58,75,45,11,39
"2319",53,70,35,0,0
"2320",57,70,34,0,0
"2321",70,94,32,0,1
"2322",68,86,37,0,0
"2323",56,95,32,0,0
"2324",57,73,39,0,0
"2325",62,92,37,8,37
"2326",54,80,43,0,0
"2327",40,96,34,0,0
"2328",0,0,0,0,0
"2329",54,91,23,9,31
"2330",46,78,36,0,0
"2331",49,83,31,11,38
"2332",53,73,36,0,0
"2333",60,84,41,0,1
"2334",0,0,0,0,0
"2335",69,92,40,0,0
"2336",55,85,32,12,44
"2337",51,78,30,2,11
"2338",0,0,0,0,0
"2339",0,0,0,0,0
"2340",54,82,39,5,36
"2341",49,73,32,9,40
"2342",49,70,32,0,0
"2343",62,85,38,13,33
"2344",60,77,32,10,33
"2345",56,93,41,0,0
"2346",0,0,0,0,0
"2347",63,93,25,0,0
"2348",70,77,37,0,0
"2349",57,71,27,0,0
"2350",53,85,30,0,2
"2351",60,78,37,7,41
"2352",58,63,37,4,38
"2353",47,79,28,0,0
"2354",58,89,30,5,34
"2355",57,87,33,12,39
"2356",0,1,0,0,0
"2357",0,0,0,0,0
"2358",54,79,30,0,0
"2359",0,0,0,0,0
"2360",61,82,30,0,0
"2361",46,83,28,9,31
"2362",62,78,33,0,0
"2363",55,84,37,0,0
"2364",51,76,28,0,0
"2365",56,83,35,1,27
"2366",61,79,35,0,0
"2367",55,89,31,0,0
"2368",49,69,30,0,0
"2369",69,74,32,0,0
"2370",69,81,26,0,0
"2371",0,0,0,0,0
"2372",57,70,32,0,0
"2373",64,53,32,6,44
"2374",73,64,35,0,1
"2375",61,87,36,0,0
"2376",62,74,34,0,0
"2377",0,0,0,0,0
"2378",52,86,29,9,27
"2379",65,91,43,9,36
"2380",51,78,27,0,0
"2381",73,91,44,0,0
"2382",0,0,0,0,0
"2383",61,76,44,0,0
"2384",56,88,27,11,42
"2385",66,72,30,12,47
"2386",58,87,37,0,0
"2387",57,71,33,0,0
"2388",63,74,30,0,0
"2389",0,0,0,0,0
"2390",60,74,39,0,0
"2391",49,88,35,0,0
"2392",61,92,36,7,42
"2393",60,88,29,0,0
"2394",0,0,0,0,0
"2395",63,83,34,1,2
"2396",67,77,25,0,0
"2397",54,68,30,0,0
"2398",66,85,35,0,0
"2399",67,92,37,0,0
"2400",54,88,38,0,0
"2401",56,75,40,0,0
"2402",61,62,30,1,0
"2403",58,84,29,0,0
"2404",57,79,31,0,0
"2405",61,87,33,8,38
"2406",52,93,35,6,39
"2407",67,83,39,11,36
"2408",49,78,44,0,0
"2409",60,77,32,0,2
"2410",50,73,31,0,0
"2411",0,0,0,0,0
"2412",0,0,0,0,0
"2413",61,83,40,8,32
"2414",0,0,0,0,0
"2415",53,67,30,8,36
"2416",57,75,37,0,0
"2417",58,87,35,12,39
"2418",57,69,35,1,0
"2419",0,0,0,0,0
"2420",54,91,34,13,35
"2421",74,84,41,15,45
"2422",58,99,32,6,40
"2423",53,81,39,10,44
"2424",82,85,36,0,0
"2425",57,81,37,9,43
"2426",37,79,32,9,40
"2427",0,0,0,0,0
"2428",0,0,0,0,0
"2429",60,75,33,0,0
"2430",62,71,32,8,33
"2431",61,82,45,0,0
"2432",62,66,29,0,0
"2433",80,74,30,9,35
"2434",64,81,44,8,44
"2435",55,75,29,12,39
"2436",53,77,43,0,0
"2437",0,0,0,0,0
"2438",72,83,40,9,36
"2439",54,80,39,0,0
"2440",82,81,28,16,34
"2441",69,83,29,7,32
"2442",59,67,34,0,0
"2443",59,69,36,0,3
"2444",75,85,31,0,0
"2445",68,91,43,0,0
"2446",68,100,23,14,46
"2447",59,75,35,7,34
"2448",66,77,38,0,0
"2449",61,80,35,0,0
"2450",45,74,45,0,0
"2451",0,0,0,0,0
"2452",59,66,24,0,0
"2453",62,87,32,0,0
"2454",57,70,38,0,0
"2455",72,89,34,0,0
"2456",56,106,49,0,1
"2457",0,1,0,0,0
"2458",55,79,33,0,0
"2459",62,95,38,0,0
"2460",0,0,0,0,0
"2461",60,71,34,9,37
"2462",0,0,0,0,0
"2463",0,0,0,0,0
"2464",76,77,37,9,36
"2465",0,0,0,0,0
"2466",52,81,36,10,37
"2467",54,81,35,0,0
"2468",58,71,37,0,0
"2469",56,77,36,11,36
"2470",68,79,50,0,0
"2471",62,79,28,0,0
"2472",73,73,21,0,0
"2473",46,75,27,0,0
"2474",51,75,27,6,42
"2475",60,66,29,0,1
"2476",66,64,30,0,0
"2477",63,81,45,9,37
"2478",60,82,32,14,37
"2479",61,73,36,0,0
"2480",69,75,30,0,1
"2481",66,77,39,0,0
"2482",66,77,38,0,0
"2483",0,0,0,0,0
"2484",59,75,31,7,38
"2485",0,0,0,0,0
"2486",59,80,31,0,0
"2487",68,85,35,0,0
"2488",66,80,33,6,39
"2489",48,76,32,0,0
"2490",56,71,29,13,33
"2491",53,75,33,0,0
"2492",70,64,23,0,0
"2493",52,92,37,0,0
"2494",48,84,33,0,0
"2495",56,82,41,0,0
"2496",58,77,34,0,0
"2497",51,73,40,0,0
"2498",65,71,40,6,40
"2499",64,81,33,11,34
"2500",57,84,29,0,0
