"","age1_orange.H","age2_no_comorbid_orange.H","age2_comorbid_orange.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"2048",20,21,8,3,9
"2049",18,21,7,0,0
"2050",16,19,7,1,5
"2051",16,23,5,0,0
"2052",16,14,7,0,0
"2053",17,25,6,3,8
"2054",0,0,0,0,0
"2055",18,31,5,3,4
"2056",0,0,0,0,0
"2057",14,23,7,0,0
"2058",0,0,0,0,0
"2059",21,17,11,0,0
"2060",14,23,6,2,5
"2061",20,21,7,0,0
"2062",12,24,10,3,10
"2063",21,25,9,0,0
"2064",17,23,7,0,0
"2065",14,20,8,0,0
"2066",19,20,9,0,0
"2067",0,1,0,0,0
"2068",19,19,9,0,0
"2069",17,20,10,0,0
"2070",20,19,6,0,0
"2071",14,20,11,0,0
"2072",24,17,10,2,9
"2073",0,0,0,0,0
"2074",21,23,9,0,1
"2075",14,14,9,3,8
"2076",18,18,9,0,0
"2077",19,16,12,4,8
"2078",0,0,0,0,0
"2079",0,1,0,0,0
"2080",0,0,0,0,0
"2081",19,17,9,0,0
"2082",16,28,9,3,7
"2083",20,17,10,0,0
"2084",15,24,8,0,0
"2085",11,26,5,0,0
"2086",16,18,9,0,0
"2087",21,19,8,2,4
"2088",26,13,11,3,13
"2089",20,21,9,0,0
"2090",18,25,9,0,0
"2091",24,16,5,3,4
"2092",22,24,8,0,0
"2093",21,26,9,4,11
"2094",19,20,15,0,0
"2095",19,20,8,0,0
"2096",22,23,9,3,6
"2097",18,19,7,4,9
"2098",17,14,7,0,0
"2099",23,27,7,0,0
"2100",21,20,12,0,0
"2101",20,18,11,2,7
"2102",14,19,6,0,0
"2103",17,29,8,0,1
"2104",17,13,9,3,14
"2105",25,18,11,5,9
"2106",0,0,0,0,0
"2107",17,24,5,0,0
"2108",18,17,7,0,0
"2109",24,23,12,0,1
"2110",19,17,9,0,0
"2111",24,26,8,0,0
"2112",21,18,8,0,0
"2113",20,19,10,0,0
"2114",16,20,7,1,5
"2115",18,13,11,3,6
"2116",20,20,10,0,0
"2117",18,21,7,0,0
"2118",24,20,8,2,5
"2119",0,0,0,0,0
"2120",21,29,13,2,6
"2121",24,26,8,4,10
"2122",21,18,7,5,4
"2123",17,16,8,0,0
"2124",17,19,8,0,0
"2125",17,17,10,0,0
"2126",0,0,0,0,0
"2127",20,22,8,0,0
"2128",19,16,11,0,0
"2129",15,26,8,0,0
"2130",0,0,0,0,0
"2131",19,15,11,4,9
"2132",24,17,8,0,0
"2133",0,0,0,0,0
"2134",14,18,6,0,0
"2135",13,26,9,0,0
"2136",19,23,8,0,0
"2137",19,25,6,0,0
"2138",15,21,8,0,0
"2139",23,23,7,0,0
"2140",20,20,8,4,8
"2141",18,24,9,0,0
"2142",29,19,8,0,0
"2143",14,19,14,0,0
"2144",20,31,9,0,0
"2145",17,22,11,2,6
"2146",19,18,8,0,0
"2147",17,16,9,0,0
"2148",18,16,9,0,0
"2149",21,22,6,3,6
"2150",0,0,0,0,0
"2151",24,18,7,4,9
"2152",21,13,6,0,0
"2153",16,25,7,4,6
"2154",18,16,10,0,1
"2155",19,23,8,3,5
"2156",20,24,10,0,0
"2157",21,22,3,3,5
"2158",17,25,10,0,0
"2159",0,1,0,0,0
"2160",21,19,10,0,0
"2161",21,25,15,2,6
"2162",16,14,7,0,0
"2163",21,20,8,4,7
"2164",19,13,10,0,0
"2165",22,20,9,3,5
"2166",15,21,6,0,0
"2167",17,21,10,2,7
"2168",18,16,10,0,0
"2169",17,22,7,0,0
"2170",15,24,10,0,0
"2171",17,20,5,4,5
"2172",21,19,8,0,0
"2173",16,21,6,0,1
"2174",18,19,10,3,6
"2175",0,0,0,0,0
"2176",14,25,6,3,12
"2177",19,17,8,0,0
"2178",13,17,10,0,1
"2179",0,0,0,0,0
"2180",15,13,7,1,0
"2181",0,0,0,0,0
"2182",17,16,10,0,0
"2183",0,0,0,0,0
"2184",20,23,7,2,8
"2185",22,23,10,0,0
"2186",15,25,8,0,0
"2187",17,20,12,0,1
"2188",21,21,9,0,0
"2189",23,20,9,2,12
"2190",17,19,9,0,1
"2191",16,21,9,2,11
"2192",21,21,8,0,0
"2193",18,16,9,0,0
"2194",0,0,0,0,0
"2195",0,0,0,0,0
"2196",16,17,7,0,0
"2197",0,0,0,0,0
"2198",18,21,7,0,0
"2199",18,23,13,0,1
"2200",20,22,9,3,7
"2201",0,0,0,0,0
"2202",19,17,9,3,9
"2203",0,0,0,0,0
"2204",16,9,9,5,11
"2205",18,17,14,3,7
"2206",24,18,11,3,6
"2207",15,20,10,0,0
"2208",21,22,11,0,0
"2209",23,25,6,2,10
"2210",18,23,10,0,0
"2211",0,0,0,0,0
"2212",18,23,15,3,8
"2213",21,29,8,0,0
"2214",17,20,6,0,0
"2215",0,0,0,0,0
"2216",23,21,11,0,0
"2217",20,23,9,2,7
"2218",14,25,10,1,7
"2219",0,0,0,0,0
"2220",15,18,11,0,0
"2221",22,25,10,0,0
"2222",15,26,9,0,1
"2223",22,19,9,0,0
"2224",22,18,10,0,0
"2225",18,22,7,0,0
"2226",18,18,12,2,5
"2227",0,0,0,0,0
"2228",18,16,8,3,7
"2229",19,20,10,0,0
"2230",21,20,12,4,12
"2231",0,0,0,0,0
"2232",0,0,0,0,0
"2233",25,18,8,0,0
"2234",0,0,0,0,0
"2235",16,23,5,2,9
"2236",17,28,10,0,0
"2237",22,19,10,0,0
"2238",13,20,5,0,0
"2239",21,17,7,4,10
"2240",17,20,10,0,0
"2241",19,19,11,2,4
"2242",24,21,5,0,0
"2243",20,19,10,0,1
"2244",14,23,11,2,5
"2245",19,27,10,0,0
"2246",13,28,8,0,0
"2247",26,19,9,3,10
"2248",18,13,7,2,5
"2249",16,16,13,0,0
"2250",0,0,0,0,0
"2251",23,20,8,3,9
"2252",16,22,7,0,0
"2253",22,15,9,2,6
"2254",0,0,0,0,0
"2255",20,21,11,3,11
"2256",15,18,8,2,3
"2257",18,18,9,0,0
"2258",21,28,8,0,0
"2259",16,31,9,0,0
"2260",17,23,7,0,0
"2261",24,17,5,0,0
"2262",14,23,6,0,0
"2263",18,14,15,0,0
"2264",0,0,0,0,0
"2265",13,27,11,0,0
"2266",25,18,8,0,0
"2267",0,0,0,0,0
"2268",18,16,9,0,0
"2269",25,30,10,2,9
"2270",20,15,12,2,5
"2271",23,18,10,0,0
"2272",0,0,0,0,0
"2273",0,0,0,0,0
"2274",0,0,0,0,0
"2275",22,22,9,1,0
"2276",18,21,10,3,7
"2277",18,22,7,0,0
"2278",16,24,7,0,0
"2279",20,23,8,0,1
"2280",17,22,13,0,0
"2281",0,0,0,0,0
"2282",19,22,10,0,0
"2283",22,21,10,0,0
"2284",14,18,9,0,0
"2285",33,20,6,0,0
"2286",0,0,0,0,0
"2287",15,13,9,0,0
"2288",15,22,6,0,0
"2289",17,19,8,3,8
"2290",18,20,8,0,0
"2291",0,0,0,0,0
"2292",26,20,7,0,0
"2293",0,0,0,0,0
"2294",22,25,7,4,8
"2295",18,24,10,1,2
"2296",22,20,10,3,6
"2297",18,19,13,3,9
"2298",21,22,8,2,6
"2299",15,20,6,0,0
"2300",22,21,10,4,6
"2301",13,15,6,3,9
"2302",19,22,6,0,0
"2303",18,19,8,2,9
"2304",21,23,9,0,0
"2305",15,20,7,0,0
"2306",21,30,9,3,6
"2307",16,22,10,0,0
"2308",18,19,8,0,0
"2309",16,23,9,3,11
"2310",22,18,6,3,6
"2311",17,18,12,0,0
"2312",0,0,0,0,0
"2313",19,24,7,5,9
"2314",17,23,10,2,7
"2315",17,26,10,0,0
"2316",17,22,13,0,0
"2317",20,17,11,0,0
"2318",16,22,9,0,0
"2319",19,28,8,0,0
"2320",16,24,10,0,0
"2321",20,19,10,3,5
"2322",25,22,11,4,7
"2323",19,17,7,0,0
"2324",20,20,9,2,5
"2325",23,22,7,2,7
"2326",17,16,14,0,0
"2327",0,0,0,0,0
"2328",22,25,8,0,0
"2329",18,17,8,0,0
"2330",19,30,16,2,11
"2331",18,26,8,0,0
"2332",13,19,6,0,1
"2333",20,21,12,0,0
"2334",22,18,6,0,0
"2335",17,20,7,0,1
"2336",0,1,0,0,0
"2337",16,21,11,0,0
"2338",18,20,8,0,0
"2339",0,0,0,0,0
"2340",15,20,10,3,7
"2341",20,20,9,0,0
"2342",0,0,0,0,0
"2343",22,21,9,0,0
"2344",26,22,7,0,0
"2345",16,16,10,0,0
"2346",18,20,9,0,0
"2347",23,25,11,0,0
"2348",23,19,11,3,8
"2349",26,19,8,2,4
"2350",14,22,11,3,6
"2351",17,19,12,0,0
"2352",0,0,0,0,0
"2353",22,17,6,0,1
"2354",23,19,6,0,0
"2355",15,22,12,3,8
"2356",23,20,5,4,10
"2357",19,21,7,0,0
"2358",21,22,8,0,0
"2359",19,21,11,0,1
"2360",17,18,7,2,5
"2361",19,20,8,0,0
"2362",19,20,9,0,0
"2363",18,20,6,0,0
"2364",16,25,10,0,0
"2365",18,19,8,0,0
"2366",22,20,10,2,4
"2367",0,0,0,0,0
"2368",21,32,5,3,5
"2369",27,22,8,2,9
"2370",0,0,0,0,0
"2371",20,25,11,0,0
"2372",0,0,0,0,0
"2373",24,22,13,5,6
"2374",12,29,10,1,6
"2375",14,17,8,0,0
"2376",16,24,13,0,0
"2377",17,22,5,0,0
"2378",17,21,7,0,0
"2379",19,22,11,1,6
"2380",0,0,0,0,0
"2381",0,0,0,0,0
"2382",18,21,9,0,0
"2383",18,22,11,3,8
"2384",18,21,10,0,0
"2385",13,18,10,0,0
"2386",0,0,0,0,0
"2387",0,0,0,0,0
"2388",18,21,7,0,0
"2389",13,20,10,1,7
"2390",13,19,7,0,0
"2391",0,0,0,0,0
"2392",0,0,0,0,0
"2393",17,18,9,0,0
"2394",17,15,6,0,0
"2395",22,20,9,0,0
"2396",18,22,7,0,1
"2397",0,0,0,0,0
"2398",20,21,11,4,10
"2399",13,16,11,0,0
"2400",0,0,0,0,0
"2401",18,22,9,1,7
"2402",23,21,7,2,4
"2403",0,0,0,0,0
"2404",16,15,9,0,0
"2405",23,21,10,0,0
"2406",24,15,8,0,0
"2407",19,21,7,0,1
"2408",24,27,10,0,0
"2409",18,17,8,0,0
"2410",19,24,9,0,1
"2411",17,16,10,0,0
"2412",23,20,10,3,4
"2413",25,21,6,3,5
"2414",24,17,12,4,13
"2415",20,22,8,0,0
"2416",21,25,11,0,0
"2417",21,20,9,0,0
"2418",21,18,9,0,0
"2419",0,0,0,0,0
"2420",18,17,13,0,0
"2421",24,20,11,0,0
"2422",16,21,7,0,0
"2423",20,17,11,6,6
"2424",21,19,9,0,0
"2425",0,0,0,0,0
"2426",0,0,0,0,0
"2427",16,13,9,0,0
"2428",20,21,7,0,0
"2429",30,20,6,0,0
"2430",17,20,7,1,8
"2431",0,0,0,0,0
"2432",21,20,9,0,0
"2433",15,18,9,0,0
"2434",0,0,0,0,0
"2435",22,24,12,2,5
"2436",25,21,5,0,0
"2437",18,15,10,3,4
"2438",14,18,9,0,0
"2439",17,24,10,0,0
"2440",13,22,9,0,0
"2441",18,15,7,0,1
"2442",21,28,9,3,10
"2443",20,21,11,0,0
"2444",19,20,8,3,9
"2445",25,25,8,0,0
"2446",19,25,7,0,0
"2447",20,24,7,0,0
"2448",22,20,6,0,0
"2449",14,21,7,3,5
"2450",20,21,14,0,0
"2451",20,24,10,0,0
"2452",21,26,9,2,7
"2453",18,20,10,0,0
"2454",17,22,7,1,0
"2455",30,21,6,0,0
"2456",21,15,8,0,0
"2457",0,0,0,0,0
"2458",0,0,0,0,0
"2459",19,21,5,1,0
"2460",21,23,6,2,7
"2461",23,18,6,0,0
"2462",14,22,9,0,0
"2463",16,26,11,0,0
"2464",15,21,6,0,1
"2465",0,0,0,0,0
"2466",13,27,8,1,7
"2467",29,15,9,0,0
"2468",21,15,8,3,10
"2469",0,0,0,0,0
"2470",17,23,6,2,7
"2471",17,17,10,0,0
"2472",18,22,9,0,0
"2473",19,22,7,0,0
"2474",19,18,5,0,0
"2475",20,26,8,0,0
"2476",0,0,0,0,0
"2477",21,31,5,4,7
"2478",22,20,9,0,0
"2479",25,17,7,0,0
"2480",0,0,0,0,0
"2481",20,23,10,0,0
"2482",15,23,10,0,0
"2483",24,20,7,0,0
"2484",21,21,7,0,0
"2485",13,31,7,2,8
"2486",26,17,8,2,3
"2487",0,0,0,0,0
"2488",15,17,10,2,7
"2489",19,19,8,0,0
"2490",26,15,7,0,0
"2491",11,16,5,1,6
"2492",27,16,10,2,7
"2493",0,0,0,0,0
"2494",14,24,6,3,8
"2495",21,23,12,0,0
"2496",0,0,0,0,0
"2497",20,15,8,1,6
"2498",21,26,11,0,0
"2499",16,16,9,0,0
"2500",19,23,9,0,0
