"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"2039",247,258,32,0,1
"2040",0,1,0,0,0
"2041",232,231,29,7,9
"2042",226,236,31,0,0
"2043",220,234,34,1,0
"2044",224,227,29,0,0
"2045",210,237,33,7,10
"2046",0,1,0,0,0
"2047",236,229,39,13,13
"2048",237,238,43,11,19
"2049",208,218,34,0,0
"2050",245,224,38,9,13
"2051",231,238,37,0,0
"2052",226,228,28,1,0
"2053",243,236,29,9,15
"2054",0,1,0,0,0
"2055",220,235,36,6,6
"2056",0,1,0,0,0
"2057",228,251,37,2,0
"2058",1,1,0,0,0
"2059",224,196,32,0,0
"2060",229,251,31,7,11
"2061",230,240,34,0,0
"2062",237,244,32,11,16
"2063",210,232,37,0,0
"2064",208,232,33,0,0
"2065",247,236,34,0,0
"2066",220,222,29,0,2
"2067",0,1,0,0,0
"2068",213,243,29,0,0
"2069",226,235,37,0,0
"2070",254,258,38,0,0
"2071",207,228,35,0,0
"2072",215,244,38,10,16
"2073",0,1,0,0,0
"2074",251,250,29,0,1
"2075",225,229,37,6,14
"2076",225,228,31,0,0
"2077",219,234,33,7,12
"2078",0,1,0,0,0
"2079",1,2,0,0,0
"2080",1,1,0,0,0
"2081",251,249,36,0,0
"2082",224,228,32,8,14
"2083",214,240,34,1,0
"2084",235,266,27,0,0
"2085",212,219,24,0,0
"2086",234,262,35,0,0
"2087",238,224,38,6,11
"2088",235,220,31,15,16
"2089",245,246,33,0,0
"2090",241,233,36,1,2
"2091",219,247,34,7,9
"2092",241,241,34,0,0
"2093",244,252,38,11,16
"2094",222,218,30,0,0
"2095",210,231,33,0,0
"2096",205,240,32,9,13
"2097",239,225,36,11,15
"2098",213,220,39,0,0
"2099",237,252,27,0,0
"2100",227,221,34,0,0
"2101",247,235,32,8,10
"2102",220,244,33,0,0
"2103",239,240,34,1,1
"2104",231,248,34,13,20
"2105",247,225,34,11,13
"2106",0,1,0,0,0
"2107",230,249,39,1,0
"2108",251,241,29,0,0
"2109",243,248,37,0,1
"2110",240,242,40,0,0
"2111",221,242,40,0,0
"2112",213,251,33,0,0
"2113",226,236,44,0,1
"2114",255,230,39,7,13
"2115",209,235,37,5,8
"2116",229,268,36,0,0
"2117",209,236,31,0,0
"2118",273,267,40,9,10
"2119",1,1,0,0,0
"2120",229,230,35,6,12
"2121",209,236,33,10,15
"2122",232,250,31,5,10
"2123",226,234,31,1,0
"2124",240,239,31,0,0
"2125",232,249,29,0,0
"2126",0,1,0,0,0
"2127",246,237,30,0,0
"2128",205,232,33,0,0
"2129",205,237,33,0,0
"2130",1,1,0,0,0
"2131",219,236,32,8,16
"2132",233,224,34,0,0
"2133",0,1,0,0,0
"2134",213,225,35,0,0
"2135",217,242,36,0,0
"2136",239,248,37,0,1
"2137",207,231,30,0,0
"2138",239,231,30,0,0
"2139",231,267,33,0,0
"2140",240,238,32,11,16
"2141",220,243,36,0,0
"2142",213,241,29,0,0
"2143",239,244,40,0,0
"2144",233,227,36,0,0
"2145",216,201,36,8,10
"2146",222,222,34,0,0
"2147",247,253,34,0,0
"2148",233,222,27,0,0
"2149",254,246,36,6,9
"2150",0,1,0,0,0
"2151",213,234,31,11,13
"2152",220,216,34,0,0
"2153",208,214,32,13,15
"2154",262,232,37,0,1
"2155",227,256,26,5,9
"2156",237,233,34,0,0
"2157",220,253,29,5,8
"2158",241,256,33,0,0
"2159",0,1,0,0,0
"2160",223,249,39,0,0
"2161",222,254,37,7,15
"2162",234,231,29,0,0
"2163",232,238,38,9,12
"2164",213,218,39,0,0
"2165",216,239,26,8,13
"2166",211,219,40,0,0
"2167",255,201,42,5,11
"2168",253,237,41,0,0
"2169",219,264,35,0,0
"2170",222,236,31,0,0
"2171",261,271,36,11,11
"2172",215,208,34,0,0
"2173",213,210,35,0,1
"2174",225,223,30,9,9
"2175",0,1,0,0,0
"2176",245,240,37,6,13
"2177",217,217,35,0,0
"2178",244,255,34,0,1
"2179",0,1,0,0,0
"2180",208,225,31,2,0
"2181",0,1,0,0,0
"2182",215,216,25,0,0
"2183",0,1,0,0,0
"2184",239,232,37,5,11
"2185",199,241,33,0,0
"2186",204,240,46,0,0
"2187",229,226,32,0,1
"2188",217,242,32,1,0
"2189",244,257,35,10,19
"2190",217,236,40,0,1
"2191",233,253,31,13,18
"2192",219,249,40,0,0
"2193",222,249,33,0,0
"2194",0,1,0,0,0
"2195",0,1,0,0,0
"2196",235,242,45,0,0
"2197",0,1,0,0,0
"2198",236,258,30,0,0
"2199",240,261,39,0,1
"2200",248,227,32,10,14
"2201",0,1,0,0,0
"2202",216,218,33,11,21
"2203",0,1,0,0,0
"2204",227,241,31,12,16
"2205",218,241,33,8,15
"2206",202,207,31,9,7
"2207",243,246,34,0,0
"2208",215,224,35,0,0
"2209",248,232,30,8,16
"2210",260,227,37,0,1
"2211",0,1,0,0,0
"2212",233,233,36,10,18
"2213",226,228,34,0,0
"2214",208,210,33,0,0
"2215",0,1,0,0,0
"2216",225,239,27,1,1
"2217",195,211,27,7,12
"2218",242,237,28,6,20
"2219",0,1,0,0,0
"2220",230,235,35,0,1
"2221",211,224,32,1,0
"2222",208,231,42,2,1
"2223",204,217,33,0,0
"2224",227,248,39,0,0
"2225",242,268,35,0,0
"2226",213,225,34,8,12
"2227",0,1,0,0,0
"2228",238,224,32,12,17
"2229",236,231,39,1,0
"2230",209,250,28,12,11
"2231",0,1,0,0,0
"2232",0,1,0,0,0
"2233",210,240,36,0,0
"2234",0,0,0,0,0
"2235",247,245,33,6,13
"2236",236,249,39,0,0
"2237",238,219,34,0,0
"2238",241,235,40,0,0
"2239",242,241,31,8,17
"2240",228,242,37,0,0
"2241",253,260,36,7,7
"2242",266,260,36,0,0
"2243",223,257,32,0,1
"2244",218,261,40,6,7
"2245",250,241,33,0,0
"2246",232,245,33,0,0
"2247",202,231,35,14,17
"2248",225,221,32,7,8
"2249",228,213,37,0,0
"2250",0,2,0,0,0
"2251",259,261,26,5,10
"2252",195,215,28,0,0
"2253",241,233,35,11,15
"2254",0,1,0,0,0
"2255",204,209,27,13,17
"2256",225,221,35,8,10
"2257",233,212,34,0,0
"2258",212,229,44,0,0
"2259",237,243,29,0,0
"2260",225,200,26,0,0
"2261",257,268,29,0,0
"2262",209,216,23,0,0
"2263",253,253,41,0,0
"2264",0,1,0,0,0
"2265",218,222,38,0,0
"2266",239,214,27,0,0
"2267",0,1,0,0,0
"2268",255,234,32,0,0
"2269",251,255,36,5,13
"2270",225,219,35,5,9
"2271",239,237,32,0,0
"2272",0,1,0,0,0
"2273",1,1,0,0,0
"2274",0,0,1,0,0
"2275",207,210,39,2,2
"2276",212,218,31,13,13
"2277",271,239,26,0,0
"2278",232,241,35,0,0
"2279",212,223,34,0,1
"2280",245,242,33,0,0
"2281",1,1,0,0,0
"2282",221,230,28,2,0
"2283",211,259,35,0,0
"2284",240,236,37,0,0
"2285",225,240,30,0,0
"2286",0,1,0,0,0
"2287",244,220,33,0,1
"2288",223,219,26,0,0
"2289",219,213,33,7,10
"2290",225,235,40,0,0
"2291",0,1,0,0,0
"2292",243,257,34,0,0
"2293",0,0,0,0,0
"2294",219,246,31,11,17
"2295",242,224,32,1,1
"2296",242,205,34,6,14
"2297",225,226,35,10,16
"2298",235,228,28,9,15
"2299",201,224,36,0,0
"2300",234,263,38,9,16
"2301",232,226,31,12,17
"2302",216,243,34,0,0
"2303",222,230,30,5,13
"2304",216,239,39,0,0
"2305",209,235,38,0,0
"2306",231,231,40,4,6
"2307",213,223,44,1,0
"2308",198,262,32,0,0
"2309",251,238,33,11,18
"2310",248,267,45,8,13
"2311",235,252,36,0,1
"2312",0,1,0,0,0
"2313",216,203,30,9,13
"2314",226,235,32,7,8
"2315",208,227,38,0,0
"2316",250,242,35,0,0
"2317",208,228,28,0,0
"2318",213,265,41,0,0
"2319",235,224,39,0,0
"2320",226,234,31,0,0
"2321",257,229,35,10,14
"2322",211,235,32,10,15
"2323",197,217,28,0,0
"2324",212,240,34,7,11
"2325",217,186,35,8,13
"2326",198,232,37,0,0
"2327",0,0,0,0,0
"2328",253,230,34,0,0
"2329",214,250,30,0,0
"2330",235,229,36,15,14
"2331",225,233,30,0,0
"2332",226,228,33,1,1
"2333",210,248,36,0,1
"2334",221,240,34,0,0
"2335",227,244,41,0,1
"2336",0,1,0,0,0
"2337",233,260,32,0,0
"2338",207,235,32,0,0
"2339",0,1,0,0,0
"2340",219,226,38,9,12
"2341",221,255,35,0,0
"2342",0,0,0,0,0
"2343",231,255,37,0,0
"2344",255,227,31,0,0
"2345",211,220,34,0,0
"2346",230,237,33,0,2
"2347",225,236,35,0,0
"2348",226,232,35,8,15
"2349",240,249,28,13,16
"2350",228,223,30,8,14
"2351",230,247,34,0,1
"2352",0,1,0,0,0
"2353",233,237,42,0,1
"2354",221,234,32,0,0
"2355",235,247,35,11,16
"2356",232,247,38,9,11
"2357",217,271,39,0,0
"2358",243,226,27,0,1
"2359",218,241,36,0,2
"2360",254,247,35,10,10
"2361",212,227,30,1,0
"2362",210,221,37,0,0
"2363",226,254,42,0,0
"2364",242,249,38,0,0
"2365",226,253,29,0,0
"2366",258,263,41,11,10
"2367",0,2,0,0,0
"2368",232,238,43,8,14
"2369",217,242,30,9,14
"2370",0,1,0,0,0
"2371",219,227,36,0,0
"2372",0,1,0,0,0
"2373",234,231,41,10,11
"2374",221,227,37,7,16
"2375",225,228,32,0,0
"2376",229,250,32,0,0
"2377",227,232,45,0,0
"2378",224,233,33,0,0
"2379",214,242,32,7,10
"2380",0,1,0,0,0
"2381",0,1,0,0,0
"2382",245,226,34,0,0
"2383",242,236,38,13,18
"2384",237,231,31,0,0
"2385",209,241,27,0,1
"2386",1,1,0,0,0
"2387",0,1,0,0,0
"2388",217,221,41,0,0
"2389",214,222,35,6,12
"2390",225,238,37,0,0
"2391",0,1,0,0,0
"2392",0,1,0,0,0
"2393",253,224,31,0,0
"2394",235,243,36,0,0
"2395",246,228,32,0,0
"2396",219,234,39,0,1
"2397",0,0,0,0,0
"2398",249,255,29,9,17
"2399",219,230,33,0,0
"2400",1,1,0,0,0
"2401",261,245,44,8,14
"2402",237,240,32,11,13
"2403",0,1,0,0,0
"2404",219,245,39,0,0
"2405",233,243,31,0,0
"2406",232,223,35,0,0
"2407",243,256,37,1,2
"2408",238,242,30,0,1
"2409",215,230,35,0,0
"2410",229,215,38,0,1
"2411",223,217,28,0,0
"2412",235,226,29,8,9
"2413",230,252,31,6,13
"2414",216,204,42,14,19
"2415",212,234,38,0,1
"2416",246,238,28,0,0
"2417",246,237,35,0,0
"2418",223,245,34,0,0
"2419",0,1,0,0,0
"2420",213,230,32,0,0
"2421",211,223,30,0,0
"2422",215,219,38,0,0
"2423",265,241,39,9,13
"2424",232,227,32,0,0
"2425",1,1,0,0,0
"2426",0,1,0,0,0
"2427",217,227,32,0,0
"2428",219,242,34,0,0
"2429",223,219,29,1,1
"2430",226,230,32,10,15
"2431",0,1,0,0,0
"2432",217,199,38,0,0
"2433",197,206,33,0,0
"2434",0,1,0,0,0
"2435",242,235,33,6,14
"2436",279,254,30,0,0
"2437",219,266,36,6,9
"2438",231,211,35,0,0
"2439",228,219,39,1,0
"2440",223,231,29,0,0
"2441",213,201,36,0,1
"2442",236,237,38,8,17
"2443",234,237,34,0,0
"2444",230,248,41,7,11
"2445",247,266,35,0,0
"2446",226,238,31,0,0
"2447",238,235,37,0,0
"2448",217,232,34,0,0
"2449",233,220,34,9,12
"2450",239,249,37,1,0
"2451",232,243,30,0,0
"2452",220,222,32,9,13
"2453",234,248,33,0,0
"2454",209,201,28,1,0
"2455",215,241,37,0,0
"2456",227,270,43,0,0
"2457",0,1,0,0,0
"2458",0,1,0,0,0
"2459",226,237,31,1,0
"2460",220,221,25,11,13
"2461",244,248,39,0,0
"2462",244,278,37,0,0
"2463",235,249,43,0,0
"2464",231,219,41,0,2
"2465",0,1,0,0,0
"2466",229,239,28,10,13
"2467",231,240,41,0,0
"2468",233,236,29,9,16
"2469",0,0,0,0,0
"2470",208,278,33,10,14
"2471",206,203,30,0,0
"2472",227,228,38,0,0
"2473",228,236,29,0,0
"2474",209,222,30,0,0
"2475",235,219,28,0,0
"2476",1,1,0,0,0
"2477",228,246,29,9,14
"2478",238,237,37,0,0
"2479",210,217,33,0,0
"2480",0,1,0,0,0
"2481",217,233,42,0,0
"2482",220,237,34,0,0
"2483",225,230,34,0,0
"2484",254,244,35,0,0
"2485",240,217,28,9,12
"2486",205,225,34,4,5
"2487",0,1,0,0,0
"2488",215,222,32,8,11
"2489",235,211,32,0,0
"2490",272,246,37,0,0
"2491",211,235,42,7,8
"2492",222,266,43,6,9
"2493",0,1,0,0,0
"2494",205,206,26,6,12
"2495",237,256,35,0,0
"2496",0,1,0,0,0
"2497",223,245,29,9,13
"2498",228,235,39,0,0
"2499",225,261,28,0,0
"2500",248,238,30,0,0
