"","age1_orange.R","age2_no_comorbid_orange.R","age2_comorbid_orange.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1063",0,1,0,0,0
"1064",577,493,63,0,0
"1065",2,1,0,0,0
"1066",0,1,0,0,0
"1067",1,1,1,0,0
"1068",0,1,0,0,0
"1069",3,3,0,0,0
"1070",0,2,0,0,0
"1071",0,1,1,0,0
"1072",0,1,0,0,0
"1073",1,3,1,0,0
"1074",576,501,45,0,0
"1075",571,465,56,0,0
"1076",553,467,42,0,0
"1077",521,416,46,0,0
"1078",561,522,49,0,0
"1079",533,447,53,1,1
"1080",522,447,45,0,0
"1081",558,479,50,0,0
"1082",533,482,55,1,0
"1083",571,509,57,0,0
"1084",2,2,0,0,0
"1085",0,1,0,0,0
"1086",554,495,41,0,0
"1087",549,466,57,0,0
"1088",551,474,41,0,0
"1089",0,1,0,0,0
"1090",0,1,0,0,0
"1091",542,449,60,0,0
"1092",0,1,0,0,0
"1093",564,487,49,0,0
"1094",0,1,0,0,0
"1095",576,497,49,0,0
"1096",542,436,49,0,0
"1097",549,457,44,0,0
"1098",0,1,0,0,0
"1099",0,2,0,0,0
"1100",0,1,0,0,0
"1101",0,1,0,0,0
"1102",0,1,0,0,0
"1103",0,1,0,0,0
"1104",490,395,44,0,0
"1105",572,460,41,0,0
"1106",606,523,57,1,0
"1107",1,1,0,0,0
"1108",568,471,47,0,1
"1109",2,6,2,0,0
"1110",548,459,58,0,0
"1111",561,480,54,0,0
"1112",550,475,55,0,0
"1113",1,1,0,0,0
"1114",575,477,46,0,0
"1115",0,1,0,0,0
"1116",2,5,0,0,0
"1117",0,3,0,0,0
"1118",546,426,49,0,0
"1119",547,455,33,1,0
"1120",1,2,0,0,0
"1121",588,482,54,0,0
"1122",569,469,40,0,0
"1123",10,1,0,0,0
"1124",0,1,0,0,0
"1125",587,498,42,0,0
"1126",0,1,0,0,0
"1127",4,3,1,0,0
"1128",525,481,41,0,0
"1129",541,463,45,0,0
"1130",1,1,1,0,0
"1131",541,451,50,0,0
"1132",572,455,44,0,0
"1133",8,5,2,0,0
"1134",541,432,57,2,0
"1135",0,1,0,0,0
"1136",581,495,51,0,0
"1137",562,481,61,0,0
"1138",565,468,54,0,0
"1139",0,1,0,0,0
"1140",0,1,0,0,0
"1141",3,2,0,0,0
"1142",543,454,52,0,0
"1143",0,1,0,0,0
"1144",0,1,0,0,0
"1145",535,453,45,0,0
"1146",0,1,0,0,0
"1147",580,476,45,0,0
"1148",1,4,0,0,0
"1149",549,465,58,0,0
"1150",4,4,0,0,0
"1151",549,453,48,0,0
"1152",567,471,54,0,0
"1153",502,409,38,1,0
"1154",0,1,0,0,0
"1155",562,458,56,0,0
"1156",0,1,0,0,0
"1157",0,1,0,0,0
"1158",0,1,0,0,0
"1159",0,1,0,0,0
"1160",572,486,51,0,0
"1161",1,1,0,0,0
"1162",549,473,48,0,0
"1163",2,1,0,0,0
"1164",1,1,0,0,0
"1165",0,1,0,0,0
"1166",1,2,0,0,0
"1167",0,1,0,0,0
"1168",560,479,44,0,0
"1169",594,479,58,0,0
"1170",573,498,56,0,0
"1171",521,435,50,0,0
"1172",548,473,55,1,0
"1173",535,460,44,0,0
"1174",6,4,0,0,0
"1175",542,448,44,0,0
"1176",0,1,0,0,0
"1177",0,1,0,0,0
"1178",0,1,0,0,0
"1179",0,1,0,0,0
"1180",0,1,0,0,0
"1181",0,1,0,0,0
"1182",563,457,36,0,0
"1183",567,514,48,0,0
"1184",481,416,46,0,0
"1185",0,1,0,0,0
"1186",565,492,54,1,0
"1187",3,5,0,0,0
"1188",0,1,0,0,0
"1189",2,1,0,0,0
"1190",542,462,45,0,0
"1191",0,1,0,0,0
"1192",1,1,0,0,0
"1193",2,0,0,0,0
"1194",583,463,38,0,0
"1195",2,1,0,0,0
"1196",569,482,51,0,0
"1197",4,2,0,0,0
"1198",537,469,44,0,0
"1199",0,1,0,0,0
"1200",510,434,47,0,0
"1201",590,504,47,0,0
"1202",0,1,0,0,0
"1203",0,1,0,0,0
"1204",575,498,44,0,0
"1205",490,413,43,0,0
"1206",0,1,0,0,0
"1207",550,453,48,0,0
"1208",2,1,0,0,0
"1209",565,451,54,0,0
"1210",0,1,0,0,0
"1211",0,1,0,0,0
"1212",559,507,54,0,0
"1213",0,0,0,0,0
"1214",586,498,53,0,0
"1215",0,1,0,0,0
"1216",578,497,56,0,0
"1217",1,1,0,0,0
"1218",556,462,40,0,0
"1219",0,1,0,0,0
"1220",567,486,49,0,1
"1221",0,1,0,0,0
"1222",528,470,43,0,0
"1223",546,466,43,0,0
"1224",526,436,36,0,0
"1225",550,453,43,0,1
"1226",578,534,55,0,0
"1227",5,5,1,0,0
"1228",0,1,0,0,0
"1229",0,2,0,0,0
"1230",0,1,0,0,0
"1231",507,398,43,0,0
"1232",0,1,0,0,0
"1233",0,1,0,0,0
"1234",8,3,0,0,0
"1235",9,9,0,0,0
"1236",0,2,0,0,0
"1237",0,2,0,0,0
"1238",544,470,47,0,0
"1239",535,453,41,0,0
"1240",567,492,42,0,0
"1241",517,440,37,0,0
"1242",0,1,1,0,0
"1243",514,480,42,0,0
"1244",524,448,53,0,0
"1245",612,526,61,0,1
"1246",1,2,0,0,0
"1247",552,479,46,1,0
"1248",534,440,51,0,0
"1249",566,501,58,0,0
"1250",564,501,50,0,0
"1251",0,1,0,0,0
"1252",535,445,34,0,0
"1253",575,473,47,0,0
"1254",558,469,54,0,0
"1255",0,1,0,0,0
"1256",571,487,47,0,0
"1257",1,1,0,0,0
"1258",526,469,45,0,0
"1259",508,444,44,0,0
"1260",0,1,0,0,0
"1261",578,510,59,0,1
"1262",0,1,0,0,0
"1263",0,1,0,0,0
"1264",0,1,0,0,0
"1265",586,526,63,0,0
"1266",0,1,0,0,0
"1267",543,435,49,0,0
"1268",533,504,51,0,0
"1269",545,458,46,0,0
"1270",550,435,43,1,0
"1271",1,1,0,0,0
"1272",0,2,0,0,0
"1273",554,472,51,0,0
"1274",0,1,0,0,0
"1275",1,0,1,0,0
"1276",1,0,0,0,0
"1277",552,473,55,0,0
"1278",0,1,0,0,0
"1279",567,450,42,0,0
"1280",1,1,0,0,0
"1281",0,2,0,0,0
"1282",0,1,0,0,0
"1283",501,440,44,0,0
"1284",2,3,0,0,0
"1285",0,1,0,0,0
"1286",521,434,38,1,0
"1287",568,477,42,0,0
"1288",0,1,0,0,0
"1289",2,2,0,0,0
"1290",0,2,0,0,0
"1291",0,1,0,0,0
"1292",580,520,60,0,0
"1293",609,508,54,0,0
"1294",0,1,0,0,0
"1295",569,500,45,0,0
"1296",553,480,52,0,0
"1297",1,1,0,0,0
"1298",0,1,0,0,0
"1299",493,413,43,0,0
"1300",566,489,47,0,0
"1301",522,455,44,0,0
"1302",2,2,0,0,0
"1303",1,2,0,0,0
"1304",541,452,40,0,0
"1305",2,1,0,0,0
"1306",554,449,47,0,0
"1307",0,1,0,0,0
"1308",562,496,47,0,0
"1309",563,469,51,0,0
"1310",4,9,0,0,0
"1311",2,1,1,0,0
"1312",0,1,0,0,0
"1313",548,439,59,1,0
"1314",0,1,0,0,0
"1315",560,511,38,0,0
"1316",0,2,0,0,0
"1317",2,1,0,0,0
"1318",0,1,0,0,0
"1319",501,438,38,1,0
"1320",529,431,52,0,0
"1321",567,508,48,0,0
"1322",7,3,0,0,0
"1323",3,2,0,0,0
"1324",0,3,0,0,0
"1325",559,463,39,0,0
"1326",556,468,48,0,0
"1327",0,1,0,0,0
"1328",558,480,48,0,0
"1329",0,1,0,0,0
"1330",0,1,0,0,0
"1331",580,486,62,0,0
"1332",550,469,45,0,0
"1333",582,512,57,0,1
"1334",563,524,54,0,0
"1335",557,473,38,0,0
"1336",527,414,38,0,0
"1337",517,405,52,0,0
"1338",554,482,47,0,0
"1339",0,1,0,0,0
"1340",3,3,0,0,0
"1341",1,1,1,0,0
"1342",616,516,60,0,0
"1343",0,0,0,0,0
"1344",2,1,0,0,0
"1345",545,452,48,0,0
"1346",528,410,50,0,0
"1347",0,1,0,0,0
"1348",1,2,0,0,0
"1349",0,1,0,0,0
"1350",0,1,0,0,0
"1351",0,1,0,0,0
"1352",0,1,0,0,0
"1353",0,1,0,0,0
"1354",0,1,0,0,0
"1355",574,495,51,0,0
"1356",0,1,0,0,0
"1357",552,500,53,0,1
"1358",528,490,51,0,0
"1359",552,490,47,0,0
"1360",0,1,0,0,0
"1361",6,8,1,0,0
"1362",586,516,45,0,0
"1363",0,1,0,0,0
"1364",565,474,46,0,0
"1365",543,496,54,0,0
"1366",544,470,49,0,0
"1367",0,1,0,0,0
"1368",556,448,51,0,0
"1369",501,430,35,0,0
"1370",3,1,1,0,0
"1371",542,427,44,0,0
"1372",535,435,42,0,0
"1373",5,2,0,0,0
"1374",0,0,0,0,0
"1375",551,481,47,0,0
"1376",530,440,47,0,0
"1377",567,472,43,0,0
"1378",0,1,0,0,0
"1379",580,528,51,0,0
"1380",1,2,0,0,0
"1381",0,1,0,0,0
"1382",550,437,38,0,0
"1383",551,461,38,0,0
"1384",539,460,45,0,0
"1385",0,1,0,0,0
"1386",538,474,49,0,0
"1387",531,466,55,0,0
"1388",557,486,55,0,0
"1389",555,460,44,0,0
"1390",0,1,0,0,0
"1391",0,1,0,0,0
"1392",540,450,46,0,0
"1393",550,492,57,0,1
"1394",582,479,43,0,0
"1395",4,7,0,0,0
"1396",0,1,0,0,0
"1397",588,491,45,0,0
"1398",545,481,53,0,0
"1399",493,422,50,0,0
"1400",0,2,0,0,0
"1401",0,1,0,0,0
"1402",0,1,0,0,0
"1403",558,451,51,0,0
"1404",581,511,47,0,0
"1405",2,2,0,0,0
"1406",8,1,1,0,0
"1407",15,14,2,0,0
"1408",0,1,0,0,0
"1409",566,487,42,0,0
"1410",559,458,57,0,0
"1411",0,1,0,0,0
"1412",565,484,54,0,0
"1413",562,483,52,0,0
"1414",0,1,0,0,0
"1415",2,3,0,0,0
"1416",0,1,0,0,0
"1417",0,1,0,0,0
"1418",4,3,1,0,0
"1419",0,2,0,0,0
"1420",557,491,49,0,0
"1421",508,416,45,0,0
"1422",537,434,56,0,0
"1423",0,0,0,0,0
"1424",1,1,0,0,0
"1425",0,1,0,0,0
"1426",0,1,0,0,0
"1427",562,458,38,1,0
"1428",516,433,54,0,0
"1429",596,527,52,0,0
"1430",0,1,0,0,0
"1431",578,485,41,0,0
"1432",551,438,48,0,0
"1433",0,1,0,0,0
"1434",566,470,63,0,0
"1435",1,3,0,0,0
"1436",0,1,0,0,0
"1437",509,442,34,0,0
"1438",543,442,40,0,0
"1439",0,1,0,0,0
"1440",0,1,0,0,0
"1441",0,1,0,0,0
"1442",1,1,0,0,0
"1443",0,1,1,0,0
"1444",529,454,49,0,0
"1445",513,472,45,0,0
"1446",0,2,0,0,0
"1447",0,1,0,0,0
"1448",0,1,0,0,0
"1449",590,541,63,0,0
"1450",518,464,46,0,0
"1451",578,498,48,0,0
"1452",0,1,0,0,0
"1453",0,1,0,0,0
"1454",3,1,0,0,0
"1455",3,2,0,0,0
"1456",557,492,59,0,0
"1457",0,2,0,0,0
"1458",560,468,57,0,0
"1459",525,464,48,0,0
"1460",565,468,39,0,0
"1461",0,1,0,0,0
"1462",565,501,48,0,0
"1463",0,1,0,0,0
"1464",632,556,68,0,0
"1465",0,1,0,0,0
"1466",524,452,49,0,0
"1467",490,427,40,0,0
"1468",560,484,58,0,0
"1469",586,525,54,0,0
"1470",550,479,47,0,0
"1471",498,409,47,0,0
"1472",552,462,52,0,0
"1473",1,2,0,0,0
"1474",0,1,0,0,0
"1475",547,494,52,0,0
"1476",532,464,45,0,0
"1477",0,1,0,0,0
"1478",0,1,0,0,0
"1479",0,1,0,0,0
"1480",2,4,0,0,0
"1481",1,1,0,0,0
"1482",567,472,62,0,0
"1483",542,503,50,0,0
"1484",557,450,59,0,0
"1485",0,1,0,0,0
"1486",0,2,0,0,0
"1487",1,1,0,0,0
"1488",1,2,1,0,0
"1489",0,1,0,0,0
"1490",556,479,54,0,0
"1491",538,474,58,0,0
"1492",524,449,41,0,0
"1493",512,433,58,1,0
"1494",526,436,56,0,0
"1495",5,2,1,0,0
"1496",533,475,45,0,1
"1497",2,2,0,0,0
"1498",559,487,52,0,0
"1499",0,1,0,0,0
"1500",1,3,0,0,0
"1501",509,448,44,0,0
"1502",0,1,0,0,0
"1503",0,2,0,0,0
"1504",1,1,0,0,0
"1505",485,390,35,0,0
"1506",1,1,0,0,0
"1507",1,1,0,0,0
"1508",0,1,0,0,0
"1509",524,480,52,0,0
"1510",543,427,36,0,0
"1511",511,400,40,0,0
"1512",557,481,47,0,0
"1513",537,461,56,0,0
"1514",562,472,53,0,1
"1515",538,490,53,0,0
"1516",1,1,0,0,0
"1517",484,410,45,0,0
"1518",556,485,51,0,0
"1519",0,1,0,0,0
"1520",0,1,0,0,0
"1521",576,439,57,0,0
"1522",569,471,42,0,0
"1523",0,1,0,0,0
"1524",557,502,56,0,0
"1525",568,479,49,0,0
"1526",3,2,0,0,0
"1527",0,1,0,0,0
"1528",550,455,51,0,0
"1529",571,505,56,0,0
"1530",575,493,48,0,0
"1531",561,522,55,0,0
"1532",0,1,0,0,0
"1533",583,510,48,0,0
"1534",566,498,43,0,0
"1535",552,438,34,0,0
"1536",535,457,40,0,0
"1537",487,436,47,0,0
"1538",0,1,0,0,0
"1539",518,413,51,0,0
"1540",571,492,50,0,0
"1541",0,1,0,0,0
"1542",0,1,0,0,0
"1543",575,491,52,0,0
"1544",496,401,36,0,0
"1545",3,1,0,0,0
"1546",0,1,0,0,0
"1547",0,1,0,0,0
"1548",5,3,0,0,0
"1549",1,1,0,0,0
"1550",573,491,49,0,0
"1551",531,464,40,0,0
"1552",513,433,49,0,0
"1553",540,471,55,0,1
"1554",0,1,0,0,0
"1555",0,1,0,0,0
"1556",0,1,0,0,0
"1557",0,1,0,0,0
"1558",507,444,42,0,0
"1559",553,450,53,0,0
"1560",553,493,45,0,0
"1561",577,511,53,0,0
"1562",589,508,45,0,0
"1563",554,469,55,0,0
"1564",503,423,53,0,0
"1565",0,3,1,0,0
"1566",538,492,51,0,0
"1567",0,1,0,0,0
"1568",6,3,1,0,0
"1569",0,1,0,0,0
"1570",574,451,41,0,0
"1571",590,525,52,0,0
"1572",555,466,50,0,0
"1573",549,479,57,0,0
"1574",7,7,0,0,0
"1575",561,452,51,0,0
"1576",536,477,60,0,0
"1577",0,1,0,0,0
"1578",564,452,42,0,0
"1579",577,486,47,0,0
"1580",571,430,44,1,2
"1581",0,1,0,0,0
"1582",0,0,0,0,0
"1583",0,1,0,0,0
"1584",585,480,53,0,0
"1585",550,463,41,0,0
"1586",0,1,0,0,0
"1587",538,437,44,0,1
"1588",0,1,0,0,0
"1589",0,1,0,0,0
"1590",583,452,49,0,0
"1591",551,481,44,0,0
"1592",0,1,0,0,0
"1593",3,4,1,0,0
"1594",0,1,0,0,0
"1595",546,464,44,0,0
"1596",606,535,54,0,0
"1597",553,454,45,0,0
"1598",549,458,49,0,0
"1599",592,483,47,0,0
"1600",577,517,51,0,0
"1601",592,506,53,0,0
"1602",566,454,47,1,0
"1603",1,2,0,0,0
"1604",0,1,0,0,0
"1605",16,7,1,0,0
"1606",0,1,0,0,0
"1607",528,472,44,0,0
"1608",0,1,0,0,0
"1609",606,506,51,0,0
"1610",546,459,52,0,0
"1611",576,525,46,0,0
"1612",1,2,0,0,0
"1613",565,490,59,0,0
"1614",14,11,0,0,0
"1615",0,1,0,0,0
"1616",591,501,62,1,1
"1617",1,2,0,0,0
"1618",542,447,49,0,0
"1619",5,3,0,0,0
"1620",551,444,43,0,0
"1621",537,479,54,0,0
"1622",0,1,0,0,0
"1623",0,1,0,0,0
"1624",575,489,71,0,0
"1625",560,478,52,0,0
"1626",0,1,0,0,0
"1627",552,503,50,0,0
"1628",16,8,1,0,0
"1629",0,1,0,0,0
"1630",2,5,0,0,0
"1631",0,1,0,0,0
"1632",538,481,46,0,0
"1633",0,3,0,0,0
"1634",545,449,48,0,0
"1635",0,1,0,0,0
"1636",567,518,53,0,0
"1637",0,1,0,0,0
"1638",0,1,0,0,0
"1639",578,497,49,0,0
"1640",564,508,52,0,0
"1641",0,1,0,0,0
"1642",542,464,49,0,0
"1643",1,2,0,0,0
"1644",2,2,0,0,0
"1645",467,408,40,0,0
"1646",0,2,0,0,0
"1647",575,480,50,0,0
"1648",607,507,54,0,0
"1649",521,460,48,0,0
"1650",586,472,51,0,0
"1651",542,484,49,0,0
"1652",0,0,0,0,0
"1653",540,480,52,0,0
"1654",565,468,46,0,0
"1655",570,454,40,0,0
"1656",0,1,0,0,0
"1657",2,0,0,0,0
"1658",578,484,46,0,0
"1659",512,440,48,0,0
"1660",0,1,0,0,0
"1661",1,1,0,0,0
"1662",512,449,51,0,0
"1663",0,1,0,0,0
"1664",0,0,0,0,0
"1665",557,481,54,0,0
"1666",0,1,0,0,0
"1667",525,447,41,0,0
"1668",0,1,0,0,0
"1669",0,1,0,0,0
"1670",0,1,0,0,0
"1671",540,438,43,0,0
"1672",3,4,2,0,0
"1673",0,1,0,0,0
"1674",564,472,48,0,0
"1675",545,453,51,0,0
"1676",580,507,47,0,0
"1677",548,451,37,0,0
"1678",564,478,48,0,0
"1679",550,472,47,0,0
"1680",0,1,0,0,0
"1681",0,1,1,0,0
"1682",1,1,0,0,0
"1683",5,5,0,0,0
"1684",3,4,0,0,0
"1685",564,498,57,0,1
"1686",0,1,0,0,0
"1687",19,8,2,0,0
"1688",543,440,47,0,0
"1689",1,2,0,0,0
"1690",497,429,50,0,0
"1691",542,498,49,0,0
"1692",3,2,0,0,0
"1693",0,1,0,0,0
"1694",0,1,0,0,0
"1695",0,1,0,0,0
"1696",580,513,48,0,0
"1697",0,1,0,0,0
"1698",547,458,50,0,0
"1699",586,522,49,1,0
"1700",581,489,51,0,0
"1701",533,466,54,0,0
"1702",529,425,52,0,0
"1703",568,474,53,1,0
"1704",558,493,49,0,0
"1705",0,1,0,0,0
"1706",1,1,0,0,0
"1707",531,433,37,0,0
"1708",555,481,47,0,0
"1709",0,0,0,0,0
"1710",578,520,55,0,1
"1711",566,460,48,0,1
"1712",0,1,0,0,0
"1713",1,2,0,0,0
"1714",567,452,41,0,0
"1715",566,485,42,1,0
"1716",0,2,0,0,0
"1717",533,479,50,0,0
"1718",551,478,51,0,0
"1719",0,1,0,0,0
"1720",531,472,46,0,0
"1721",574,488,50,0,0
"1722",2,0,0,0,0
"1723",0,1,0,0,0
"1724",515,448,49,0,0
"1725",0,1,0,0,0
"1726",0,1,0,0,0
"1727",536,461,46,0,0
"1728",0,3,0,0,0
"1729",1,1,1,0,0
"1730",521,466,47,0,0
"1731",517,449,44,0,0
"1732",1,1,0,0,0
"1733",8,1,1,0,0
"1734",545,442,46,0,0
"1735",504,461,48,0,0
"1736",0,1,0,0,0
"1737",546,487,52,0,0
"1738",561,467,45,0,0
"1739",0,1,0,0,0
"1740",558,485,57,0,0
"1741",2,1,0,0,0
"1742",543,495,60,0,0
"1743",568,495,65,0,0
"1744",0,1,0,0,0
"1745",0,1,0,0,0
"1746",3,1,1,0,0
"1747",0,1,0,0,0
"1748",570,497,55,0,0
"1749",596,497,54,0,0
"1750",5,2,0,0,0
"1751",531,404,44,0,0
"1752",537,468,43,0,0
"1753",575,502,51,0,0
"1754",4,5,1,0,0
"1755",557,447,55,0,0
"1756",564,461,55,0,0
"1757",2,2,0,0,0
"1758",587,494,48,0,0
"1759",0,1,0,0,0
"1760",0,2,0,0,0
"1761",0,2,0,0,0
"1762",548,500,58,0,0
"1763",534,457,47,0,0
"1764",572,486,44,0,1
"1765",566,480,53,0,0
"1766",494,425,39,0,0
"1767",583,474,47,0,0
"1768",0,2,0,0,0
"1769",553,485,59,0,0
"1770",4,1,0,0,0
"1771",517,486,44,0,0
"1772",0,1,0,0,0
"1773",531,433,49,0,0
"1774",1,2,0,0,0
"1775",550,459,51,0,0
"1776",493,419,48,0,0
"1777",536,437,49,0,0
"1778",573,489,50,0,0
"1779",537,442,34,0,0
"1780",0,3,0,0,0
"1781",526,403,44,0,0
"1782",541,432,38,0,0
"1783",0,1,0,0,0
"1784",612,512,48,0,0
"1785",0,1,0,0,0
"1786",505,447,40,0,0
"1787",0,1,0,0,0
"1788",589,494,49,0,0
"1789",0,1,0,0,0
"1790",1,1,0,0,0
"1791",0,0,0,0,0
"1792",544,475,44,0,0
"1793",584,505,50,0,0
"1794",535,472,54,0,0
"1795",562,503,53,0,1
"1796",552,496,47,0,0
"1797",0,1,0,0,0
"1798",0,1,1,0,0
"1799",0,1,1,0,0
"1800",575,488,45,0,0
"1801",560,461,47,0,0
"1802",0,1,0,0,0
"1803",567,487,56,0,0
"1804",548,459,39,0,0
"1805",581,465,47,1,0
"1806",577,471,48,0,0
"1807",535,450,56,0,0
"1808",3,1,0,0,0
"1809",0,2,0,0,0
"1810",562,503,54,0,0
"1811",0,1,0,0,0
"1812",0,1,0,0,0
"1813",511,443,44,0,0
"1814",0,1,0,0,0
"1815",2,3,1,0,0
"1816",528,434,46,0,0
"1817",594,470,46,0,0
"1818",543,446,48,0,0
"1819",525,465,42,0,0
"1820",583,519,55,0,0
"1821",574,489,51,0,0
"1822",510,445,42,0,1
"1823",1,0,0,0,0
"1824",604,510,54,0,0
"1825",1,0,0,0,0
"1826",576,498,55,0,0
"1827",540,475,51,0,0
"1828",4,3,0,0,0
"1829",1,1,0,0,0
"1830",2,1,0,0,0
"1831",0,1,0,0,0
"1832",0,1,0,0,0
"1833",581,496,48,0,0
"1834",553,417,48,0,0
"1835",539,451,48,0,0
"1836",517,418,47,0,0
"1837",544,461,50,0,1
"1838",0,1,0,0,0
"1839",589,526,52,0,1
"1840",1,2,0,0,0
"1841",0,1,0,0,0
"1842",532,409,51,0,0
"1843",0,1,0,0,0
"1844",593,519,51,0,1
"1845",0,1,0,0,0
"1846",595,508,52,0,0
"1847",0,1,0,0,0
"1848",0,0,0,0,0
"1849",576,531,55,0,0
"1850",541,477,46,0,0
"1851",1,1,0,0,0
"1852",0,1,0,0,0
"1853",573,520,42,0,0
"1854",569,468,48,0,0
"1855",0,0,0,0,0
"1856",576,474,52,0,0
"1857",592,485,58,1,0
"1858",0,4,0,0,0
"1859",4,0,0,0,0
"1860",0,0,0,0,0
"1861",586,502,55,0,0
"1862",0,1,1,0,0
"1863",577,489,56,0,0
"1864",570,508,53,0,0
"1865",0,1,0,0,0
"1866",571,467,58,0,0
"1867",552,485,52,0,0
"1868",0,1,0,0,0
"1869",1,1,0,0,0
"1870",0,1,0,0,0
"1871",563,515,50,0,0
"1872",0,1,0,0,0
"1873",532,456,45,0,0
"1874",1,1,0,0,0
"1875",510,442,43,0,0
"1876",563,464,54,0,0
"1877",541,438,39,0,0
"1878",0,1,0,0,0
"1879",463,399,52,0,0
"1880",0,0,0,0,0
"1881",0,1,0,0,0
"1882",563,493,54,0,0
"1883",600,508,50,0,1
"1884",590,500,58,0,0
"1885",0,0,0,0,0
"1886",0,1,0,0,0
"1887",5,3,1,0,0
"1888",0,1,0,0,0
"1889",0,1,0,0,0
"1890",520,466,43,0,0
"1891",7,8,0,0,0
"1892",0,1,0,0,0
"1893",584,497,52,0,0
"1894",0,1,0,0,0
"1895",565,475,52,0,0
"1896",512,456,41,0,0
"1897",0,1,0,0,0
"1898",560,485,40,0,0
"1899",594,519,53,0,0
"1900",0,1,0,0,0
"1901",0,1,0,0,0
"1902",0,1,0,0,0
"1903",553,458,52,0,0
"1904",575,506,53,0,0
"1905",1,1,0,0,0
"1906",2,2,0,0,0
"1907",585,479,58,0,0
"1908",524,420,47,0,0
"1909",555,472,50,0,0
"1910",0,2,1,0,0
"1911",504,416,40,1,0
"1912",2,2,0,0,0
"1913",534,466,41,0,0
"1914",0,1,0,0,0
"1915",0,1,0,0,0
"1916",5,2,0,0,0
"1917",491,372,38,0,0
"1918",0,1,1,0,0
"1919",5,2,0,0,0
"1920",0,1,1,0,0
"1921",561,469,37,0,0
"1922",535,440,39,0,0
"1923",11,6,1,0,0
"1924",0,2,0,0,0
"1925",567,438,46,0,0
"1926",543,456,55,0,0
"1927",551,475,54,1,0
"1928",0,1,0,0,0
"1929",563,473,57,0,0
"1930",0,3,0,0,0
"1931",557,491,52,0,0
"1932",558,471,51,0,0
"1933",549,495,49,0,0
"1934",581,500,45,0,0
"1935",1,2,0,0,0
"1936",544,494,51,0,0
"1937",543,455,42,0,0
"1938",561,454,40,0,0
"1939",0,1,0,0,0
"1940",550,467,42,0,0
"1941",0,1,0,0,0
"1942",1,1,1,0,0
"1943",0,1,0,0,0
"1944",525,475,51,0,0
"1945",0,1,2,0,0
"1946",587,487,56,0,0
"1947",568,507,50,0,0
"1948",0,0,0,0,0
"1949",2,0,0,0,0
"1950",545,457,55,0,0
"1951",536,452,45,0,0
"1952",1,1,0,0,0
"1953",1,1,0,0,0
"1954",579,466,49,0,0
"1955",0,1,1,0,0
"1956",528,417,39,0,0
"1957",570,490,54,0,0
"1958",1,1,0,0,0
"1959",580,512,49,0,0
"1960",1,1,0,0,0
"1961",569,518,52,0,0
"1962",586,502,54,0,0
"1963",0,1,0,0,0
"1964",550,493,52,0,0
"1965",0,1,0,0,0
"1966",4,4,0,0,0
"1967",569,480,44,0,0
"1968",536,446,51,0,0
"1969",0,1,0,0,0
"1970",1,3,0,0,0
"1971",551,462,45,0,0
"1972",1,1,0,0,0
"1973",0,1,0,0,0
"1974",1,1,0,0,0
"1975",579,504,54,0,1
"1976",527,465,46,0,0
"1977",521,470,61,0,0
"1978",542,420,48,0,0
"1979",0,1,0,0,0
"1980",555,467,54,0,1
"1981",2,2,0,0,0
"1982",579,502,38,0,0
"1983",533,452,47,0,0
"1984",0,1,0,0,0
"1985",5,2,0,0,0
"1986",10,7,3,0,0
"1987",571,495,38,0,1
"1988",600,536,56,0,0
"1989",560,467,45,0,0
"1990",2,6,0,0,0
"1991",0,1,0,0,0
"1992",0,1,0,0,0
"1993",510,427,50,0,0
"1994",525,428,46,0,0
"1995",577,498,51,0,0
"1996",594,494,48,0,0
"1997",7,8,0,0,0
"1998",1,3,0,0,0
"1999",3,1,0,0,0
"2000",520,469,48,0,0
"2001",2,2,0,0,0
"2002",550,459,54,0,0
"2003",553,436,43,0,0
"2004",562,489,44,0,0
"2005",0,1,0,0,0
"2006",541,433,49,1,0
"2007",576,473,52,0,0
"2008",565,514,53,0,0
"2009",0,2,0,0,0
"2010",538,439,35,0,0
"2011",2,3,1,0,0
"2012",506,446,45,0,0
"2013",562,475,56,0,0
"2014",0,1,0,0,0
"2015",515,447,52,1,0
"2016",0,1,0,0,0
"2017",586,501,42,0,0
"2018",570,489,44,0,0
"2019",3,1,0,0,0
"2020",1,1,0,0,0
"2021",0,1,0,0,0
"2022",1,1,0,0,0
"2023",562,485,62,1,0
"2024",8,4,1,0,0
"2025",1,1,0,0,0
"2026",0,1,0,0,0
"2027",3,3,0,0,0
"2028",569,454,56,0,0
"2029",0,1,0,0,0
"2030",0,1,0,0,0
"2031",0,1,0,0,0
"2032",537,468,49,0,0
"2033",0,0,0,0,0
"2034",570,505,50,0,0
"2035",0,1,0,0,0
"2036",539,464,45,0,1
"2037",2,1,0,0,0
"2038",0,0,0,0,0
"2039",543,465,47,0,0
"2040",1,2,0,0,0
"2041",0,1,0,0,0
"2042",522,422,48,0,0
"2043",552,512,54,0,0
"2044",523,443,49,0,0
"2045",7,2,0,0,0
"2046",564,473,43,0,0
"2047",574,493,50,1,0
"2048",2,1,0,0,0
"2049",0,1,0,0,0
"2050",1,1,0,0,0
"2051",558,479,41,0,0
"2052",0,2,0,0,0
"2053",516,428,43,0,0
"2054",0,2,0,0,0
"2055",2,2,1,0,0
"2056",594,487,46,0,0
"2057",0,1,0,0,0
