"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_orange.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"143",29.6068796068796,25.2653927813163,30.3514376996805,0,1.34048257372654
"144",32.5552825552826,23.8853503184713,24.7603833865815,22.7272727272727,18.7667560321716
"145",33.6609336609337,29.6178343949045,30.3514376996805,0,1.34048257372654
"146",31.3267813267813,24.0976645435244,21.5654952076677,18.1818181818182,20.1072386058981
"147",30.0982800982801,24.7346072186837,33.5463258785942,0,0
"148",27.1498771498771,26.7515923566879,25.5591054313099,0,0
"149",28.7469287469287,25.583864118896,24.7603833865815,0,0
"150",26.9041769041769,26.963906581741,26.3578274760383,0,0
"151",28.2555282555283,26.5392781316348,28.7539936102236,25,18.7667560321716
"152",26.2899262899263,26.6454352441614,23.1629392971246,31.8181818181818,14.745308310992
"153",27.3955773955774,25.6900212314225,27.9552715654952,13.6363636363636,16.0857908847185
"154",26.4127764127764,24.416135881104,25.5591054313099,0,0
"155",26.4127764127764,24.416135881104,24.7603833865815,18.1818181818182,20.1072386058981
"156",27.7641277641278,24.416135881104,27.1565495207668,0,0
"157",25.7985257985258,24.5222929936306,27.9552715654952,0,0
"158",27.3955773955774,23.6730360934183,27.1565495207668,11.3636363636364,16.0857908847185
"159",26.7813267813268,26.7515923566879,32.7476038338658,13.6363636363636,14.745308310992
"160",27.1498771498771,26.5392781316348,27.9552715654952,22.7272727272727,17.426273458445
"161",30.7125307125307,24.9469214437367,33.5463258785942,0,0
"162",0,0.106157112526539,0,0,0
"163",24.3243243243243,24.5222929936306,25.5591054313099,0,0
"164",29.8525798525799,25.0530785562633,27.1565495207668,0,0
"165",29.8525798525799,25.3715498938429,27.1565495207668,0,1.34048257372654
"166",29.97542997543,24.203821656051,35.9424920127796,0,0
"167",0,0.106157112526539,0,0,0
"168",31.4496314496315,25.0530785562633,26.3578274760383,0,0
"169",27.8869778869779,25.2653927813163,26.3578274760383,13.6363636363636,20.1072386058981
"170",29.97542997543,21.7622080679406,29.5527156549521,0,0
"171",31.5724815724816,26.5392781316348,26.3578274760383,20.4545454545455,21.4477211796247
"172",27.2727272727273,26.2208067940552,25.5591054313099,20.4545454545455,22.7882037533512
"173",29.6068796068796,23.9915074309979,23.961661341853,0,0
"174",31.4496314496315,26.3269639065817,30.3514376996805,22.7272727272727,20.1072386058981
"175",0,0.106157112526539,0,0,0
"176",0,0.106157112526539,0,0,0
"177",25.5528255528256,24.416135881104,21.5654952076677,13.6363636363636,13.4048257372654
"178",0.122850122850123,0,0,0,0
"179",0,0.106157112526539,0,0,0
"180",25.3071253071253,26.3269639065817,27.1565495207668,22.7272727272727,17.426273458445
"181",0,0.106157112526539,0,0,0
"182",28.6240786240786,23.036093418259,27.1565495207668,13.6363636363636,13.4048257372654
"183",28.992628992629,21.2314225053079,25.5591054313099,0,1.34048257372654
"184",26.7813267813268,23.036093418259,27.1565495207668,20.4545454545455,20.1072386058981
"185",27.3955773955774,26.0084925690021,31.1501597444089,20.4545454545455,14.745308310992
"186",29.2383292383292,27.2823779193206,31.9488817891374,0,0
"187",25.7985257985258,24.8407643312102,21.5654952076677,0,1.34048257372654
