"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_orange.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"2058",145,135,24,5,8
"2059",173,134,28,1,1
"2060",0,1,0,0,0
"2061",151,152,24,0,0
"2062",149,149,23,7,11
"2063",158,133,23,0,0
"2064",156,158,25,0,0
"2065",161,160,22,0,0
"2066",171,168,26,0,0
"2067",155,194,28,0,0
"2068",182,152,30,1,0
"2069",150,158,22,6,5
"2070",164,149,21,5,6
"2071",154,167,26,5,8
"2072",157,171,24,0,0
"2073",158,150,23,5,6
"2074",163,150,26,0,0
"2075",0,1,0,0,0
"2076",158,153,28,0,0
"2077",149,152,20,0,0
"2078",148,163,25,0,0
"2079",146,151,26,7,7
"2080",162,154,21,1,1
"2081",156,155,22,0,0
"2082",165,159,24,5,11
"2083",159,160,26,7,6
"2084",0,1,0,0,0
"2085",1,1,0,0,0
"2086",144,157,23,0,0
"2087",167,157,29,0,0
"2088",157,165,29,4,5
"2089",0,1,0,0,0
"2090",1,1,0,0,0
"2091",164,156,27,8,9
"2092",160,168,23,5,7
"2093",163,149,25,0,0
"2094",0,1,0,0,0
"2095",143,159,24,0,0
"2096",176,158,24,7,8
"2097",147,160,27,0,1
"2098",178,148,27,0,0
"2099",152,152,22,6,9
"2100",0,1,0,0,0
"2101",182,155,23,7,9
"2102",158,173,23,5,8
"2103",0,1,0,0,0
"2104",149,152,24,0,0
"2105",182,175,22,0,0
"2106",153,130,23,0,0
"2107",149,146,21,4,5
"2108",144,149,24,0,0
"2109",159,186,25,0,0
"2110",161,169,30,5,7
"2111",147,131,22,0,1
"2112",153,157,25,0,0
"2113",179,170,22,0,0
"2114",150,150,26,0,0
"2115",156,156,23,6,10
"2116",150,142,22,3,5
"2117",141,147,19,0,0
"2118",160,151,31,0,0
"2119",167,162,26,6,10
"2120",147,141,21,4,10
"2121",178,168,26,0,0
"2122",156,147,25,0,1
"2123",155,157,23,0,0
"2124",1,1,0,0,0
"2125",133,144,22,9,11
"2126",177,168,24,0,0
"2127",161,169,23,1,1
"2128",151,151,25,0,0
"2129",150,173,19,6,11
"2130",0,1,0,0,0
"2131",158,174,24,1,1
"2132",0,1,0,0,0
"2133",161,160,23,7,13
"2134",145,168,28,5,7
"2135",143,147,24,0,0
"2136",162,147,19,0,0
"2137",176,160,24,4,7
"2138",152,151,26,6,9
"2139",149,150,29,0,0
"2140",0,1,0,0,0
"2141",0,1,0,0,0
"2142",152,182,27,6,9
"2143",169,146,22,0,0
"2144",0,1,0,0,0
"2145",160,129,20,1,1
"2146",173,146,24,6,10
"2147",0,1,0,0,0
"2148",0,1,0,0,0
"2149",147,138,18,0,0
"2150",156,158,25,0,0
"2151",0,1,0,0,0
"2152",147,168,27,1,1
"2153",164,163,26,0,0
"2154",0,1,0,0,0
"2155",149,152,26,4,5
"2156",154,168,23,0,0
"2157",167,145,22,9,8
"2158",159,144,26,6,8
"2159",141,138,21,3,5
"2160",161,134,20,5,9
"2161",158,165,26,5,7
"2162",186,173,27,0,0
"2163",161,160,23,6,11
"2164",153,147,20,0,0
"2165",152,142,24,6,6
"2166",142,141,19,0,0
"2167",159,158,22,0,0
"2168",153,147,22,3,5
"2169",169,160,25,0,0
"2170",182,169,21,0,0
"2171",168,169,20,6,8
"2172",152,156,20,0,0
"2173",183,143,22,0,0
"2174",171,171,22,6,6
"2175",149,163,28,5,5
"2176",152,154,21,0,1
"2177",180,142,22,0,0
"2178",0,1,0,0,0
"2179",163,172,32,0,0
"2180",0,1,0,0,0
"2181",153,158,24,0,0
"2182",163,152,18,0,0
"2183",148,131,21,9,12
"2184",153,141,29,0,0
"2185",148,161,25,5,8
"2186",134,144,22,5,12
"2187",131,146,20,5,6
"2188",143,160,18,0,0
"2189",147,164,24,0,0
"2190",0,1,0,0,0
"2191",150,158,24,1,1
"2192",151,171,28,0,0
"2193",144,144,28,7,9
"2194",145,134,24,7,10
"2195",163,180,28,0,0
"2196",150,159,21,5,8
"2197",165,162,27,1,1
"2198",156,152,27,0,0
"2199",166,161,24,3,6
"2200",0,1,0,0,0
"2201",148,161,26,4,6
"2202",173,199,31,5,6
"2203",149,142,18,5,7
"2204",154,156,26,0,0
"2205",165,160,27,0,0
"2206",158,150,27,6,7
"2207",180,170,25,0,0
"2208",172,137,21,7,10
"2209",170,153,24,0,0
"2210",144,141,23,5,9
"2211",0,1,0,0,0
"2212",138,133,23,0,0
"2213",164,149,19,0,0
"2214",162,159,31,5,8
"2215",151,171,20,0,0
"2216",182,169,22,5,10
"2217",172,159,25,4,4
"2218",162,183,31,5,8
"2219",174,174,29,0,0
"2220",145,143,26,5,11
"2221",181,176,26,0,0
"2222",161,157,28,8,9
"2223",0,1,0,0,0
"2224",144,159,25,1,1
"2225",154,149,20,2,4
"2226",154,178,27,6,7
"2227",165,158,27,7,12
"2228",149,154,22,4,6
"2229",155,166,30,7,7
"2230",1,1,0,0,0
"2231",0,1,0,0,0
"2232",147,151,17,5,8
"2233",0,1,0,0,0
"2234",148,143,24,0,0
"2235",151,174,22,0,0
"2236",153,147,29,0,0
"2237",161,172,26,0,0
"2238",146,160,31,4,8
"2239",162,151,20,0,0
"2240",136,153,19,0,0
"2241",150,163,26,0,0
"2242",143,143,20,0,0
"2243",171,152,22,1,2
"2244",137,147,26,5,8
"2245",138,164,19,0,0
"2246",0,1,0,0,0
"2247",151,153,18,6,8
"2248",161,156,24,7,10
"2249",147,131,28,7,8
"2250",157,166,32,0,1
"2251",162,161,20,0,0
"2252",0,1,0,0,0
"2253",176,153,27,0,0
"2254",159,155,20,1,0
"2255",145,140,19,0,0
"2256",141,176,23,0,0
"2257",167,151,19,5,7
"2258",164,154,20,6,7
"2259",136,140,20,0,0
"2260",1,1,0,0,0
"2261",143,145,24,14,9
"2262",142,158,29,6,7
"2263",145,160,26,0,0
"2264",156,177,27,6,8
"2265",164,167,29,7,10
"2266",0,1,0,0,0
"2267",160,133,18,0,0
"2268",126,138,24,0,0
"2269",167,156,21,0,0
"2270",189,181,23,4,7
"2271",0,1,0,0,0
"2272",174,165,27,0,1
"2273",155,159,25,1,2
"2274",147,156,24,0,0
"2275",160,153,22,0,0
"2276",159,156,26,5,7
"2277",0,1,0,0,0
"2278",171,165,24,10,12
"2279",159,193,29,0,0
"2280",0,1,0,0,0
"2281",156,172,24,6,11
"2282",174,143,21,6,9
"2283",142,134,20,0,0
"2284",174,158,23,4,9
"2285",144,178,25,0,0
"2286",135,169,28,7,8
"2287",158,151,23,0,0
"2288",145,156,25,4,8
"2289",147,158,21,6,7
"2290",153,160,25,4,7
"2291",177,158,22,0,0
"2292",0,1,1,0,0
"2293",174,152,29,0,0
"2294",161,145,24,6,10
"2295",147,147,23,4,8
"2296",168,151,27,0,0
"2297",142,147,27,0,0
"2298",160,175,32,7,7
"2299",182,155,19,4,6
"2300",157,158,25,0,0
"2301",149,165,20,0,0
"2302",0,1,0,0,0
"2303",173,166,20,4,9
"2304",163,165,25,0,0
"2305",153,146,18,7,12
"2306",152,153,24,4,13
"2307",158,152,25,6,7
"2308",156,168,27,5,13
"2309",142,138,23,0,0
"2310",161,151,28,1,0
"2311",151,156,20,0,0
"2312",148,145,18,0,0
"2313",177,163,25,0,0
"2314",167,163,16,5,7
"2315",152,155,25,1,1
"2316",177,156,19,0,1
"2317",174,155,29,7,9
"2318",149,166,36,6,11
"2319",167,164,24,0,0
"2320",153,151,23,0,0
"2321",151,179,23,0,1
"2322",141,134,20,0,0
"2323",154,158,20,0,0
"2324",150,189,26,0,0
"2325",184,157,26,5,7
"2326",143,129,18,0,0
"2327",169,156,24,0,0
"2328",0,1,0,0,0
"2329",147,145,21,6,9
"2330",169,146,24,0,0
"2331",136,119,23,4,8
"2332",159,152,25,0,0
"2333",147,153,29,0,1
"2334",0,1,0,0,0
"2335",170,165,25,0,0
"2336",169,177,26,6,10
"2337",160,161,27,2,3
"2338",0,1,0,0,0
"2339",0,1,0,0,0
"2340",144,153,24,6,7
"2341",173,156,19,6,8
"2342",164,155,23,0,0
"2343",163,159,21,7,9
"2344",159,150,29,6,7
"2345",146,154,24,0,0
"2346",0,1,0,0,0
"2347",157,166,19,0,0
"2348",175,144,24,0,0
"2349",142,152,25,0,0
"2350",151,143,27,1,1
"2351",157,143,22,6,8
"2352",172,156,30,5,10
"2353",184,169,32,0,1
"2354",167,167,27,5,10
"2355",159,189,25,6,12
"2356",0,1,0,0,0
"2357",0,1,0,0,0
"2358",162,170,25,0,0
"2359",0,1,0,0,0
"2360",153,161,31,0,0
"2361",155,164,18,5,7
"2362",168,162,27,0,1
"2363",191,154,23,0,1
"2364",165,148,21,0,0
"2365",142,140,22,3,6
"2366",150,169,24,0,0
"2367",149,151,25,0,0
"2368",155,140,31,0,0
"2369",162,191,34,0,0
"2370",171,166,25,0,0
"2371",0,1,0,0,0
"2372",139,159,28,0,0
"2373",153,135,24,8,9
"2374",139,164,23,0,1
"2375",149,147,30,0,0
"2376",131,152,26,0,0
"2377",0,1,0,0,0
"2378",152,147,27,3,5
"2379",152,148,22,4,8
"2380",153,149,19,0,0
"2381",159,138,23,0,0
"2382",0,1,0,0,0
"2383",153,151,24,0,0
"2384",149,163,18,4,7
"2385",143,137,23,6,9
"2386",150,166,29,0,0
"2387",135,141,22,0,0
"2388",153,147,24,1,0
"2389",1,1,0,0,0
"2390",154,156,29,0,0
"2391",149,166,21,0,0
"2392",155,164,23,7,9
"2393",139,147,25,0,0
"2394",0,1,0,0,0
"2395",145,150,20,1,1
"2396",149,152,20,1,0
"2397",166,167,19,1,0
"2398",149,165,26,0,0
"2399",158,135,26,0,0
"2400",173,150,33,0,0
"2401",157,161,18,1,1
"2402",163,173,28,1,1
"2403",144,164,23,0,0
"2404",158,150,21,1,0
"2405",133,143,18,6,10
"2406",160,148,21,8,8
"2407",125,145,23,7,6
"2408",165,148,24,0,0
"2409",172,145,21,0,1
"2410",165,152,20,0,0
"2411",0,1,0,0,0
"2412",1,1,0,0,0
"2413",150,141,20,5,6
"2414",0,1,0,0,0
"2415",170,155,26,6,10
"2416",163,175,21,0,0
"2417",167,160,27,6,9
"2418",144,147,20,2,0
"2419",0,1,0,0,0
"2420",146,174,26,5,8
"2421",149,143,21,5,9
"2422",154,157,29,5,7
"2423",156,177,29,7,9
"2424",153,154,22,0,1
"2425",166,159,17,6,8
"2426",153,145,19,8,8
"2427",0,1,0,0,0
"2428",0,1,0,0,0
"2429",164,164,22,0,0
"2430",158,147,26,6,10
"2431",140,137,21,0,0
"2432",148,150,23,0,0
"2433",150,145,27,3,6
"2434",166,152,19,4,11
"2435",150,165,29,6,7
"2436",166,165,27,0,0
"2437",0,1,0,0,0
"2438",145,141,16,6,11
"2439",169,161,25,0,0
"2440",173,134,24,5,6
"2441",153,146,24,5,6
"2442",171,159,23,0,0
"2443",177,186,29,1,2
"2444",170,155,25,0,0
"2445",158,170,28,0,0
"2446",156,136,22,7,7
"2447",140,143,25,6,10
"2448",151,157,25,0,0
"2449",176,152,22,0,0
"2450",157,161,27,0,0
"2451",0,1,0,0,0
"2452",144,138,24,0,0
"2453",150,168,33,0,0
"2454",144,148,24,0,0
"2455",143,173,20,0,0
"2456",146,154,20,1,1
"2457",0,1,0,0,0
"2458",157,148,23,0,1
"2459",163,139,18,0,0
"2460",0,1,0,0,0
"2461",162,151,22,8,12
"2462",0,1,0,0,0
"2463",0,1,0,0,0
"2464",149,149,21,6,9
"2465",0,1,0,0,0
"2466",176,144,24,7,8
"2467",155,156,26,1,0
"2468",145,146,17,1,0
"2469",147,158,29,6,6
"2470",162,144,24,0,0
"2471",167,156,25,0,0
"2472",160,150,22,0,0
"2473",160,154,28,0,0
"2474",141,137,21,9,11
"2475",170,144,24,0,1
"2476",170,150,28,0,0
"2477",140,169,25,7,6
"2478",146,157,28,6,7
"2479",147,144,24,1,0
"2480",157,167,27,0,1
"2481",149,150,30,0,0
"2482",143,132,22,0,0
"2483",0,1,0,0,0
"2484",145,147,24,4,8
"2485",1,1,0,0,0
"2486",162,143,17,0,0
"2487",161,145,24,0,0
"2488",141,144,23,9,10
"2489",123,146,20,0,0
"2490",188,186,27,5,6
"2491",141,121,18,0,0
"2492",134,157,21,0,0
"2493",156,177,18,0,0
"2494",160,143,25,0,0
"2495",162,166,23,0,0
"2496",151,184,24,0,0
"2497",156,161,23,0,0
"2498",155,157,21,5,8
"2499",138,130,20,5,9
"2500",166,158,24,1,0
