"time" "healthy.S" "vulnerable.S" "healthy.E" "vulnerable.E" "healthy.A" "vulnerable.A" "healthy.I" "vulnerable.I" "healthy.R" "vulnerable.R" "healthy.Q" "vulnerable.Q" "healthy.D" "vulnerable.D"
133 79.4911783057151 4.18374622661658 0.00087495341392012 4.60501796800063e-05 0.0152439128024523 0.00042226905269951 0.000802313366973671 0.000149496528897677 1790.81703550681 71.8616587750856 0 0 30.6748650078922 23.9539771825365
134 79.4908676784913 4.18372987781533 0.000773887537599824 4.07309230315697e-05 0.0134831902180344 0.000373495573906771 0.00070964345544369 0.000132196737723911 1790.81926284088 71.8617324495034 0 0 30.6749027594144 23.9539912494465
135 79.4905929313731 4.18371541744069 0.000684496043964177 3.60261075770619e-05 0.0119258347244756 0.00033035553253395 0.000627677117053141 0.000116900951886921 1790.82123291024 71.8617976113303 0 0 30.674936150504 23.954003688637
136 79.4903499198039 4.1837026273581 0.00060543034959725 3.18647552419605e-05 0.0105483574448647 0.000292198267170767 0.000555178089266446 0.000103376657319972 1790.82297542951 71.8618552443191 0 0 30.674965684801 23.954014688643
137 79.4901349779767 4.18369131463035 0.000535497930666241 2.81841016140127e-05 0.00932998203891953 0.000258448255925749 0.000491052875449452 9.14183727292427e-05 1790.8245166814 71.8619062185087 0 0 30.6749918077764 23.9540244161306
138 79.4899448635723 4.18368130860907 0.000473643405854295 2.49286003081208e-05 0.00825233254936122 0.000228596469511391 0.000434334315617632 8.08445292662707e-05 1790.82587991271 71.8619513033588 0 0 30.6750149134452 23.954033018433
139 79.4897767087847 4.18367245835709 0.000418933698035806 2.20491420018845e-05 0.00729915491482023 0.000202192656920228 0.000384166929122814 7.14946406230159e-05 1790.82708568536 71.8619911793984 0 0 30.6750353503156 23.9540406258049
140 79.4896279770687 4.18366463037204 0.00037054366595445 1.95022982081289e-05 0.00645607220731996 0.000178838565299722 0.000339794032331308 6.3226854880677e-05 1790.82815218638 71.8620264485045 0 0 30.6750534266437 23.954047353405
141 79.489496424903 4.18365770657384 0.000327743077030319 1.72496356331747e-05 0.00571036853667824 0.000158181953924605 0.000300546365098897 5.59158059845985e-05 1790.82909550204 71.8620576429859 0 0 30.6750694150787 23.9540533030446
142 79.4893800679042 4.18365158252127 0.000289886322891244 1.52571748890128e-05 0.00505079635458361 0.000139911256359657 0.000265831948817768 4.94506670276672e-05 1790.82992986069 71.8620852336379 0 0 30.67508355678 23.9540585647424
143 79.4892771509026 4.18364616583698 0.000256402452024679 1.34948658960357e-05 0.00446740710787154 0.000123750889414724 0.000235127173377373 4.37334660880464e-05 1790.83066784731 71.8621096368503 0 0 30.675096065053 23.9540632180912
144 79.4891861214829 4.18364137481489 0.000226786196799416 1.19361156210219e-05 0.00395140164708244 0.000109457109337464 0.000207968923884449 3.86776051470876e-05 1790.83132059319 71.8621312208902 0 0 30.6751071285641 23.9540673334648
145 79.4891056065387 4.18363713718625 0.000200590843441576 1.05574128127145e-05 0.00349499689758122 9.68143184925545e-05 0.000183947563313759 3.42065195523411e-05 1790.83189794397 71.8621503114724 0 0 30.6751169141892 23.9540709730904
146 79.4890343915682 4.18363338902991 0.000177421319357493 9.33796417671014e-06 0.00309130869153383 8.56318197100784e-05 0.000162700765735794 3.02525181719467e-05 1790.83240860813 71.8621671966756 0 0 30.67512556953 23.9540741919924
147 79.4889714022768 4.18363007380404 0.000156927983550944 8.25936755531284e-06 0.00273424771983432 7.57409340674328e-05 0.000143908040072817 2.67557565263617e-05 1790.83286028883 71.8621821313089 0 0 30.675133225149 23.9540770388288
148 79.4889156887933 4.18362714151543 0.000138801821933336 7.30535904912295e-06 0.0024184297672541 6.69925143283683e-05 0.000127286005608359 2.36633376183278e-05 1790.83325979713 71.862195340661 0 0 30.6751399964879 23.9540795566126
149 79.4888664104053 4.18362454791606 0.000122769349510628 6.46154471108567e-06 0.00213908932470499 5.92545519308862e-05 0.000112583845240968 2.09284597263919e-05 1790.83361316135 71.8622070241226 0 0 30.6751459857224 23.9540817834049
150 79.488822823756 4.1836222538819 0.000108588660156572 5.71519263981957e-06 0.00189201279814822 5.24103268185104e-05 9.95797901461563e-05 1.85097584390869e-05 1790.8339257118 71.862217357988 0 0 30.6751512831964 23.9540837528521
151 79.4887842716448 4.18362022482341 9.60459338048742e-05 5.05504914762496e-06 0.00167347488862262 4.63566451142001e-05 8.80777713407191e-05 1.6370673513766e-05 1790.83420216098 71.8622264981136 0 0 30.6751559687833 23.9540854946951
152 79.4887501725575 4.1836184301346 8.49519961492764e-05 4.47115769206718e-06 0.00148017928665124 4.10021963061284e-05 7.79042983209207e-05 1.44788637736318e-05 1790.8344466787 71.8622345824025 0 0 30.675160113158 23.954087035245
153 79.4887200121305 4.18361684274371 7.51394862570146e-05 3.95470980300077e-06 0.00130921034508813 3.62662145453776e-05 6.89059155165247e-05 1.28057316352072e-05 1790.83466295329 71.8622417328294 0 0 30.6751637788346 23.9540883977708
154 79.4886933354247 4.18361543870656 6.64603864144673e-05 3.49791507444565e-06 0.0011579892414232 3.20772643053518e-05 6.09468950334315e-05 1.13259895020977e-05 1790.83485424695 71.8622480572747 0 0 30.6751670211048 23.9540896028498
155 79.488669740046 4.18361419684453 5.87837856942627e-05 3.09388345759277e-06 0.00102423498978695 2.83721603819099e-05 5.39071846450202e-05 1.00172753574753e-05 1790.83502344512 71.8622536511559 0 0 30.6751698888746 23.9540906686803
156 79.488648870081 4.18361309842532 5.19938852039249e-05 2.73652027389078e-06 0.000905930081976074 2.50950161212209e-05 4.76805994174457e-05 8.85981485845975e-06 1790.83517309995 71.8622585988672 0 0 30.6751724254008 23.9540916113562
157 79.4886304107267 4.18361212688035 4.59882623787564e-05 2.42043486203981e-06 0.000801290041661734 2.21964000460314e-05 4.21732192929743e-05 7.83612125861969e-06 1790.83530546881 71.8622629750529 0 0 30.6751746689438 23.9540924451106
158 79.4886140835418 4.18361126755483 4.06763296029939e-05 2.14085945278915e-06 0.000708736502244087 1.96325900898639e-05 3.73019721293026e-05 6.93073037009002e-06 1790.83542254831 71.8622668457339 0 0 30.6751766533448 23.9540931825312
159 79.4885996422471 4.18361050748669 3.5977960337415e-05 1.89357685986395e-06 0.000626873409335115 1.73649143860143e-05 3.29933811937832e-05 6.12996669974581e-06 1790.83552610447 71.8622702693045 0 0 30.6751784085362 23.9540938347508
160 79.4885868690104 4.18360983521107 3.18222827525542e-05 1.67485698697653e-06 0.000554465960397506 1.53591678780473e-05 2.91824567191759e-05 5.4217363336358e-06 1790.8356176993 71.8622732974128 0 0 30.6751799609929 23.9540944116148
161 79.4885755711604 4.18360924058739 2.81466128200259e-05 1.48140067473821e-06 0.000490421976812976 1.35850963106088e-05 2.58117154825833e-05 4.79534381799806e-06 1790.8356987144 71.8622759757407 0 0 30.675181334132 23.9540949218311
162 79.4885655782807 4.18360871464635 2.48955064193653e-05 1.31028981154554e-06 0.000433775432870139 1.20159399687019e-05 2.28303139069709e-05 4.241330425094e-06 1790.8357703718 71.8622783446926 0 0 30.6751825486656 23.9540953731007
163 79.4885567396391 4.18360824945469 2.20199232501305e-05 1.15894332895424e-06 0.000383671884293926 1.06280300358428e-05 2.01932811389909e-05 3.75133105945345e-06 1790.83583375236 71.8622804400059 0 0 30.6751836229136 23.954095772235
164 79.488548921914 4.18360783799548 1.94764880311018e-05 1.02507831742641e-06 0.000339355578942035 9.40043154964086e-06 1.78608406622846e-05 3.3179477065534e-06 1790.8358898121 71.8622822932892 0 0 30.6751845730798 23.9540961252577
165 79.4885420071832 4.18360747406228 1.72268355512892e-05 9.0667555533101e-07 0.000300158058136139 8.31462764920052e-06 1.57978103655663e-05 2.93463759367724e-06 1790.83593939662 71.8622839325001 0 0 30.6751854134962 23.9540964374967
166 79.4885358911454 4.18360715216555 1.52370318701373e-05 8.01949045796697e-07 0.000265488073961653 7.35424027594608e-06 1.39730718724862e-05 2.5956142776707e-06 1790.83598325384 71.8622853823666 0 0 30.6751861568398 23.9540967136642
167 79.4885304815465 4.18360686744982 1.34770628018691e-05 7.09319094835216e-07 0.00023482267062479 6.50478311980027e-06 1.23591011379036e-05 2.29576016405211e-06 1790.8360220453 71.86228666476 0 0 30.6751868143228 23.9540969579277
168 79.4885256967887 4.18360661562046 1.19203810124879e-05 6.27388474341469e-07 0.000207699296545452 5.75344311760255e-06 1.09315532936191e-05 2.03054916894542e-06 1790.83605635612 71.8622877990255 0 0 30.6751873958628 23.9540971739732
169 79.488521464699 4.18360639287889 1.05435054932426e-05 5.54921341749609e-07 0.000183708827460805 5.08888718727993e-06 9.66889544221284e-06 1.79597832735309e-06 1790.83608670384 71.8622888022734 0 0 30.6751879102315 23.9540973650608
170 79.4885177214408 4.18360619586531 9.32566748727033e-06 4.90824604593175e-07 0.00016248939515514 4.50109127853575e-06 8.55208185241796e-06 1.58850730647131e-06 1790.83611354623 71.8622896896376 0 0 30.6751883651876 23.9540975340739
171 79.4885144105512 4.18360602160796 8.24849718020626e-06 4.34131430537172e-07 0.000143720929169744 3.98118917367713e-06 7.56426667988814e-06 1.40500492161004e-06 1790.83613728816 71.8622904745038 0 0 30.6751887675936 23.9540976835627
172 79.4885114819209 4.18360586746952 7.29569184121154e-06 3.83983781116397e-07 0.000127119375484758 3.52131234029801e-06 6.69049968649625e-06 1.24269250787786e-06 1790.83615828897 71.8622911687514 0 0 30.6751891235399 23.9540978157904
173 79.4885088918826 4.18360573115172 6.45304471397014e-06 3.39633932314218e-07 0.000112437199264596 3.11460385774503e-06 5.91775270055477e-06 1.09914880041159e-06 1790.83617686179 71.8622917827325 0 0 30.6751894383337 23.9540979327292
174 79.4885066009779 4.18360561057778 5.70771822187003e-06 3.00406222203686e-07 9.94507216465516e-05 2.75486763563855e-06 5.23425313049887e-06 9.72185979288685e-07 1790.83619328956 71.8622923258013 0 0 30.6751897167707 23.954098036161
175 79.4885045747284 4.18360550393308 5.04849517106929e-06 2.65710272161542e-07 8.79644968342318e-05 2.43668966299811e-06 4.62971433864995e-06 8.5989248733057e-07 1790.83620781953 71.8622928061315 0 0 30.6751899630415 23.9540981276429
176 79.4885027824978 4.18360540960515 4.46540821626579e-06 2.35021485066621e-07 7.78048559818321e-05 2.15525916847181e-06 4.09499584488099e-06 7.60569834572284e-07 1790.83622067137 71.8622932309859 0 0 30.6751901808696 23.9540982085584
177 79.4885011972643 4.18360532617181 3.94966602829395e-06 2.07877159383892e-07 6.88186207230404e-05 1.90633298401774e-06 3.62203561743077e-06 6.72719998986517e-07 1790.83623203888 71.8622936067703 0 0 30.6751903735393 23.9540982801277
178 79.488499795121 4.18360525237479 3.49349072025165e-06 1.83867932644823e-07 6.08702706363494e-05 1.68615708133932e-06 3.203700991787e-06 5.95017699805957e-07 1790.83624209346 71.862293939152 0 0 30.6751905439562 23.9540983434305
179 79.4884985549212 4.18360518710112 3.09000239069942e-06 1.62631704773654e-07 5.38399315696239e-05 1.49141084680399e-06 2.83368279279515e-06 5.26290708824085e-07 1790.83625098677 71.8622942331442 0 0 30.6751906946904 23.9540983994214
180 79.488497457961 4.18360512936637 2.73311584035641e-06 1.43848202124022e-07 4.76215760521689e-05 1.31915723136202e-06 2.50640061929699e-06 4.655022388542e-07 1790.83625885293 71.8622944931807 0 0 30.6751908280152 23.9540984489452
181 79.4884964876967 4.18360507829982 2.41744869178745e-06 1.27234141673024e-07 4.21214224121237e-05 1.16679840476797e-06 2.21691858697157e-06 4.11735278040571e-07 1790.83626581057 71.8622947231835 0 0 30.6751909459414 23.9540984927489
182 79.488495629495 4.18360503313132 2.13824021625451e-06 1.12538958750238e-07 3.72565204480119e-05 1.03203657750726e-06 1.96087088984127e-06 3.6417875098192e-07 1790.83627196463 71.8622949266213 0 0 30.6751910502475 23.954098531493
183 79.4884948704132 4.18360499317965 1.89127953696982e-06 9.95410282615697e-08 3.29535004632285e-05 9.12839348011871e-07 1.73439595984864e-06 3.22115279299015e-07 1790.83627740791 71.8622951065625 0 0 30.6751911425065 23.9540985657622
184 79.4884941977288 4.18360495777521 1.67242750688394e-06 8.80225003623129e-08 2.91402425379972e-05 8.07208934570561e-07 1.53369800690345e-06 2.8483972520797e-07 1790.83628223164 71.8622952660229 0 0 30.6751912242647 23.9540985961307
185 79.4884936051287 4.18360492658572 1.47963018193847e-06 7.78752727336036e-08 2.57809590304305e-05 7.1415398976262e-07 1.35689346854415e-06 2.52002187512688e-07 1790.8362864811 71.8622954064991 0 0 30.6751912962895 23.9540986228836
186 79.4884930792039 4.18360489890547 1.30852513020692e-06 6.88697436951011e-08 2.27996394914444e-05 6.31568960981839e-07 1.1999817899574e-06 2.22859519954892e-07 1790.83629025244 71.8622955311698 0 0 30.6751913602106 23.9540986466264
187 79.4884926141137 4.18360487442704 1.15721208620824e-06 6.09058992741181e-08 2.01631739254461e-05 5.58536673835073e-07 1.06122033777252e-06 1.97088020659568e-07 1790.83629358754 71.8622956414196 0 0 30.6751914167378 23.9540986676227
188 79.4884922028119 4.18360485277958 1.02339864342589e-06 5.38630864960995e-08 1.78316197172737e-05 4.93950684689022e-07 9.38506866666491e-07 1.74297190301514e-07 1790.83629653694 71.8622957389187 0 0 30.6751914667276 23.9540986861907
189 79.4884918390707 4.1836048336353 9.05058626257733e-07 4.76346645398807e-08 1.576967301777e-05 4.36833047583656e-07 8.29983277235178e-07 1.54141886866409e-07 1790.83629914528 71.8622958251435 0 0 30.6751915109368 23.9540987026116
190 79.4884915173904 4.18360481670476 8.0040276977416e-07 4.21264615670611e-08 1.39461578736949e-05 3.8632016270623e-07 7.34008728048926e-07 1.36317329362549e-07 1790.83630145201 71.8622959013977 0 0 30.6751915500339 23.9540987171335
191 79.4884912329075 4.18360480173198 7.07848725611052e-07 3.72551960847922e-08 1.23335036173239e-05 3.41648299648861e-07 6.49132129796464e-07 1.20553986791011e-07 1790.836303492 71.8622959688343 0 0 30.67519158461 23.9540987299762
192 79.4884909813205 4.18360478849056 6.25997108334946e-07 3.29472162281551e-08 1.09073275028805e-05 3.02142036090873e-07 5.74070178746514e-07 1.06613496691932e-07 1790.8363052961 71.8622960284728 0 0 30.675191615188 23.9540987413338
193 79.4884907588256 4.1836047767803 5.53610349475017e-07 2.91373868144746e-08 9.64606626275591e-06 2.67204051599887e-07 5.07687964940003e-07 9.42850622311166e-08 1790.83630689158 71.8622960812151 0 0 30.6751916422301 23.954098751378
194 79.4884905620588 4.18360476642415 4.89593986105365e-07 2.57681045318613e-08 8.53065008281262e-06 2.36306096476804e-07 4.48981812969792e-07 8.33822641998945e-08 1790.83630830257 71.8622961278585 0 0 30.6751916661452 23.9540987602608
195 79.488490388045 4.18360475726553 4.32980112866607e-07 2.27884269929794e-08 7.54421427300963e-06 2.08981004792511e-07 3.97064106728278e-07 7.37402417061577e-08 1790.8363095504 71.8622961691083 0 0 30.6751916872949 23.9540987681164
196 79.4884902341531 4.18360474916596 3.8291274754914e-07 2.01533025025863e-08 6.67184427951881e-06 1.84815631011602e-07 3.51149868973417e-07 6.52131989561982e-08 1790.83631065394 71.8622962055883 0 0 30.675191705999 23.9540987750636
197 79.4884900980564 4.18360474200297 3.38634888922119e-07 1.78228888906378e-08 5.9003501821863e-06 1.63444603384662e-07 3.10544892757662e-07 5.7672200399367e-08 1790.83631162988 71.8622962378498 0 0 30.6751917225402 23.9540987812074
198 79.4884899776972 4.18360473566828 2.99477071124114e-07 1.57619511117955e-08 5.21806726779944e-06 1.44544799662034e-07 2.74635245270011e-07 5.10032208795991e-08 1790.83631249296 71.8622962663809 0 0 30.6751917371687 23.9540987866408
199 79.4884898712556 4.18360473006609 2.64847241561133e-07 1.39393285032175e-08 4.61467966390856e-06 1.27830461604115e-07 2.4287798539344e-07 4.51054212972421e-08 1790.83631325624 71.8622962916127 0 0 30.6751917501056 23.9540987914459
200 79.4884897771224 4.18360472511171 2.34221809268764e-07 1.23274636457244e-08 4.08106436661586e-06 1.13048874421492e-07 2.1479295463071e-07 3.98896236970483e-08 1790.83631393125 71.8622963139269 0 0 30.6751917615466 23.9540987956954
201 79.4884896938741 4.18360472073022 2.07137728392276e-07 1.09019857048566e-08 3.60915330409169e-06 9.99765458197143e-08 1.89955517280447e-07 3.5276962715754e-08 1790.83631452822 71.8622963336608 0 0 30.6751917716646 23.9540987994535
202 79.4884896202523 4.18360471685539 1.83185497089259e-07 9.64134195206628e-09 3.19181135027155e-06 8.84158268773284e-08 1.67990140097673e-07 3.1197692991057e-08 1790.83631505615 71.8622963511127 0 0 30.6751917806127 23.954098802777
203 79.4884895551436 4.18360471342861 1.62002966000318e-07 8.52647189475358e-09 2.82272844434761e-06 7.81919236661388e-08 1.48564714365647e-07 2.75901344934316e-08 1790.83631552304 71.8622963665466 0 0 30.675191788526 23.9540988057162
204 79.4884894975637 4.1836047103981 1.43269862673783e-07 7.54051908809384e-09 2.4963241849421e-06 6.91502544305291e-08 1.31385534530851e-07 2.43997398288389e-08 1790.83631593593 71.8622963801959 0 0 30.6751917955243 23.9540988083155
205 79.4884894466421 4.18360470771801 1.26702949155454e-07 6.66857627133969e-09 2.20766345646285e-06 6.11541123673919e-08 1.16192857479926e-07 2.15782694055807e-08 1790.83631630109 71.8622963922668 0 0 30.6751918017133 23.9540988106142
206 79.4884894016087 4.18360470534783 1.12051739527642e-07 5.89745997513908e-09 1.95238181194289e-06 5.40825986687783e-08 1.02756975316466e-07 1.90830619902669e-08 1790.83631662402 71.8622964029419 0 0 30.6751918071867 23.9540988126471
207 79.4884893617827 4.18360470325173 9.90947126480674e-08 5.21551119200356e-09 1.72661948418076e-06 4.78287945756444e-08 9.0874742259489e-08 1.68763896208128e-08 1790.8363169096 71.8622964123825 0 0 30.6751918120271 23.954098814445
208 79.488489326562 4.18360470139801 8.76359628264308e-08 4.61241909612794e-09 1.52696302745439e-06 4.22981448048309e-08 8.03665031515587e-08 1.49248871203997e-08 1790.83631716217 71.8622964207316 0 0 30.6751918163079 23.9540988160349
209 79.488489295414 4.18360469975864 7.75022377979847e-08 4.07906514726236e-09 1.35039370745314e-06 3.74070279072891e-08 7.10733771367112e-08 1.31990475847414e-08 1790.83631738553 71.8622964281151 0 0 30.6751918200936 23.954098817441
210 79.4884892678678 4.18360469830884 6.85403192092178e-08 3.60738522153778e-09 1.19424185910264e-06 3.30814919419014e-08 6.28548554383894e-08 1.16727762128745e-08 1790.83631758306 71.8622964346449 0 0 30.6751918234416 23.9540988186846
211 79.4884892435069 4.18360469702668 6.06147060094648e-08 3.19024768470868e-09 1.05614652218983e-06 2.92561363487488e-08 5.55866769166518e-08 1.03229957341355e-08 1790.83631775774 71.8622964404197 0 0 30.6751918264024 23.9540988197843
212 79.4884892219629 4.18360469589279 5.36055657220864e-08 2.82134556432034e-09 9.3401974449345e-07 2.58731231161621e-08 4.91589492838475e-08 9.12929746436266e-09 1790.83631791223 71.8622964455266 0 0 30.6751918290209 23.9540988207568
213 79.4884892029102 4.18360469489001 4.74069226191223e-08 2.49510119048013e-09 8.26015012696571e-07 2.28813022907638e-08 4.34744875722156e-08 8.07363271446646e-09 1790.83631804886 71.862296450043 0 0 30.6751918313366 23.9540988216169
214 79.4884891860606 4.18360469400319 4.19250554052229e-08 2.20658186343279e-09 7.30499333768093e-07 2.02354386085345e-08 3.84473447316358e-08 7.14003988479868e-09 1790.83631816969 71.8622964540372 0 0 30.6751918333845 23.9540988223775
215 79.4884891711594 4.18360469321892 3.70770801843815e-08 1.95142527286219e-09 6.46028544693836e-07 1.78955275538459e-08 3.40015121406956e-08 6.31440311844767e-09 1790.83631827654 71.8622964575695 0 0 30.6751918351956 23.9540988230502
216 79.4884891579812 4.18360469252533 3.27896972844013e-08 1.72577354128428e-09 5.7132547724941e-07 1.58261905055238e-08 3.00697703832651e-08 5.58423886386218e-09 1790.83631837104 71.8622964606934 0 0 30.6751918367972 23.9540988236451
217 79.488489146327 4.18360469191195 2.89980829915095e-08 1.52621489428997e-09 5.05260647674148e-07 1.39961398247687e-08 2.65926729147348e-08 4.93850711927984e-09 1790.83631845461 71.862296463456 0 0 30.6751918382137 23.9540988241712
218 79.4884891360203 4.18360469136949 2.56449094385215e-08 1.34973207571166e-09 4.46835179280985e-07 1.23777057972572e-08 2.351764725131e-08 4.36744450469377e-09 1790.83631852852 71.8622964658992 0 0 30.6751918394664 23.9540988246365
219 79.4884891269055 4.18360469088977 2.26794778276017e-08 1.19365672776851e-09 3.95165699798335e-07 1.09464182769622e-08 2.07982000926666e-08 3.86241663717874e-09 1790.83631859388 71.8622964680598 0 0 30.6751918405742 23.9540988250479
220 79.4884891188447 4.18360469046551 2.00569518822441e-08 1.0556290464339e-09 3.49470985097249e-07 9.68063670629498e-09 1.83932143597049e-08 3.41578757731002e-09 1790.83631865168 71.8622964699706 0 0 30.6751918415539 23.9540988254118
221 79.4884891117159 4.18360469009031 1.77376799385314e-08 9.33562102027971e-10 3.09060147361816e-07 8.56122291860987e-09 1.62663275188625e-08 3.02080437255946e-09 1790.8363187028 71.8622964716605 0 0 30.6751918424203 23.9540988257336
222 79.4884891054115 4.1836046897585 1.56865954259254e-08 8.2561028557502e-10 2.73322189112233e-07 7.57125177596213e-09 1.43853817934719e-08 2.67149495184896e-09 1790.83631874801 71.8622964731549 0 0 30.6751918431866 23.9540988260182
223 79.4884890998361 4.18360468946506 1.38726866730659e-08 7.30141403845574e-10 2.41716765141113e-07 6.69575526706684e-09 1.27219379495519e-08 2.36257782733467e-09 1790.83631878799 71.8622964744766 0 0 30.6751918438642 23.9540988262699
224 79.4884890949054 4.18360468920555 1.22685280222261e-08 6.45712001169795e-10 2.13766012686858e-07 5.92149619631186e-09 1.12508453046494e-08 2.08938223803983e-09 1790.83631882335 71.8622964756454 0 0 30.6751918444635 23.9540988264925
225 79.4884890905449 4.18360468897605 1.08498651630358e-08 5.71045534896624e-10 1.8904732631924e-07 5.23676804208421e-09 9.94986145841498e-09 1.84777752785e-09 1790.83631885462 71.862296476679 0 0 30.6751918449935 23.9540988266893
226 79.4884890866886 4.18360468877308 9.59524841586489e-09 5.05013074519205e-10 1.67186968296066e-07 4.63121795833978e-09 8.79931599537529e-09 1.63411069002071e-09 1790.83631888227 71.8622964775932 0 0 30.6751918454622 23.9540988268634
227 79.4884890832782 4.18360468859359 8.48570842023744e-09 4.46616232644076e-10 1.47854417781813e-07 4.09569024326352e-09 7.78181307520699e-09 1.44515113383478e-09 1790.83631890673 71.8622964784016 0 0 30.6751918458767 23.9540988270174
228 79.4884890802621 4.18360468843485 7.50446932480036e-09 3.94972069726335e-10 1.30757373490444e-07 3.62208790832256e-09 6.88196841378199e-09 1.27804183825351e-09 1790.83631892835 71.8622964791166 0 0 30.6751918462433 23.9540988271535
229 79.4884890775949 4.18360468829447 6.63669514237753e-09 3.49299744335659e-10 1.15637334194163e-07 3.20325025468596e-09 6.08617667823112e-09 1.13025615398363e-09 1790.83631894748 71.8622964797488 0 0 30.6751918465674 23.9540988272739
230 79.488489075236 4.18360468817032 5.86926543508739e-09 3.08908707109863e-10 1.02265690276972e-07 2.83284460601029e-09 5.38240577912175e-09 9.99559600790851e-10 1790.83631896439 71.862296480308 0 0 30.6751918468541 23.9540988273804
231 79.4884890731499 4.18360468806052 5.19057693796147e-09 2.73188259892709e-10 9.0440267238735e-08 2.50527056062978e-09 4.76001494951979e-09 8.8397608242303e-10 1790.83631897935 71.8622964808025 0 0 30.6751918471077 23.9540988274746
232 79.4884890713051 4.18360468796343 4.59036812168222e-09 2.41598322193801e-10 7.998226888876e-08 2.21557531547812e-09 4.20959386035604e-09 7.81758008303353e-10 1790.83631899258 71.8622964812398 0 0 30.6751918473319 23.9540988275579
233 79.4884890696735 4.18360468787756 4.0595640418907e-09 2.13661265362669e-10 7.07335740110733e-08 1.95937878147017e-09 3.722820339578e-09 6.91359870226725e-10 1790.83631900428 71.8622964816265 0 0 30.6751918475302 23.9540988276315
234 79.4884890682302 4.18360468780159 3.58998386987936e-09 1.8894651946741e-10 6.25516403993361e-08 1.73273242103429e-09 3.29219216335336e-09 6.11388433127283e-10 1790.83631901463 71.8622964819687 0 0 30.6751918477056 23.9540988276967
235 79.4884890669508 4.18360468773426 3.17376103013626e-09 1.67040054219771e-10 5.52994013731571e-08 1.531839373219e-09 2.91049529358564e-09 5.40503981526272e-10 1790.83631902381 71.862296482272 0 0 30.6751918478611 23.9540988277544
236 79.488489065762 4.18360468767169 2.78699386218572e-09 1.46683887488094e-10 4.856039600088e-08 1.3451633241274e-09 2.55581072822434e-09 4.74635958355077e-10 1790.83631903233 71.8622964825538 0 0 30.6751918480056 23.9540988278081
237 79.4884890648255 4.1836046876224 2.48231755992279e-09 1.30648292633531e-10 4.32517363842619e-08 1.19810904111649e-09 2.27640753671324e-09 4.22748359594708e-10 1790.83631903905 71.8622964827758 0 0 30.6751918481194 23.9540988278504
238 79.4884890639914 4.1836046875785 2.21094870431517e-09 1.16365721284718e-10 3.85234234951056e-08 1.06713084468127e-09 2.0275489168261e-09 3.76533158267622e-10 1790.83631904503 71.8622964829735 0 0 30.6751918482208 23.954098827888
239 79.4884890632485 4.1836046875394 1.96924609977791e-09 1.0364453157143e-10 3.43120133852162e-08 9.50471284805087e-10 1.80589571247502e-09 3.35370242637637e-10 1790.83631905036 71.8622964831496 0 0 30.6751918483111 23.9540988279215
240 79.4884890625868 4.18360468750457 1.75396660901671e-09 9.23140320570558e-11 3.05609978477768e-08 8.46565037196825e-10 1.60847380671596e-09 2.98707292213395e-10 1790.8363190551 71.8622964833065 0 0 30.6751918483915 23.9540988279514
241 79.4884890619974 4.18360468747355 1.5622216369935e-09 8.22221914237538e-11 2.72200461962993e-08 7.54017900012576e-10 1.43263421535757e-09 2.66052366727541e-10 1790.83631905933 71.8622964834462 0 0 30.6751918484631 23.954098827978
242 79.4884890614725 4.18360468744593 1.39143837209449e-09 7.32335985339234e-11 2.42443299333883e-08 6.71588086619081e-10 1.27601754319836e-09 2.3696730530361e-10 1790.83631906309 71.8622964835706 0 0 30.6751918485269 23.9540988280017
243 79.488489061005 4.18360468742132 1.23932526444365e-09 6.52276454993297e-11 2.15939212472285e-08 5.98169563446547e-10 1.13652232593534e-09 2.11061847234492e-10 1790.83631906644 71.8622964836814 0 0 30.6751918485838 23.9540988280228
244 79.4884890605885 4.1836046873994 1.10384127815361e-09 5.80969093785165e-11 1.92332572648965e-08 5.32777209360098e-10 1.01227683295966e-09 1.87988395484789e-10 1790.83631906943 71.8622964837801 0 0 30.6751918486344 23.9540988280416
245 79.4884890602176 4.18360468737988 9.83168504944185e-10 5.17457107883046e-11 1.71306628739078e-08 4.74533597420061e-10 9.01613952692265e-10 1.67437352653504e-10 1790.83631907209 71.8622964838681 0 0 30.6751918486795 23.9540988280584
246 79.4884890598872 4.18360468736249 8.75687771661188e-10 4.60888300889911e-11 1.5257925709277e-08 4.22657221670295e-10 8.03048823474119e-10 1.49132966814862e-10 1790.83631907446 71.8622964839464 0 0 30.6751918487196 23.9540988280733
247 79.488489059593 4.183604687347 7.79956914400016e-10 4.10503639171699e-11 1.35899176033169e-08 3.76452010983013e-10 7.15258909864617e-10 1.32829631496675e-10 1790.83631907657 71.8622964840161 0 0 30.6751918487554 23.9540988280866
248 79.4884890593309 4.18360468733321 6.94691427718781e-10 3.65627067232632e-11 1.21042574188341e-08 3.35297989258085e-10 6.37066257014489e-10 1.18308590149286e-10 1790.83631907845 71.8622964840783 0 0 30.6751918487872 23.9540988280984
249 79.4884890590975 4.18360468732092 6.18747229294301e-10 3.25656436481525e-11 1.0781010741657e-08 2.98642956656481e-10 5.67421685004288e-10 1.05375000885664e-10 1790.83631908012 71.8622964841336 0 0 30.6751918488156 23.9540988281089
