"","age1_orange.H","age2_no_comorbid_orange.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"2047",14,23,5,1,9
"2048",19,24,5,2,9
"2049",0,0,0,0,0
"2050",21,22,7,3,7
"2051",16,17,0,0,0
"2052",19,21,7,3,6
"2053",21,21,1,0,0
"2054",23,22,6,2,8
"2055",17,24,7,3,9
"2056",14,15,8,3,8
"2057",0,0,0,0,0
"2058",14,24,7,4,12
"2059",22,24,7,2,5
"2060",18,19,5,3,6
"2061",0,0,0,0,0
"2062",14,18,7,4,5
"2063",23,20,6,3,7
"2064",0,1,0,0,0
"2065",18,19,9,5,11
"2066",0,0,0,0,0
"2067",21,20,8,2,6
"2068",23,20,6,4,11
"2069",29,20,0,0,0
"2070",18,19,0,0,0
"2071",19,22,6,2,7
"2072",20,23,7,2,11
"2073",0,0,0,0,0
"2074",20,23,4,1,8
"2075",0,0,0,0,0
"2076",20,16,7,3,10
"2077",16,18,8,6,7
"2078",18,19,0,0,0
"2079",23,17,7,4,6
"2080",23,21,6,3,9
"2081",16,20,0,0,0
"2082",0,1,0,0,0
"2083",0,0,0,0,0
"2084",0,0,0,0,0
"2085",15,25,0,0,0
"2086",20,15,11,2,8
"2087",13,21,8,2,8
"2088",21,21,7,1,11
"2089",15,15,0,0,0
"2090",12,19,0,0,0
"2091",15,22,8,3,6
"2092",20,23,7,1,9
"2093",16,22,9,2,7
"2094",17,24,7,1,8
"2095",0,0,0,0,0
"2096",23,27,7,5,9
"2097",0,0,0,0,0
"2098",19,23,3,2,5
"2099",20,22,13,3,10
"2100",22,18,1,0,0
"2101",21,31,7,2,7
"2102",0,0,0,0,0
"2103",0,0,0,0,0
"2104",20,19,8,2,7
"2105",21,18,9,1,8
"2106",23,22,10,2,10
"2107",15,19,5,3,9
"2108",14,20,7,2,6
"2109",16,17,5,3,8
"2110",19,19,9,5,7
"2111",20,15,0,0,0
"2112",17,20,0,0,0
"2113",30,21,7,3,8
"2114",18,24,5,3,12
"2115",0,0,0,0,0
"2116",19,18,8,3,5
"2117",15,20,8,4,5
"2118",23,21,7,3,7
"2119",14,17,10,4,7
"2120",0,0,0,0,0
"2121",20,24,5,2,8
"2122",20,18,1,0,0
"2123",17,19,8,3,4
"2124",16,18,8,4,6
"2125",23,24,0,0,0
"2126",13,18,0,0,1
"2127",16,28,8,3,4
"2128",13,22,9,3,10
"2129",20,21,0,0,0
"2130",18,20,7,2,9
"2131",21,21,0,0,0
"2132",14,19,7,2,4
"2133",16,19,0,0,0
"2134",24,22,10,2,10
"2135",24,24,7,6,7
"2136",19,19,11,5,11
"2137",0,0,0,0,0
"2138",22,19,9,2,6
"2139",0,0,0,0,0
"2140",15,24,9,4,7
"2141",13,27,8,3,6
"2142",19,18,6,2,7
"2143",20,19,12,3,11
"2144",23,25,0,0,0
"2145",15,21,7,2,7
"2146",22,17,7,4,6
"2147",19,19,0,0,0
"2148",0,0,0,0,0
"2149",24,20,0,0,0
"2150",18,22,7,2,4
"2151",21,25,6,2,7
"2152",14,15,0,0,0
"2153",28,15,9,3,6
"2154",18,24,10,4,7
"2155",19,19,7,4,7
"2156",18,19,9,2,9
"2157",25,21,12,2,11
"2158",18,12,10,3,8
"2159",22,21,8,5,9
"2160",26,18,0,0,0
"2161",15,15,0,0,0
"2162",17,20,5,3,7
"2163",20,22,0,0,0
"2164",18,21,9,2,8
"2165",14,16,0,0,0
"2166",24,21,7,2,7
"2167",20,20,9,4,11
"2168",0,0,0,0,0
"2169",15,20,10,5,8
"2170",12,13,9,2,10
"2171",20,22,0,0,0
"2172",0,0,0,0,0
"2173",14,22,9,2,8
"2174",21,16,8,3,7
"2175",22,16,0,0,0
"2176",20,22,0,0,0
"2177",15,25,6,4,8
"2178",18,30,7,2,8
"2179",17,25,10,3,7
"2180",17,14,6,4,8
"2181",19,19,10,3,8
"2182",15,18,6,1,6
"2183",19,17,10,5,7
"2184",15,23,9,2,7
"2185",19,19,6,3,8
"2186",13,23,5,2,8
"2187",26,27,9,4,9
"2188",23,23,0,0,1
"2189",15,23,0,0,0
"2190",17,21,11,2,9
"2191",27,21,9,3,10
"2192",21,24,9,3,7
"2193",19,19,8,4,9
"2194",19,22,6,3,8
"2195",15,27,9,3,11
"2196",23,27,5,3,6
"2197",28,29,0,0,0
"2198",19,18,7,3,9
"2199",16,19,0,0,0
"2200",26,25,0,0,0
"2201",16,17,0,0,0
"2202",21,28,10,3,9
"2203",16,16,6,4,6
"2204",13,18,8,2,9
"2205",23,22,4,4,9
"2206",24,17,8,3,8
"2207",18,21,5,3,7
"2208",21,20,8,2,11
"2209",0,0,0,0,0
"2210",22,28,0,0,0
"2211",20,23,0,0,0
"2212",22,15,0,0,0
"2213",17,26,6,5,6
"2214",24,22,7,3,4
"2215",18,17,0,0,0
"2216",0,0,0,0,0
"2217",18,21,0,0,0
"2218",0,0,0,0,0
"2219",0,0,0,0,0
"2220",15,21,6,3,10
"2221",21,28,7,3,3
"2222",19,21,11,3,7
"2223",19,15,8,3,9
"2224",25,24,8,2,5
"2225",20,17,0,0,0
"2226",26,19,10,2,7
"2227",0,0,0,0,0
"2228",0,0,0,0,0
"2229",25,21,0,0,0
"2230",0,0,0,0,0
"2231",18,17,7,6,7
"2232",20,21,0,0,0
"2233",0,0,0,0,0
"2234",20,27,0,0,0
"2235",0,0,0,0,0
"2236",0,0,0,0,0
"2237",25,13,0,0,0
"2238",14,20,7,2,6
"2239",27,16,5,1,9
"2240",23,21,4,2,8
"2241",18,19,11,3,7
"2242",18,23,12,2,12
"2243",0,0,0,0,0
"2244",17,18,0,0,0
"2245",17,19,7,2,9
"2246",18,20,8,3,13
"2247",19,27,8,5,7
"2248",21,19,0,0,0
"2249",0,0,0,0,0
"2250",16,18,8,2,5
"2251",19,15,0,0,0
"2252",17,27,10,3,6
"2253",13,26,8,3,9
"2254",19,24,7,2,7
"2255",15,21,1,0,0
"2256",16,16,0,0,0
"2257",17,28,9,5,9
"2258",0,0,0,0,0
"2259",25,31,8,3,10
"2260",0,0,0,0,0
"2261",19,19,0,0,0
"2262",24,23,6,2,10
"2263",14,18,6,3,10
"2264",13,27,7,2,5
"2265",18,21,6,2,9
"2266",15,21,0,0,0
"2267",21,25,0,0,0
"2268",17,27,7,2,9
"2269",15,24,0,0,0
"2270",20,25,0,0,0
"2271",0,0,0,0,0
"2272",27,19,6,2,6
"2273",25,28,0,0,0
"2274",14,20,5,1,10
"2275",21,22,7,5,6
"2276",0,0,0,0,0
"2277",19,26,8,4,7
"2278",12,26,8,3,7
"2279",13,16,7,4,9
"2280",0,0,0,0,0
"2281",18,24,4,3,8
"2282",0,0,0,0,0
"2283",17,20,8,3,8
"2284",16,18,7,2,5
"2285",0,0,0,0,0
"2286",23,23,9,4,12
"2287",18,14,0,0,0
"2288",18,21,6,3,13
"2289",23,20,7,3,7
"2290",24,24,0,0,0
"2291",17,17,8,4,10
"2292",20,25,10,4,6
"2293",21,18,7,4,10
"2294",22,23,0,1,0
"2295",0,0,0,0,0
"2296",17,19,7,5,11
"2297",24,23,7,2,14
"2298",18,17,9,2,8
"2299",0,0,0,0,0
"2300",13,25,9,4,3
"2301",21,22,0,0,0
"2302",0,0,0,0,0
"2303",23,25,10,4,9
"2304",19,22,0,0,0
"2305",0,0,0,0,0
"2306",14,22,11,1,8
"2307",19,20,0,0,0
"2308",15,22,8,4,11
"2309",21,18,10,4,10
"2310",16,15,0,0,0
"2311",16,20,7,2,10
"2312",16,17,10,1,7
"2313",18,24,0,0,0
"2314",13,20,6,3,8
"2315",28,20,0,0,0
"2316",20,21,6,2,9
"2317",18,19,12,3,9
"2318",21,20,5,1,7
"2319",20,18,8,4,11
"2320",18,23,13,3,8
"2321",27,20,0,0,0
"2322",21,22,7,3,7
"2323",0,0,0,0,0
"2324",14,19,12,3,9
"2325",14,17,0,0,0
"2326",19,19,6,2,9
"2327",18,17,8,3,8
"2328",16,20,11,2,9
"2329",10,17,0,0,0
"2330",19,22,9,4,7
"2331",0,0,0,0,0
"2332",21,22,11,2,7
"2333",20,24,8,3,6
"2334",18,19,7,2,7
"2335",15,25,10,2,7
"2336",15,19,0,0,0
"2337",0,0,0,0,0
"2338",0,0,0,0,0
"2339",17,19,4,1,8
"2340",16,20,9,2,12
"2341",19,20,0,0,0
"2342",26,17,4,2,5
"2343",18,20,0,0,0
"2344",20,22,8,3,7
"2345",24,18,7,3,5
"2346",14,18,7,2,5
"2347",21,14,6,4,7
"2348",20,19,0,0,0
"2349",17,14,7,3,10
"2350",25,26,9,3,9
"2351",22,19,0,0,0
"2352",21,22,0,0,0
"2353",18,24,8,5,9
"2354",14,13,5,2,10
"2355",20,24,5,2,8
"2356",22,16,6,2,5
"2357",23,22,0,0,0
"2358",19,16,8,5,10
"2359",19,16,5,3,8
"2360",20,18,7,2,9
"2361",0,0,0,0,0
"2362",0,0,0,0,0
"2363",0,0,0,0,0
"2364",20,19,4,3,9
"2365",12,24,8,4,6
"2366",28,15,4,3,9
"2367",17,27,12,1,11
"2368",16,20,8,4,7
"2369",24,14,8,4,7
"2370",16,22,6,5,8
"2371",0,0,0,0,0
"2372",28,23,7,1,11
"2373",14,20,7,4,10
"2374",20,23,7,3,7
"2375",16,23,8,1,6
"2376",23,21,0,0,0
"2377",24,29,8,3,5
"2378",13,24,8,1,8
"2379",19,22,4,4,5
"2380",14,24,8,2,5
"2381",0,0,0,0,0
"2382",0,0,0,0,0
"2383",18,20,7,3,7
"2384",19,25,8,2,6
"2385",0,0,0,0,0
"2386",20,20,5,1,9
"2387",20,29,0,0,0
"2388",20,22,0,0,0
"2389",14,19,0,0,1
"2390",21,27,9,2,9
"2391",16,21,10,3,6
"2392",20,20,9,2,11
"2393",0,0,0,0,0
"2394",15,21,9,3,7
"2395",21,25,6,2,11
"2396",18,14,6,5,9
"2397",20,23,3,2,8
"2398",25,27,8,3,9
"2399",20,23,0,0,0
"2400",21,26,8,2,5
"2401",26,19,6,2,7
"2402",14,21,0,0,0
"2403",24,27,6,4,7
"2404",18,17,0,0,0
"2405",14,20,0,0,0
"2406",0,0,0,0,0
"2407",23,17,4,4,13
"2408",23,24,0,0,0
"2409",19,21,9,2,7
"2410",16,22,8,2,7
"2411",13,19,4,3,8
"2412",19,13,0,0,0
"2413",18,18,8,5,9
"2414",15,26,0,0,0
"2415",25,27,7,2,8
"2416",19,19,0,0,0
"2417",0,1,0,0,0
"2418",12,22,0,0,0
"2419",20,21,0,0,0
"2420",18,23,15,3,8
"2421",18,20,0,0,0
"2422",17,18,0,0,0
"2423",0,0,0,0,0
"2424",13,22,7,1,7
"2425",18,15,0,0,0
"2426",23,19,0,0,0
"2427",19,24,9,3,8
"2428",18,20,6,2,8
"2429",16,16,10,4,6
"2430",19,19,0,0,0
"2431",19,30,0,0,0
"2432",21,20,0,0,0
"2433",21,21,9,5,9
"2434",29,15,7,2,4
"2435",23,19,5,2,9
"2436",22,11,8,2,11
"2437",20,16,3,4,5
"2438",20,16,12,3,8
"2439",14,22,9,2,12
"2440",15,16,7,7,6
"2441",19,25,0,0,0
"2442",20,25,11,5,8
"2443",19,27,0,0,0
"2444",15,18,0,0,0
"2445",27,18,6,2,6
"2446",0,0,0,0,0
"2447",18,21,0,0,0
"2448",19,18,0,0,0
"2449",0,0,0,0,0
"2450",15,24,7,2,7
"2451",18,24,11,3,6
"2452",16,19,0,0,0
"2453",0,0,0,0,0
"2454",18,23,7,3,7
"2455",22,22,5,4,13
"2456",14,18,0,0,0
"2457",0,0,0,0,0
"2458",12,22,7,2,7
"2459",21,15,0,0,0
"2460",20,22,6,3,13
"2461",21,15,7,3,9
"2462",0,0,0,0,0
"2463",19,14,8,2,10
"2464",19,16,11,3,10
"2465",9,19,0,0,0
"2466",0,0,0,0,0
"2467",15,20,7,2,9
"2468",21,20,11,4,5
"2469",18,30,9,2,6
"2470",19,24,0,0,0
"2471",28,28,5,2,10
"2472",22,19,6,2,4
"2473",20,17,11,4,10
"2474",0,0,0,0,0
"2475",20,15,0,0,0
"2476",22,15,10,6,5
"2477",26,22,0,0,0
"2478",19,25,4,2,9
"2479",23,18,0,0,0
"2480",18,19,0,0,0
"2481",15,21,0,0,0
"2482",12,22,9,3,8
"2483",22,17,0,0,0
"2484",0,0,0,0,0
"2485",15,23,4,4,6
"2486",24,16,8,3,7
"2487",22,25,0,0,0
"2488",0,0,0,0,0
"2489",17,21,5,3,8
"2490",11,23,0,0,0
"2491",22,25,0,0,0
"2492",17,24,0,0,0
"2493",18,20,0,0,0
"2494",0,0,0,0,0
"2495",22,19,5,5,6
"2496",15,20,7,2,4
"2497",18,21,8,1,8
"2498",21,18,12,1,10
"2499",25,9,0,0,0
"2500",28,24,0,0,1
