"","age1_orange.P","age2_no_comorbid_orange.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1063",31,32,0,0,0
"1064",35,28,0,0,0
"1065",37,39,0,0,0
"1066",29,35,1,0,0
"1067",29,27,0,0,0
"1068",35,36,1,0,0
"1069",36,32,0,0,0
"1070",33,36,0,0,0
"1071",39,30,0,0,0
"1072",0,1,0,0,0
"1073",0,1,0,0,0
"1074",27,25,1,0,0
"1075",2,2,0,0,0
"1076",29,21,0,0,0
"1077",0,1,0,0,0
"1078",31,26,1,0,1
"1079",41,32,0,0,0
"1080",39,30,0,0,0
"1081",26,21,0,0,0
"1082",29,30,0,0,1
"1083",37,31,1,1,1
"1084",2,2,0,0,0
"1085",34,36,0,0,0
"1086",0,1,0,0,0
"1087",0,1,0,0,0
"1088",0,1,0,0,0
"1089",0,1,0,0,0
"1090",0,1,0,0,0
"1091",0,1,0,0,0
"1092",0,1,0,0,0
"1093",24,24,0,0,0
"1094",30,22,0,0,0
"1095",0,1,0,0,0
"1096",1,1,0,0,0
"1097",33,31,1,0,0
"1098",32,28,0,0,0
"1099",0,1,0,0,0
"1100",0,1,0,0,0
"1101",31,24,1,0,0
"1102",0,1,0,0,0
"1103",27,19,0,0,0
"1104",0,1,0,0,0
"1105",32,29,0,0,1
"1106",29,27,0,0,0
"1107",30,24,1,0,0
"1108",0,1,0,0,0
"1109",0,1,0,0,0
"1110",32,31,0,1,1
"1111",0,1,0,0,0
"1112",2,1,0,0,0
"1113",1,1,0,0,0
"1114",35,32,1,0,0
"1115",37,29,0,0,0
"1116",33,32,0,0,0
"1117",0,1,0,0,0
"1118",34,24,0,0,0
"1119",32,31,0,0,0
"1120",40,40,0,0,1
"1121",33,30,0,0,0
"1122",40,33,1,0,0
"1123",1,1,0,0,0
"1124",27,21,0,0,0
"1125",0,1,0,0,0
"1126",31,26,0,0,0
"1127",33,29,0,0,0
"1128",0,1,0,0,0
"1129",31,27,1,0,0
"1130",0,2,0,0,0
"1131",0,1,0,0,0
"1132",1,1,0,0,0
"1133",1,1,0,0,0
"1134",37,37,0,1,1
"1135",28,23,0,0,0
"1136",41,36,0,0,0
"1137",40,31,0,0,0
"1138",39,33,0,0,0
"1139",1,1,0,0,0
"1140",45,31,0,0,0
"1141",0,1,0,0,0
"1142",29,26,0,0,0
"1143",1,1,0,0,0
"1144",0,1,0,0,0
"1145",22,21,0,0,0
"1146",0,1,0,0,0
"1147",33,30,0,0,1
"1148",33,36,0,0,0
"1149",35,28,1,1,1
"1150",36,32,1,0,0
"1151",38,36,0,1,1
"1152",29,28,0,0,0
"1153",38,34,0,0,0
"1154",34,27,1,0,0
"1155",37,30,0,0,0
"1156",37,30,0,0,0
"1157",30,29,0,0,0
"1158",0,1,0,0,0
"1159",39,39,0,1,1
"1160",1,1,0,0,0
"1161",1,1,0,0,0
"1162",33,33,0,1,0
"1163",0,1,0,0,0
"1164",43,37,0,0,0
"1165",0,1,0,0,0
"1166",0,1,0,0,0
"1167",1,1,0,0,0
"1168",35,33,0,0,0
"1169",0,1,0,0,0
"1170",38,36,0,1,0
"1171",34,36,0,0,1
"1172",31,32,0,0,0
"1173",35,25,0,0,0
"1174",0,1,0,0,0
"1175",4,3,0,0,0
"1176",1,2,0,0,0
"1177",0,1,0,0,0
"1178",37,30,1,0,1
"1179",0,1,0,0,0
"1180",33,29,1,0,0
"1181",37,40,0,0,0
"1182",0,1,0,0,0
"1183",31,25,1,0,1
"1184",0,1,0,0,1
"1185",32,27,0,0,0
"1186",26,26,1,0,0
"1187",0,1,0,0,0
"1188",2,2,0,0,0
"1189",39,34,0,1,0
"1190",29,29,1,1,0
"1191",48,40,0,0,1
"1192",0,1,0,0,0
"1193",28,34,0,0,0
"1194",0,1,0,0,0
"1195",38,34,0,0,0
"1196",31,28,0,0,0
"1197",0,1,0,0,0
"1198",35,31,0,0,0
"1199",29,28,0,0,0
"1200",34,27,0,0,0
"1201",37,35,0,0,0
"1202",43,34,0,0,0
"1203",31,31,0,0,0
"1204",3,3,0,0,0
"1205",0,1,0,0,0
"1206",1,1,0,0,0
"1207",29,21,0,0,0
"1208",36,34,0,0,0
"1209",1,1,0,0,0
"1210",1,1,0,0,0
"1211",45,29,0,0,0
"1212",0,1,0,0,0
"1213",0,1,0,0,0
"1214",0,1,0,0,0
"1215",44,29,1,0,0
"1216",40,40,1,0,0
"1217",0,2,0,0,0
"1218",0,1,0,0,0
"1219",1,1,0,0,0
"1220",0,1,0,0,0
"1221",38,32,0,0,0
"1222",27,29,1,1,1
"1223",29,24,1,0,0
"1224",33,28,0,0,0
"1225",32,32,0,0,1
"1226",0,1,0,0,0
"1227",1,1,0,0,0
"1228",33,28,0,0,0
"1229",2,2,0,0,0
"1230",31,34,0,0,0
"1231",29,23,0,0,0
"1232",34,26,0,0,1
"1233",29,28,0,0,0
"1234",26,23,0,0,0
"1235",2,1,0,0,0
"1236",34,28,0,0,1
"1237",33,32,0,0,0
"1238",0,1,0,0,0
"1239",1,1,0,0,0
"1240",0,1,0,0,0
"1241",30,30,0,0,0
"1242",0,1,0,0,0
"1243",0,1,0,0,0
"1244",0,1,0,0,0
"1245",31,27,1,0,0
"1246",35,28,1,0,1
"1247",1,1,0,0,0
"1248",35,24,1,0,1
"1249",0,1,0,0,0
"1250",30,28,1,0,0
"1251",36,36,0,0,0
"1252",30,31,0,0,0
"1253",37,35,0,0,1
"1254",0,1,0,0,0
"1255",1,1,0,0,0
"1256",0,1,0,0,0
"1257",0,1,0,0,0
"1258",31,28,0,0,1
"1259",35,37,0,0,1
"1260",26,24,0,0,0
"1261",40,41,1,1,0
"1262",29,24,1,0,0
"1263",0,1,0,0,0
"1264",3,1,0,0,0
"1265",0,1,0,0,0
"1266",38,34,0,0,0
"1267",0,1,0,0,0
"1268",1,2,0,0,0
"1269",39,36,0,0,0
"1270",39,30,0,0,0
"1271",44,41,0,0,0
"1272",0,1,0,0,0
"1273",0,1,0,0,0
"1274",0,1,0,0,0
"1275",0,1,0,0,0
"1276",1,1,0,0,0
"1277",30,27,0,0,0
"1278",31,28,0,0,0
"1279",30,23,0,0,0
"1280",0,1,0,0,0
"1281",32,30,1,0,0
"1282",34,24,0,0,0
"1283",33,36,0,0,0
"1284",0,1,0,0,0
"1285",2,1,0,0,0
"1286",31,30,0,0,0
"1287",1,2,0,0,0
"1288",0,1,0,0,0
"1289",1,1,0,0,0
"1290",30,25,1,0,0
"1291",1,1,0,0,0
"1292",29,23,0,0,0
"1293",0,1,0,0,0
"1294",32,29,0,0,0
"1295",1,1,0,0,0
"1296",41,39,0,0,0
"1297",30,29,0,0,0
"1298",1,1,0,0,0
"1299",0,1,0,0,0
"1300",33,33,1,0,0
"1301",32,35,0,0,0
"1302",0,1,0,0,0
"1303",1,1,0,0,0
"1304",1,1,0,0,0
"1305",2,1,0,0,0
"1306",36,30,0,0,0
"1307",22,19,0,0,0
"1308",36,25,0,0,0
"1309",0,1,0,0,0
"1310",0,1,0,0,0
"1311",2,1,0,0,0
"1312",1,1,0,0,0
"1313",0,1,0,0,0
"1314",47,36,0,0,1
"1315",35,33,0,0,1
"1316",30,28,0,0,0
"1317",33,32,0,0,0
"1318",4,2,0,0,0
"1319",0,1,0,0,0
"1320",0,1,0,0,0
"1321",27,24,0,0,0
"1322",0,1,0,0,0
"1323",0,1,0,0,0
"1324",42,42,0,0,0
"1325",0,1,0,0,0
"1326",0,2,0,0,0
"1327",39,36,0,0,0
"1328",0,1,0,0,0
"1329",0,1,0,0,0
"1330",0,1,0,0,0
"1331",49,38,0,0,0
"1332",1,1,0,0,0
"1333",40,30,1,0,0
"1334",38,29,0,0,0
"1335",29,32,0,0,0
"1336",29,25,0,0,0
"1337",0,1,0,0,0
"1338",44,40,0,0,0
"1339",28,24,0,0,1
"1340",42,33,1,0,0
"1341",42,34,0,0,0
"1342",29,32,0,0,0
"1343",38,26,1,1,0
"1344",0,1,0,0,0
"1345",35,31,0,0,0
"1346",0,1,0,0,0
"1347",0,1,0,0,0
"1348",29,27,1,0,0
"1349",28,24,0,0,0
"1350",1,1,0,0,0
"1351",1,1,0,0,0
"1352",43,42,0,0,0
"1353",35,31,1,0,0
"1354",29,28,0,0,0
"1355",43,30,1,0,1
"1356",31,28,0,1,0
"1357",0,1,0,0,0
"1358",39,32,0,0,0
"1359",0,1,0,0,0
"1360",0,1,0,0,0
"1361",2,1,0,0,0
"1362",0,1,0,0,0
"1363",31,28,0,1,0
"1364",29,25,0,0,0
"1365",0,1,0,0,0
"1366",0,1,0,0,0
"1367",0,1,0,0,0
"1368",1,1,0,0,0
"1369",26,26,0,0,0
"1370",0,1,0,0,0
"1371",30,26,0,0,0
"1372",37,35,1,0,0
"1373",38,31,0,0,0
"1374",35,30,0,0,1
"1375",0,1,0,0,0
"1376",0,1,0,0,0
"1377",34,24,0,0,0
"1378",0,1,0,0,0
"1379",27,27,0,0,1
"1380",0,1,0,0,0
"1381",1,1,0,0,0
"1382",0,1,0,0,0
"1383",35,41,0,0,0
"1384",33,26,0,0,0
"1385",27,28,0,0,0
"1386",0,1,0,0,0
"1387",0,1,0,0,0
"1388",0,1,0,0,0
"1389",0,1,0,0,0
"1390",0,1,0,0,0
"1391",1,1,0,0,0
"1392",41,41,0,0,0
"1393",41,29,0,1,0
"1394",36,28,0,0,0
"1395",29,30,0,0,0
"1396",27,23,0,0,0
"1397",2,1,0,0,0
"1398",38,34,0,0,0
"1399",33,31,0,1,0
"1400",2,3,0,0,0
"1401",31,21,0,0,0
"1402",0,1,0,0,0
"1403",28,25,1,0,0
"1404",0,1,0,0,0
"1405",39,34,0,0,1
"1406",2,1,0,0,0
"1407",0,1,0,0,0
"1408",0,1,0,0,0
"1409",0,1,0,0,0
"1410",35,30,0,0,0
"1411",1,1,0,0,0
"1412",29,28,0,0,0
"1413",27,25,0,0,0
"1414",42,34,0,0,0
"1415",34,29,0,0,0
"1416",0,1,0,0,0
"1417",1,1,0,0,0
"1418",34,37,0,0,0
"1419",31,26,1,0,0
"1420",0,1,0,0,0
"1421",38,30,0,0,0
"1422",0,1,0,0,0
"1423",46,36,1,0,0
"1424",33,34,0,0,0
"1425",34,32,1,0,1
"1426",1,1,0,0,0
"1427",0,1,0,0,0
"1428",28,26,1,0,0
"1429",0,1,0,0,0
"1430",36,26,0,0,0
"1431",1,1,0,0,0
"1432",0,1,0,0,0
"1433",28,29,1,0,0
"1434",1,1,0,0,0
"1435",42,35,0,0,0
"1436",34,31,0,0,0
"1437",37,39,1,0,0
"1438",36,31,1,0,0
"1439",1,1,0,0,0
"1440",0,1,0,0,0
"1441",0,1,0,0,0
"1442",0,1,0,0,0
"1443",0,1,0,0,0
"1444",0,1,0,0,0
"1445",32,29,0,0,1
"1446",39,38,1,1,1
"1447",40,34,0,0,0
"1448",0,1,0,0,0
"1449",39,42,0,0,1
"1450",34,30,0,0,0
"1451",0,1,0,0,0
"1452",30,25,1,0,0
"1453",0,1,0,0,0
"1454",43,37,0,0,0
"1455",1,1,0,0,0
"1456",36,27,0,0,0
"1457",36,39,0,0,0
"1458",36,24,0,0,0
"1459",38,29,0,1,1
"1460",32,29,0,0,0
"1461",0,1,0,0,0
"1462",0,1,0,0,0
"1463",2,2,0,0,0
"1464",2,1,0,0,0
"1465",31,25,0,0,0
"1466",2,1,0,0,0
"1467",0,1,0,0,0
"1468",42,33,0,0,1
"1469",1,1,0,0,0
"1470",35,31,0,0,0
"1471",30,23,0,0,0
"1472",33,32,1,0,0
"1473",0,1,0,0,0
"1474",36,28,0,0,0
"1475",1,1,0,0,0
"1476",0,1,0,0,0
"1477",0,1,0,0,0
"1478",0,1,0,0,0
"1479",0,1,0,0,0
"1480",0,1,0,0,0
"1481",0,1,0,0,0
"1482",0,1,0,0,0
"1483",28,27,0,0,0
"1484",0,1,0,0,0
"1485",32,26,1,0,1
"1486",0,1,0,0,0
"1487",32,25,0,0,0
"1488",0,1,0,0,0
"1489",32,33,0,0,0
"1490",34,28,0,0,0
"1491",30,31,0,0,0
"1492",34,33,0,0,0
"1493",33,27,0,0,0
"1494",29,25,0,0,0
"1495",0,1,0,0,0
"1496",31,33,0,0,0
"1497",0,1,0,0,0
"1498",32,29,0,0,0
"1499",29,26,0,0,0
"1500",31,32,0,0,0
"1501",36,31,0,0,0
"1502",0,1,0,0,0
"1503",31,26,0,0,1
"1504",32,30,1,0,0
"1505",2,1,0,0,0
"1506",3,2,0,0,0
"1507",29,28,0,0,1
"1508",38,27,0,0,0
"1509",34,34,1,0,0
"1510",2,3,0,0,0
"1511",30,24,0,0,0
"1512",36,32,0,0,0
"1513",36,27,0,0,0
"1514",29,32,0,1,0
"1515",0,1,0,0,0
"1516",0,1,0,0,0
"1517",2,1,0,0,0
"1518",41,27,0,0,0
"1519",2,1,0,0,0
"1520",0,1,0,0,0
"1521",0,1,0,0,0
"1522",34,30,0,0,0
"1523",42,30,0,0,0
"1524",1,1,0,0,0
"1525",0,1,0,0,0
"1526",36,25,0,0,0
"1527",0,1,0,0,0
"1528",32,29,0,0,0
"1529",35,30,0,0,1
"1530",39,31,0,0,1
"1531",29,23,1,0,1
"1532",0,1,0,0,0
"1533",0,1,0,0,0
"1534",0,1,0,0,0
"1535",24,25,0,0,0
"1536",0,1,0,0,0
"1537",0,2,0,0,0
"1538",0,1,0,0,0
"1539",33,26,1,0,0
"1540",0,1,0,0,0
"1541",43,38,0,0,0
"1542",36,32,0,0,1
"1543",0,1,0,0,0
"1544",0,1,0,0,0
"1545",0,1,0,0,0
"1546",36,29,0,0,0
"1547",32,32,0,0,1
"1548",1,1,0,0,0
"1549",28,24,0,0,0
"1550",0,1,0,0,0
"1551",0,1,0,0,0
"1552",28,27,0,0,0
"1553",0,1,0,0,0
"1554",1,1,0,0,0
"1555",32,33,0,0,0
"1556",29,20,0,0,0
"1557",0,1,0,0,0
"1558",39,29,0,0,0
"1559",1,1,0,0,0
"1560",34,31,0,0,0
"1561",1,1,0,0,0
"1562",0,1,0,0,0
"1563",32,30,0,1,0
"1564",1,1,0,0,0
"1565",35,32,0,1,0
"1566",0,1,0,0,0
"1567",0,1,0,0,0
"1568",0,1,0,0,0
"1569",36,30,0,0,0
"1570",0,1,0,0,0
"1571",35,28,1,0,0
"1572",31,29,0,0,0
"1573",1,1,0,0,0
"1574",33,27,0,0,0
"1575",0,1,0,0,0
"1576",36,27,0,0,0
"1577",37,32,0,0,0
"1578",34,29,0,0,0
"1579",42,38,1,0,1
"1580",0,1,0,0,0
"1581",38,35,0,0,0
"1582",0,1,0,0,0
"1583",0,1,0,0,0
"1584",40,32,0,0,0
"1585",32,37,0,0,0
"1586",25,22,0,0,0
"1587",32,25,1,0,0
"1588",2,2,0,0,0
"1589",33,31,0,0,0
"1590",30,27,1,1,0
"1591",0,1,0,0,0
"1592",35,26,0,0,0
"1593",29,31,0,0,1
"1594",36,35,0,0,1
"1595",0,1,0,0,0
"1596",43,34,0,0,0
"1597",36,29,0,0,0
"1598",1,1,0,0,0
"1599",0,1,0,0,0
"1600",0,1,0,0,0
"1601",26,24,0,0,0
"1602",32,29,0,0,0
"1603",0,1,0,0,0
"1604",34,34,0,0,1
"1605",2,1,0,0,0
"1606",2,1,0,0,0
"1607",39,28,0,0,0
"1608",30,32,1,0,1
"1609",28,25,1,0,0
"1610",0,1,0,0,0
"1611",0,1,0,0,0
"1612",28,28,0,0,0
"1613",0,1,0,0,0
"1614",0,1,0,0,0
"1615",0,1,0,0,0
"1616",26,25,1,0,0
"1617",30,22,0,0,0
"1618",0,1,0,0,0
"1619",29,26,1,1,0
"1620",0,1,0,0,0
"1621",1,1,0,0,0
"1622",0,1,0,0,0
"1623",0,1,0,0,0
"1624",23,26,1,0,1
"1625",0,1,0,0,0
"1626",28,28,0,0,0
"1627",30,27,0,0,0
"1628",0,1,0,0,0
"1629",29,28,0,0,0
"1630",0,1,0,0,0
"1631",1,1,0,0,0
"1632",37,40,0,0,0
"1633",0,1,0,0,0
"1634",33,34,1,0,0
"1635",21,18,0,0,0
"1636",30,30,1,0,0
"1637",28,22,0,0,0
"1638",27,31,0,0,0
"1639",38,43,0,0,0
"1640",39,28,0,1,0
"1641",44,31,1,0,1
"1642",38,36,1,0,0
"1643",28,22,1,0,0
"1644",1,1,0,0,0
"1645",24,26,0,0,0
"1646",0,1,0,0,0
"1647",32,21,0,1,1
"1648",1,1,0,0,0
"1649",2,1,0,0,0
"1650",32,29,1,0,0
"1651",31,31,1,0,1
"1652",34,26,0,0,0
"1653",36,25,0,0,1
"1654",39,31,0,0,0
"1655",33,30,1,0,0
"1656",2,1,0,0,0
"1657",0,1,0,0,0
"1658",37,30,1,1,1
"1659",0,1,0,0,0
"1660",1,1,0,0,0
"1661",1,1,0,0,0
"1662",1,1,0,0,0
"1663",35,29,0,0,0
"1664",37,27,0,0,0
"1665",0,1,0,0,0
"1666",35,32,1,0,1
"1667",42,40,1,0,0
"1668",1,2,0,0,0
"1669",29,28,0,0,0
"1670",31,30,0,0,0
"1671",48,32,1,0,1
"1672",0,1,0,0,0
"1673",0,1,0,0,0
"1674",35,30,1,1,0
"1675",35,30,1,0,1
"1676",1,1,0,0,0
"1677",35,25,1,0,0
"1678",35,27,0,1,1
"1679",34,33,0,0,1
"1680",27,21,0,0,0
"1681",0,1,0,0,0
"1682",0,1,0,0,0
"1683",36,35,0,0,1
"1684",0,1,0,0,0
"1685",36,32,0,0,0
"1686",3,2,0,0,0
"1687",0,1,0,0,0
"1688",39,29,0,0,0
"1689",35,31,1,0,0
"1690",28,26,1,0,0
"1691",1,2,0,0,0
"1692",38,31,0,0,0
"1693",0,1,0,0,0
"1694",34,25,0,1,0
"1695",31,32,0,0,0
"1696",0,1,0,0,0
"1697",34,22,0,0,1
"1698",0,1,0,0,0
"1699",37,28,0,0,0
"1700",31,25,0,0,0
"1701",0,1,0,0,0
"1702",32,32,0,0,0
"1703",2,2,0,0,0
"1704",31,37,1,0,0
"1705",35,27,1,0,0
"1706",0,1,0,0,0
"1707",37,29,0,0,0
"1708",1,1,0,0,0
"1709",35,30,0,0,0
"1710",26,26,1,0,0
"1711",3,1,0,0,0
"1712",36,30,0,0,0
"1713",0,1,0,0,0
"1714",39,37,0,0,0
"1715",32,27,0,0,0
"1716",27,24,0,1,0
"1717",30,24,0,0,0
"1718",0,1,0,0,0
"1719",0,1,0,0,0
"1720",0,1,0,0,0
"1721",36,28,1,0,0
"1722",32,32,1,0,1
"1723",0,1,0,0,0
"1724",46,44,0,0,0
"1725",0,1,0,0,0
"1726",28,22,0,0,0
"1727",0,1,0,0,0
"1728",0,1,0,0,0
"1729",42,35,0,0,0
"1730",0,1,0,0,0
"1731",0,1,0,0,0
"1732",36,26,1,0,0
"1733",35,37,0,0,0
"1734",29,27,0,0,1
"1735",31,23,0,0,0
"1736",32,28,0,0,0
"1737",38,31,0,0,0
"1738",29,31,0,0,0
"1739",1,1,0,0,0
"1740",1,1,0,0,0
"1741",0,1,0,0,0
"1742",0,1,0,0,0
"1743",41,33,1,0,0
"1744",31,29,0,0,0
"1745",0,1,0,0,0
"1746",36,27,0,0,1
"1747",36,31,1,0,0
"1748",30,30,0,0,0
"1749",36,33,0,0,0
"1750",27,19,0,0,0
"1751",0,1,0,0,0
"1752",38,30,0,0,0
"1753",1,1,0,0,0
"1754",32,29,0,0,0
"1755",0,1,0,0,0
"1756",33,25,0,0,0
"1757",28,28,0,0,0
"1758",34,27,0,0,0
"1759",32,30,0,0,0
"1760",0,1,0,0,0
"1761",28,29,0,0,1
"1762",40,32,1,0,0
"1763",0,1,0,0,0
"1764",0,1,0,0,0
"1765",35,35,1,0,0
"1766",0,1,0,0,0
"1767",1,1,0,0,0
"1768",1,1,0,0,0
"1769",28,20,1,1,1
"1770",1,2,0,0,0
"1771",32,24,1,0,0
"1772",0,1,0,0,0
"1773",42,30,1,1,0
"1774",29,22,1,0,0
"1775",0,1,0,0,0
"1776",1,1,0,0,0
"1777",0,1,0,0,0
"1778",1,1,0,0,0
"1779",1,1,0,0,0
"1780",40,33,0,1,0
"1781",34,29,0,0,0
"1782",36,30,1,1,0
"1783",1,2,0,0,0
"1784",1,1,0,0,0
"1785",31,22,0,0,0
"1786",38,34,1,0,0
"1787",0,1,0,0,0
"1788",0,1,0,0,0
"1789",34,35,0,0,0
"1790",0,1,0,0,0
"1791",0,1,0,0,0
"1792",0,1,0,0,0
"1793",44,36,0,0,1
"1794",42,34,1,0,0
"1795",1,2,0,0,0
"1796",35,30,1,0,0
"1797",0,1,0,0,0
"1798",28,26,0,0,0
"1799",1,1,0,0,0
"1800",36,42,0,0,0
"1801",28,28,0,0,0
"1802",1,1,0,0,0
"1803",42,26,0,0,1
"1804",39,26,0,0,0
"1805",0,1,0,0,0
"1806",38,27,0,0,0
"1807",0,1,0,0,0
"1808",39,28,0,0,0
"1809",49,34,0,0,0
"1810",38,23,0,0,0
"1811",1,1,0,0,0
"1812",0,1,0,0,0
"1813",36,30,0,0,0
"1814",2,1,0,0,0
"1815",0,1,0,0,0
"1816",0,1,0,0,0
"1817",34,33,1,1,0
"1818",32,27,1,0,0
"1819",0,1,0,0,0
"1820",0,1,0,0,0
"1821",0,1,0,0,0
"1822",0,1,0,0,0
"1823",43,39,0,0,0
"1824",1,1,0,0,0
"1825",1,2,0,0,0
"1826",34,34,0,0,0
"1827",33,34,0,0,0
"1828",36,31,0,0,0
"1829",31,31,0,0,0
"1830",0,1,0,0,0
"1831",0,1,0,0,0
"1832",1,1,0,0,0
"1833",35,29,0,0,0
"1834",37,34,0,0,0
"1835",0,1,0,0,0
"1836",35,29,0,0,0
"1837",1,1,0,0,0
"1838",0,1,0,0,0
"1839",36,30,0,0,1
"1840",44,37,0,0,0
"1841",0,1,0,0,0
"1842",36,32,0,0,0
"1843",0,1,0,0,0
"1844",0,1,0,0,0
"1845",0,1,0,0,0
"1846",1,1,0,0,0
"1847",34,36,0,0,0
"1848",32,30,0,0,0
"1849",1,1,0,0,0
"1850",0,1,0,0,0
"1851",37,32,1,0,0
"1852",43,34,0,0,0
"1853",33,30,1,0,0
"1854",42,36,0,0,0
"1855",0,1,0,0,0
"1856",0,1,0,0,0
"1857",0,1,0,0,0
"1858",1,1,0,0,0
"1859",34,33,1,1,0
"1860",0,1,0,0,0
"1861",2,1,0,0,0
"1862",26,28,0,0,0
"1863",0,1,0,0,0
"1864",1,1,0,0,0
"1865",0,1,0,0,0
"1866",0,1,0,0,0
"1867",41,33,0,0,0
"1868",31,26,0,0,0
"1869",1,1,0,0,0
"1870",0,1,0,0,0
"1871",0,1,0,0,0
"1872",35,31,0,0,0
"1873",0,1,0,0,0
"1874",30,27,0,0,0
"1875",0,1,0,0,0
"1876",0,1,0,0,0
"1877",31,25,0,0,0
"1878",33,29,1,0,0
"1879",0,1,0,0,0
"1880",28,27,0,0,1
"1881",26,24,0,0,0
"1882",38,32,0,0,0
"1883",0,1,0,0,0
"1884",33,24,0,0,0
"1885",0,1,0,0,0
"1886",33,33,0,0,0
"1887",26,27,1,0,0
"1888",33,31,0,0,0
"1889",1,1,0,0,0
"1890",0,1,0,0,0
"1891",30,28,0,0,0
"1892",29,28,0,0,0
"1893",41,30,1,0,0
"1894",0,1,0,0,0
"1895",0,1,0,0,0
"1896",36,32,0,0,0
"1897",0,1,0,0,0
"1898",30,30,1,0,0
"1899",31,23,0,0,0
"1900",37,24,0,0,0
"1901",41,44,0,0,0
"1902",0,1,0,0,0
"1903",40,29,0,0,0
"1904",35,37,0,0,0
"1905",0,1,0,0,0
"1906",0,1,0,0,0
"1907",0,1,0,0,0
"1908",1,1,0,0,0
"1909",35,29,1,0,1
"1910",0,1,0,0,0
"1911",0,1,0,0,0
"1912",1,1,0,0,0
"1913",0,1,0,0,0
"1914",1,1,0,0,0
"1915",36,28,0,0,0
"1916",1,2,0,0,0
"1917",0,1,0,0,0
"1918",38,32,1,0,0
"1919",27,30,0,0,1
"1920",31,21,0,0,0
"1921",1,1,0,0,0
"1922",33,33,0,0,0
"1923",2,2,0,0,0
"1924",29,28,0,0,1
"1925",4,3,0,0,0
"1926",1,1,0,0,0
"1927",0,1,0,0,0
"1928",33,40,0,0,0
"1929",29,26,0,0,0
"1930",34,29,0,0,0
"1931",0,1,0,0,0
"1932",47,35,0,0,0
"1933",33,30,0,1,0
"1934",27,26,0,0,0
"1935",0,1,0,0,0
"1936",40,34,0,0,0
"1937",35,40,0,0,0
"1938",0,1,0,0,0
"1939",0,1,0,0,0
"1940",35,32,0,1,0
"1941",2,2,0,0,0
"1942",1,1,0,0,0
"1943",1,1,0,0,0
"1944",33,22,1,0,0
"1945",2,2,0,0,0
"1946",2,1,0,0,0
"1947",35,28,0,0,0
"1948",2,1,0,0,0
"1949",32,32,0,0,0
"1950",0,1,0,0,0
"1951",2,1,0,0,0
"1952",36,33,0,0,0
"1953",21,19,0,0,0
"1954",46,32,0,0,0
"1955",26,21,1,0,0
"1956",38,28,0,0,0
"1957",35,32,1,1,0
"1958",1,2,0,0,0
"1959",31,32,0,0,0
"1960",39,39,0,0,0
"1961",0,1,0,0,0
"1962",43,39,0,0,0
"1963",27,25,0,0,0
"1964",0,1,0,0,0
"1965",30,26,0,0,0
"1966",31,24,0,0,0
"1967",0,1,0,0,0
"1968",32,23,0,0,0
"1969",35,26,1,0,0
"1970",0,1,0,0,0
"1971",1,1,0,0,0
"1972",39,32,1,0,0
"1973",37,25,1,0,0
"1974",0,1,0,0,0
"1975",0,1,0,0,0
"1976",26,28,0,0,0
"1977",0,1,0,0,0
"1978",1,1,0,0,0
"1979",0,1,0,0,0
"1980",0,1,0,0,0
"1981",40,23,0,0,0
"1982",30,35,0,0,0
"1983",39,25,1,0,0
"1984",31,33,0,0,0
"1985",41,27,0,0,0
"1986",0,1,0,0,0
"1987",1,1,0,0,0
"1988",28,27,1,0,0
"1989",33,25,0,0,0
"1990",38,38,0,0,0
"1991",0,1,0,0,0
"1992",32,28,0,0,0
"1993",0,1,0,0,0
"1994",0,1,0,0,0
"1995",32,32,0,0,0
"1996",34,28,1,0,0
"1997",31,27,0,0,0
"1998",42,31,1,0,0
"1999",0,1,0,0,0
"2000",1,1,0,0,0
"2001",31,28,0,0,0
"2002",0,1,0,0,0
"2003",28,27,1,0,0
"2004",2,2,0,0,0
"2005",0,1,0,0,0
"2006",34,24,0,0,0
"2007",35,28,1,0,0
"2008",31,34,0,0,0
"2009",0,1,0,0,0
"2010",40,32,0,0,0
"2011",33,28,0,0,0
"2012",0,2,0,0,0
"2013",29,23,0,0,0
"2014",2,1,0,0,0
"2015",28,29,0,0,0
"2016",0,1,0,0,0
"2017",29,25,0,0,0
"2018",1,1,0,0,0
"2019",31,26,0,0,0
"2020",24,28,0,0,0
"2021",0,1,0,0,0
"2022",33,28,0,0,0
"2023",25,28,0,1,1
"2024",0,1,0,0,0
"2025",37,31,0,0,0
"2026",30,34,0,0,0
"2027",31,31,0,0,0
"2028",0,1,0,0,0
"2029",40,35,0,0,0
"2030",0,1,0,0,0
"2031",36,31,1,0,1
"2032",25,25,1,0,1
"2033",36,31,0,0,0
"2034",30,28,0,0,0
"2035",33,24,0,0,0
"2036",32,28,0,0,0
"2037",0,1,0,0,0
"2038",0,1,0,0,0
"2039",31,31,0,0,0
"2040",36,29,1,0,0
"2041",41,35,1,0,0
"2042",1,1,0,0,0
"2043",30,31,1,1,1
"2044",32,29,1,0,0
"2045",41,35,2,0,0
"2046",0,1,0,0,0
"2047",29,25,1,0,0
"2048",1,1,0,0,0
"2049",38,27,0,0,0
"2050",0,1,0,0,0
"2051",0,1,0,0,0
"2052",37,24,0,0,0
"2053",34,30,0,0,0
"2054",35,26,0,0,0
"2055",41,31,0,0,0
"2056",0,1,0,0,0
"2057",0,1,0,0,0
