"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1041",33.1848010380781,36.3431982627466,71.708621637031,87.5489125122543,70.7195657772537
"1042",0,0,0,0,0
"1043",27.9300748929879,31.4196373996348,46.6427130552866,46.2341738684941,47.3169148352427
"1044",27.7809176147482,29.2964787169878,33.4021857366544,0,0
"1045",39.2179451237237,42.5480090806371,61.3092804932131,68.4435145954083,65.8175946402833
"1046",39.8148957178192,40.4108373850689,75.8186520655264,68.7350246992985,78.0344690743959
"1047",31.3532360361235,35.9869828387288,38.2047424674245,0,0
"1048",30.7316908392653,34.5855724797732,0,0,0
"1049",29.4585738434193,29.4585738434193,0,0,25.8288309059955
"1050",34.1976958564908,34.1976958564908,54.6746266213807,59.255157645783,57.8244141479059
"1051",27.7900196175662,27.2997132789055,0,35.4264877870234,0
"1052",33.0166319722618,33.1712791069244,79.6565943810422,91.2222608444889,75.132721991561
"1053",29.3885994656572,29.3406933278128,47.1374262041382,41.8701755281152,43.4470644164386
"1054",29.6741065627185,33.7840756957137,76.6633857747166,70.4232560356872,78.4160235005445
"1055",24.9706591123031,25.5988869954097,86.4237052316464,85.7804072416174,77.0244968623411
"1056",37.1243292806999,39.4694612148943,70.8613653148423,73.0091674796875,71.9602335742541
"1057",27.2326361267901,27.2326361267901,62.0235842141778,64.5091011119754,69.7671461212186
"1058",23.83765008039,27.066644051681,45.8199660738767,41.1383847836084,35.4730091178482
"1059",45.3987170757015,48.3655971395257,70.5840644678043,71.9597417172862,73.0653387177509
"1060",27.9037049422568,29.6359010389051,71.9443557171764,72.4754538672004,84.4653955536821
"1061",20.2879872763305,21.3736195061139,59.8892883341901,68.1478040642523,64.3171615048789
"1062",32.7510544773299,34.0729786291511,0,0,0
"1063",26.2237966695736,26.3315715862748,0,0,0
"1064",28.0857767313732,29.0682209111706,76.4973338585746,81.7351896354829,90.1127658513962
"1065",26.5696201232858,27.7758231102519,57.4439996897647,53.7468250840724,61.8681058252329
"1066",34.4592271209147,32.7559161259734,56.5499543036595,61.3052900296457,57.9925422522299
"1067",29.6547803535274,30.6513322811177,0,0,0
"1068",33.9164172901141,36.4513966552688,79.75999196471,79.7152117673299,73.2501371818572
"1069",36.2420351166524,36.6083050719275,70.4969271932079,69.0864963382121,70.7262906210252
"1070",0,0,0,0,0
"1071",42.0067525543012,43.9127290648048,63.2967418730587,68.999696951035,75.889586690904
"1072",35.0489590006936,35.0022719663268,71.6707836238156,73.6589358153422,76.6357148727773
"1073",48.7279297600892,49.4353486792624,84.6994193950917,77.46822136247,76.042458201331
"1074",25.014968343553,29.1244107150416,35.6747351333198,47.0547467385956,47.168025420931
"1075",27.1678647699774,28.1898039954687,38.1488217487999,0,22.6757546367919
"1076",28.1872850646695,32.7869619615061,64.9164834029466,69.1005787087225,74.3264520114923
"1077",0,0,0,0,0
"1078",32.846603663239,35.9064510644967,66.5747849791634,67.2914441921261,71.1657388563584
"1079",6.71490649776672,0,0,0,0
