"","age1_orange.I","age2_no_comorbid_orange.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1063",72,73,0,0,0
"1064",75,69,0,0,0
"1065",88,95,0,0,0
"1066",55,56,1,0,0
"1067",80,62,0,0,0
"1068",94,78,1,0,0
"1069",80,83,0,0,0
"1070",71,73,0,0,0
"1071",101,78,0,0,0
"1072",0,1,0,0,0
"1073",0,1,0,0,0
"1074",71,55,1,0,0
"1075",3,3,0,0,0
"1076",69,50,0,0,0
"1077",0,0,0,0,0
"1078",75,63,1,0,1
"1079",92,73,0,0,0
"1080",73,62,0,0,0
"1081",54,53,0,0,0
"1082",69,62,0,0,1
"1083",75,65,1,1,1
"1084",2,2,0,0,0
"1085",87,72,0,0,0
"1086",0,1,0,0,0
"1087",0,1,0,0,0
"1088",0,1,0,0,0
"1089",0,1,0,0,0
"1090",0,1,0,0,0
"1091",0,1,0,0,0
"1092",0,1,0,0,0
"1093",62,61,0,0,0
"1094",63,55,0,0,0
"1095",0,1,0,0,0
"1096",1,0,0,0,0
"1097",84,61,0,0,0
"1098",73,63,0,0,0
"1099",0,1,0,0,0
"1100",0,0,0,0,0
"1101",66,72,1,0,0
"1102",0,1,0,0,0
"1103",62,43,0,0,0
"1104",0,1,0,0,0
"1105",83,69,0,0,1
"1106",74,68,0,0,0
"1107",70,51,1,0,0
"1108",0,1,0,0,0
"1109",0,1,0,0,0
"1110",74,68,0,1,2
"1111",0,1,0,0,0
"1112",1,1,0,0,0
"1113",1,1,0,0,0
"1114",80,68,1,0,0
"1115",83,75,0,0,0
"1116",84,69,0,0,0
"1117",0,0,0,0,0
"1118",79,67,0,0,0
"1119",68,66,0,0,0
"1120",85,88,0,0,1
"1121",71,73,0,0,0
"1122",84,79,1,0,0
"1123",1,1,0,0,0
"1124",62,51,0,0,0
"1125",0,1,0,0,0
"1126",68,58,0,0,0
"1127",75,66,0,0,0
"1128",0,1,0,0,0
"1129",84,70,1,0,0
"1130",0,2,0,0,0
"1131",0,0,0,0,0
"1132",1,1,0,0,0
"1133",1,1,0,0,0
"1134",95,71,0,1,1
"1135",74,54,0,0,0
"1136",97,75,0,0,0
"1137",80,69,0,0,0
"1138",85,76,0,0,0
"1139",2,2,0,0,0
"1140",90,82,0,0,0
"1141",0,1,0,0,0
"1142",84,74,0,0,0
"1143",1,1,0,0,0
"1144",0,1,0,0,0
"1145",60,49,0,0,0
"1146",0,1,0,0,0
"1147",88,79,0,0,1
"1148",91,72,0,0,0
"1149",69,66,1,1,1
"1150",72,71,1,0,0
"1151",77,77,0,1,0
"1152",72,66,0,0,0
"1153",91,70,0,0,0
"1154",78,65,1,0,0
"1155",89,69,0,0,0
"1156",76,73,0,0,0
"1157",66,66,0,0,0
"1158",0,1,0,0,0
"1159",100,92,0,1,0
"1160",2,2,0,0,0
"1161",1,1,0,0,0
"1162",92,75,0,1,0
"1163",0,1,0,0,0
"1164",83,65,0,0,0
"1165",0,1,0,0,0
"1166",0,1,0,0,0
"1167",2,1,0,0,0
"1168",80,68,0,0,0
"1169",0,1,0,0,0
"1170",80,80,0,1,0
"1171",87,71,0,0,1
"1172",78,66,0,0,0
"1173",69,66,0,0,0
"1174",0,1,0,0,0
"1175",3,2,0,0,0
"1176",1,2,0,0,0
"1177",0,1,0,0,0
"1178",83,82,1,0,1
"1179",0,1,0,0,0
"1180",86,61,0,0,0
"1181",97,81,0,0,0
"1182",0,1,0,0,0
"1183",75,60,1,0,1
"1184",0,1,0,0,1
"1185",70,50,0,0,0
"1186",61,56,1,0,0
"1187",0,1,0,0,0
"1188",2,3,0,0,0
"1189",88,92,0,1,0
"1190",85,78,1,1,0
"1191",98,75,0,0,1
"1192",0,0,0,0,0
"1193",81,84,0,0,0
"1194",0,1,0,0,0
"1195",86,68,0,0,0
"1196",71,68,0,0,0
"1197",0,0,0,0,0
"1198",86,69,0,0,0
"1199",69,74,0,0,0
"1200",74,60,0,0,0
"1201",102,83,0,0,0
"1202",89,86,0,0,0
"1203",82,75,0,0,0
"1204",3,2,0,0,0
"1205",0,0,0,0,0
"1206",1,1,0,0,0
"1207",55,57,0,0,0
"1208",85,68,0,0,0
"1209",1,2,0,0,0
"1210",0,1,0,0,0
"1211",87,78,0,0,0
"1212",0,1,0,0,0
"1213",0,0,0,0,0
"1214",0,1,0,0,0
"1215",88,84,1,0,0
"1216",96,77,0,0,0
"1217",0,2,0,0,0
"1218",0,1,0,0,0
"1219",1,2,0,0,0
"1220",0,1,0,0,0
"1221",86,73,0,0,0
"1222",74,73,1,1,1
"1223",67,59,1,0,0
"1224",76,72,0,0,0
"1225",78,79,0,0,0
"1226",0,0,0,0,0
"1227",0,1,0,0,0
"1228",81,78,0,0,0
"1229",5,2,0,0,0
"1230",82,69,0,0,0
"1231",66,48,0,0,0
"1232",75,62,0,0,1
"1233",83,54,0,0,0
"1234",67,59,0,0,0
"1235",3,2,0,0,0
"1236",81,66,0,0,1
"1237",82,67,0,0,0
"1238",0,1,0,0,0
"1239",1,1,0,0,0
"1240",0,1,0,0,0
"1241",69,58,0,0,0
"1242",0,1,0,0,0
"1243",0,1,0,0,0
"1244",0,1,0,0,0
"1245",57,58,2,0,0
"1246",82,58,1,0,1
"1247",1,1,0,0,0
"1248",79,64,1,0,0
"1249",0,1,0,0,0
"1250",69,69,1,0,0
"1251",96,72,0,0,0
"1252",70,66,0,0,0
"1253",89,74,0,0,1
"1254",0,1,0,0,0
"1255",1,1,0,0,0
"1256",0,1,0,0,0
"1257",0,1,0,0,0
"1258",64,62,0,0,1
"1259",91,81,0,0,1
"1260",58,49,0,0,0
"1261",90,83,1,1,0
"1262",71,56,1,0,0
"1263",0,0,0,0,0
"1264",4,1,0,0,0
"1265",0,1,0,0,0
"1266",95,76,0,0,0
"1267",0,1,0,0,0
"1268",1,2,0,0,0
"1269",82,75,0,0,0
"1270",80,66,0,0,0
"1271",93,86,0,0,0
"1272",0,0,0,0,0
"1273",0,0,0,0,0
"1274",0,1,0,0,0
"1275",0,1,0,0,0
"1276",1,1,0,0,0
"1277",81,68,0,0,0
"1278",90,67,0,0,0
"1279",69,58,0,0,0
"1280",0,0,0,0,0
"1281",67,58,1,0,0
"1282",77,62,0,0,0
"1283",89,72,0,0,0
"1284",0,1,0,0,0
"1285",2,1,0,0,0
"1286",74,67,0,0,0
"1287",1,3,0,0,0
"1288",0,1,0,0,0
"1289",1,1,0,0,0
"1290",60,47,1,0,0
"1291",1,1,0,0,0
"1292",67,51,0,0,0
"1293",0,1,0,0,0
"1294",85,84,0,0,0
"1295",2,1,0,0,0
"1296",88,79,0,0,0
"1297",70,66,0,0,0
"1298",1,1,0,0,0
"1299",0,0,0,0,0
"1300",65,69,1,0,0
"1301",72,66,0,0,0
"1302",0,1,0,0,0
"1303",1,0,0,0,0
"1304",1,2,0,0,0
"1305",1,1,0,0,0
"1306",75,70,0,0,0
"1307",47,45,0,0,0
"1308",68,63,0,0,0
"1309",0,0,0,0,0
"1310",0,0,0,0,0
"1311",2,1,0,0,0
"1312",1,1,0,0,0
"1313",0,1,0,0,0
"1314",112,96,0,0,1
"1315",87,69,0,0,1
"1316",67,61,0,0,0
"1317",83,79,0,0,0
"1318",5,3,0,0,0
"1319",0,1,0,0,0
"1320",0,1,0,0,0
"1321",59,56,0,0,0
"1322",0,1,0,0,0
"1323",0,1,0,0,0
"1324",97,85,0,0,0
"1325",0,1,0,0,0
"1326",0,2,0,0,0
"1327",94,73,0,0,0
"1328",0,1,0,0,0
"1329",0,1,0,0,0
"1330",0,1,0,0,0
"1331",93,87,0,0,0
"1332",1,1,0,0,0
"1333",80,76,1,0,0
"1334",79,78,0,0,0
"1335",69,68,0,0,0
"1336",62,60,0,0,0
"1337",0,1,0,0,0
"1338",88,83,0,0,0
"1339",80,63,0,0,1
"1340",108,79,1,0,0
"1341",83,69,0,0,0
"1342",65,62,0,0,0
"1343",88,63,1,1,0
"1344",0,1,0,0,0
"1345",86,68,0,0,0
"1346",0,1,0,0,0
"1347",0,1,0,0,0
"1348",80,67,1,0,0
"1349",72,56,0,0,0
"1350",1,1,0,0,0
"1351",1,1,0,0,0
"1352",95,78,0,0,0
"1353",73,67,2,0,0
"1354",64,68,0,0,0
"1355",83,75,1,0,1
"1356",79,71,0,1,0
"1357",0,1,0,0,0
"1358",90,74,0,0,0
"1359",0,1,0,0,0
"1360",0,1,0,0,0
"1361",2,0,0,0,0
"1362",0,0,0,0,0
"1363",67,66,0,0,0
"1364",61,57,0,0,0
"1365",0,1,0,0,0
"1366",0,1,0,0,0
"1367",0,0,0,0,0
"1368",2,1,0,0,0
"1369",74,57,0,0,0
"1370",0,1,0,0,0
"1371",63,61,0,0,0
"1372",72,82,1,0,0
"1373",84,75,0,0,0
"1374",78,74,0,0,1
"1375",0,1,0,0,0
"1376",0,1,0,0,0
"1377",75,58,0,0,0
"1378",0,1,0,0,0
"1379",56,56,0,0,1
"1380",0,2,0,0,0
"1381",1,1,0,0,0
"1382",0,1,0,0,0
"1383",83,75,0,0,0
"1384",76,62,0,0,0
"1385",69,67,0,0,0
"1386",0,1,0,0,0
"1387",0,1,0,0,0
"1388",0,1,0,0,0
"1389",0,1,0,0,0
"1390",0,1,0,0,0
"1391",1,1,0,0,0
"1392",102,90,0,0,0
"1393",75,71,0,1,0
"1394",101,69,0,0,0
"1395",59,68,0,0,0
"1396",74,61,0,0,0
"1397",2,1,0,0,0
"1398",87,59,0,0,0
"1399",88,71,0,1,0
"1400",2,3,0,0,0
"1401",67,52,0,0,0
"1402",0,1,0,0,0
"1403",68,60,0,0,0
"1404",0,1,0,0,0
"1405",99,80,0,0,1
"1406",2,1,0,0,0
"1407",0,2,0,0,0
"1408",0,1,0,0,0
"1409",0,1,0,0,0
"1410",86,71,0,0,0
"1411",1,1,0,0,0
"1412",73,68,0,0,0
"1413",57,50,0,0,0
"1414",82,75,0,0,0
"1415",75,73,0,0,0
"1416",0,1,0,0,0
"1417",0,2,0,0,0
"1418",91,79,0,0,0
"1419",81,65,1,0,0
"1420",0,0,0,0,0
"1421",76,71,0,0,0
"1422",0,1,0,0,0
"1423",96,76,1,0,0
"1424",78,69,0,0,0
"1425",77,78,1,0,1
"1426",1,0,0,0,0
"1427",0,1,0,0,0
"1428",69,59,1,0,0
"1429",0,1,0,0,0
"1430",84,78,0,0,0
"1431",1,1,0,0,0
"1432",0,1,0,0,0
"1433",80,55,1,0,0
"1434",2,1,0,0,0
"1435",94,72,0,0,0
"1436",80,64,0,0,0
"1437",88,70,1,0,0
"1438",88,73,1,0,0
"1439",1,0,0,0,0
"1440",0,2,0,0,0
"1441",0,1,0,0,0
"1442",0,1,0,0,0
"1443",0,0,0,0,0
"1444",0,1,0,0,0
"1445",66,60,0,0,1
"1446",96,82,1,1,1
"1447",76,80,0,0,0
"1448",0,1,0,0,0
"1449",82,76,0,0,1
"1450",87,62,0,0,0
"1451",0,0,0,0,0
"1452",58,45,1,0,0
"1453",0,0,0,0,0
"1454",84,74,0,0,0
"1455",0,1,0,0,0
"1456",79,67,0,0,0
"1457",82,70,0,0,0
"1458",61,58,0,0,0
"1459",81,72,0,1,1
"1460",74,76,0,0,0
"1461",0,1,0,0,0
"1462",0,1,0,0,0
"1463",3,2,0,0,0
"1464",3,2,0,0,0
"1465",64,68,0,0,0
"1466",1,1,0,0,0
"1467",0,1,0,0,0
"1468",88,86,0,0,1
"1469",1,1,0,0,0
"1470",89,69,0,0,0
"1471",62,62,0,0,0
"1472",85,67,0,0,0
"1473",0,0,0,0,0
"1474",82,74,0,0,0
"1475",1,1,0,0,0
"1476",0,1,0,0,0
"1477",0,1,0,0,0
"1478",0,1,0,0,0
"1479",0,1,0,0,0
"1480",0,0,0,0,0
"1481",0,1,0,0,0
"1482",0,0,0,0,0
"1483",67,64,0,0,0
"1484",0,1,0,0,0
"1485",73,55,1,0,1
"1486",0,1,0,0,0
"1487",75,68,0,0,0
"1488",0,1,0,0,0
"1489",73,72,0,0,0
"1490",72,64,0,0,0
"1491",74,64,0,0,0
"1492",82,81,0,0,0
"1493",78,67,0,0,0
"1494",78,54,0,0,0
"1495",0,1,0,0,0
"1496",76,67,0,0,0
"1497",0,1,0,0,0
"1498",75,65,0,0,0
"1499",83,62,0,0,0
"1500",77,69,0,0,0
"1501",105,79,0,0,0
"1502",0,2,0,0,0
"1503",74,63,0,0,1
"1504",66,56,0,0,0
"1505",2,2,0,0,0
"1506",2,2,0,0,0
"1507",61,60,0,0,1
"1508",75,54,0,0,0
"1509",78,68,1,0,0
"1510",1,2,0,0,0
"1511",72,60,0,0,0
"1512",99,78,0,0,0
"1513",69,54,0,0,0
"1514",77,75,0,0,0
"1515",0,1,0,0,0
"1516",0,1,0,0,0
"1517",1,1,0,0,0
"1518",99,72,0,0,0
"1519",1,2,0,0,0
"1520",0,1,0,0,0
"1521",0,1,0,0,0
"1522",78,76,0,0,0
"1523",91,68,0,0,0
"1524",0,1,0,0,0
"1525",0,1,0,0,0
"1526",89,80,0,0,0
"1527",0,1,0,0,0
"1528",69,64,0,0,0
"1529",75,73,0,0,1
"1530",82,86,0,0,1
"1531",71,54,2,0,0
"1532",0,1,0,0,0
"1533",0,1,0,0,0
"1534",0,1,0,0,0
"1535",64,53,0,0,0
"1536",0,1,0,0,0
"1537",0,1,0,0,0
"1538",0,1,0,0,0
"1539",77,77,1,0,0
"1540",0,1,0,0,0
"1541",87,73,0,0,0
"1542",82,67,0,0,1
"1543",0,1,0,0,0
"1544",0,1,0,0,0
"1545",0,0,0,0,0
"1546",74,71,0,0,0
"1547",76,68,0,0,0
"1548",0,1,0,0,0
"1549",66,50,0,0,0
"1550",0,1,0,0,0
"1551",0,1,0,0,0
"1552",71,65,0,0,0
"1553",0,1,0,0,0
"1554",1,1,0,0,0
"1555",71,62,0,0,0
"1556",60,49,0,0,0
"1557",0,1,0,0,0
"1558",81,65,0,0,0
"1559",1,2,0,0,0
"1560",69,66,0,0,0
"1561",1,2,0,0,0
"1562",0,1,0,0,0
"1563",85,64,0,1,0
"1564",1,1,0,0,0
"1565",87,73,0,1,0
"1566",0,0,0,0,0
"1567",0,1,0,0,0
"1568",0,1,0,0,0
"1569",89,72,0,0,0
"1570",0,1,0,0,0
"1571",70,59,1,0,0
"1572",85,60,0,0,0
"1573",1,1,0,0,0
"1574",74,67,0,0,0
"1575",0,1,0,0,0
"1576",82,64,0,0,0
"1577",75,78,0,0,0
"1578",86,74,0,0,0
"1579",88,93,0,0,1
"1580",0,1,0,0,0
"1581",94,64,0,0,0
"1582",0,2,0,0,0
"1583",0,1,0,0,0
"1584",93,88,0,0,0
"1585",85,77,0,0,0
"1586",61,48,0,0,0
"1587",75,61,0,0,0
"1588",2,3,0,0,0
"1589",85,75,0,0,0
"1590",69,55,1,1,0
"1591",0,1,0,0,0
"1592",82,61,0,0,0
"1593",80,65,0,0,1
"1594",83,78,0,0,0
"1595",0,1,0,0,0
"1596",100,91,0,0,0
"1597",72,74,0,0,0
"1598",2,2,0,0,0
"1599",0,1,0,0,0
"1600",0,1,0,0,0
"1601",66,53,0,0,0
"1602",76,72,0,0,0
"1603",0,1,0,0,0
"1604",87,82,0,0,0
"1605",1,1,0,0,0
"1606",1,1,0,0,0
"1607",79,58,0,0,0
"1608",82,82,1,0,1
"1609",65,66,2,0,0
"1610",0,1,0,0,0
"1611",0,1,0,0,0
"1612",81,64,0,0,0
"1613",0,0,0,0,0
"1614",0,1,0,0,0
"1615",0,1,0,0,0
"1616",69,55,1,0,0
"1617",58,54,0,0,0
"1618",0,1,0,0,0
"1619",86,63,1,1,0
"1620",0,1,0,0,0
"1621",1,1,0,0,0
"1622",0,1,0,0,0
"1623",0,1,0,0,0
"1624",61,47,1,0,1
"1625",0,2,0,0,0
"1626",64,56,0,0,0
"1627",86,73,0,0,0
"1628",0,0,0,0,0
"1629",79,57,0,0,0
"1630",0,1,0,0,0
"1631",1,1,0,0,0
"1632",90,66,0,0,0
"1633",0,1,0,0,0
"1634",66,63,1,0,0
"1635",46,37,0,0,0
"1636",77,64,1,0,0
"1637",70,61,0,0,0
"1638",66,60,0,0,0
"1639",84,81,0,0,0
"1640",96,70,0,1,0
"1641",99,74,1,0,1
"1642",78,85,1,0,0
"1643",62,50,1,0,0
"1644",1,1,0,0,0
"1645",62,63,0,0,0
"1646",0,0,0,0,0
"1647",65,59,0,0,1
"1648",1,1,0,0,0
"1649",2,1,0,0,0
"1650",84,61,2,0,0
"1651",72,61,1,0,1
"1652",86,65,0,0,0
"1653",80,68,0,0,1
"1654",102,90,0,0,0
"1655",78,68,1,0,0
"1656",1,1,0,0,0
"1657",0,1,0,0,0
"1658",77,72,1,1,0
"1659",0,1,0,0,0
"1660",1,1,0,0,0
"1661",1,1,0,0,0
"1662",1,1,0,0,0
"1663",75,71,0,0,0
"1664",74,60,0,0,0
"1665",0,1,0,0,0
"1666",82,63,1,0,1
"1667",88,80,1,0,0
"1668",2,3,0,0,0
"1669",67,62,0,0,0
"1670",87,76,0,0,0
"1671",93,68,1,0,2
"1672",0,1,0,0,0
"1673",0,0,0,0,0
"1674",84,78,1,1,0
"1675",66,56,1,0,1
"1676",1,1,0,0,0
"1677",86,62,1,0,0
"1678",73,55,0,1,1
"1679",70,67,0,0,0
"1680",70,58,0,0,0
"1681",0,1,0,0,0
"1682",0,1,0,0,0
"1683",81,79,0,0,1
"1684",0,1,0,0,0
"1685",78,69,0,0,0
"1686",4,1,0,0,0
"1687",0,2,0,0,0
"1688",75,69,0,0,0
"1689",77,65,0,0,0
"1690",66,66,1,0,0
"1691",1,2,0,0,0
"1692",91,70,0,0,0
"1693",0,1,0,0,0
"1694",76,56,0,0,0
"1695",78,64,0,0,0
"1696",0,1,0,0,0
"1697",68,55,0,0,0
"1698",0,0,0,0,0
"1699",86,76,0,0,0
"1700",76,70,0,0,0
"1701",0,1,0,0,0
"1702",77,83,0,0,0
"1703",3,2,0,0,0
"1704",79,73,1,0,0
"1705",84,63,1,0,0
"1706",0,1,0,0,0
"1707",89,60,0,0,0
"1708",1,0,0,0,0
"1709",84,60,0,0,0
"1710",54,55,2,0,0
"1711",3,1,0,0,0
"1712",72,62,0,0,0
"1713",0,1,0,0,0
"1714",97,78,0,0,0
"1715",80,56,0,0,0
"1716",64,62,0,1,0
"1717",68,64,0,0,0
"1718",0,1,0,0,0
"1719",0,1,0,0,0
"1720",0,1,0,0,0
"1721",77,62,1,0,0
"1722",82,74,0,0,0
"1723",0,1,0,0,0
"1724",112,90,0,0,0
"1725",0,1,0,0,0
"1726",60,54,0,0,0
"1727",0,1,0,0,0
"1728",0,1,0,0,0
"1729",86,80,0,0,0
"1730",0,1,0,0,0
"1731",0,1,0,0,0
"1732",80,65,1,0,0
"1733",84,80,0,0,0
"1734",77,65,0,0,0
"1735",61,55,0,0,0
"1736",74,74,0,0,0
"1737",88,69,0,0,0
"1738",73,67,0,0,0
"1739",1,1,0,0,0
"1740",1,1,0,0,0
"1741",0,1,0,0,0
"1742",0,1,0,0,0
"1743",103,74,1,0,0
"1744",68,64,0,0,0
"1745",0,1,0,0,0
"1746",71,58,0,0,0
"1747",88,73,1,0,0
"1748",74,69,0,0,0
"1749",78,71,0,0,0
"1750",57,57,0,0,0
"1751",0,0,0,0,0
"1752",77,77,0,0,0
"1753",0,1,0,0,0
"1754",77,59,0,0,0
"1755",0,1,0,0,0
"1756",75,68,0,0,0
"1757",71,61,0,0,0
"1758",76,64,0,0,0
"1759",85,75,0,0,0
"1760",0,1,0,0,0
"1761",79,59,0,0,1
"1762",94,79,1,0,0
"1763",0,1,0,0,0
"1764",0,1,0,0,0
"1765",87,85,1,0,0
"1766",0,1,0,0,0
"1767",0,1,0,0,0
"1768",1,2,0,0,0
"1769",67,42,1,1,1
"1770",1,1,0,0,0
"1771",84,61,1,0,0
"1772",0,1,0,0,0
"1773",86,79,1,1,0
"1774",71,48,1,0,0
"1775",0,1,0,0,0
"1776",2,1,0,0,0
"1777",0,1,0,0,0
"1778",1,2,0,0,0
"1779",1,1,0,0,0
"1780",93,75,0,1,0
"1781",72,65,0,0,0
"1782",96,76,1,1,0
"1783",1,1,0,0,0
"1784",1,0,0,0,0
"1785",70,62,0,0,0
"1786",94,71,1,0,0
"1787",0,1,0,0,0
"1788",0,0,0,0,0
"1789",76,72,0,0,0
"1790",0,1,0,0,0
"1791",0,1,0,0,0
"1792",0,1,0,0,0
"1793",111,89,0,0,1
"1794",88,66,2,0,0
"1795",2,2,0,0,0
"1796",90,63,1,0,0
"1797",0,1,0,0,0
"1798",75,63,0,0,0
"1799",0,1,0,0,0
"1800",85,90,0,0,0
"1801",64,55,0,0,0
"1802",2,0,0,0,0
"1803",88,73,0,0,0
"1804",77,61,0,0,0
"1805",0,1,0,0,0
"1806",86,69,0,0,0
"1807",0,1,0,0,0
"1808",93,74,0,0,0
"1809",94,74,0,0,0
"1810",71,54,0,0,0
"1811",0,1,0,0,0
"1812",0,1,0,0,0
"1813",77,62,0,0,0
"1814",2,2,0,0,0
"1815",0,1,0,0,0
"1816",0,1,0,0,0
"1817",94,84,1,0,0
"1818",69,62,1,0,0
"1819",0,1,0,0,0
"1820",0,1,0,0,0
"1821",0,1,0,0,0
"1822",0,0,0,0,0
"1823",105,77,0,0,0
"1824",1,1,0,0,0
"1825",0,2,0,0,0
"1826",87,82,0,0,0
"1827",68,68,0,0,0
"1828",79,70,0,0,0
"1829",67,72,0,0,0
"1830",0,2,0,0,0
"1831",0,1,0,0,0
"1832",0,1,0,0,0
"1833",88,70,0,0,0
"1834",86,77,0,0,0
"1835",0,0,0,0,0
"1836",83,71,0,0,0
"1837",1,1,0,0,0
"1838",0,1,0,0,0
"1839",84,66,0,0,1
"1840",83,76,0,0,0
"1841",0,1,0,0,0
"1842",87,70,0,0,0
"1843",0,1,0,0,0
"1844",0,1,0,0,0
"1845",0,1,0,0,0
"1846",2,1,0,0,0
"1847",75,78,0,0,0
"1848",87,66,0,0,0
"1849",1,1,0,0,0
"1850",0,1,0,0,0
"1851",104,68,1,0,0
"1852",104,73,0,0,0
"1853",71,74,1,0,0
"1854",91,82,0,0,0
"1855",0,1,0,0,0
"1856",0,1,0,0,0
"1857",0,0,0,0,0
"1858",1,1,0,0,0
"1859",93,86,1,1,0
"1860",0,1,0,0,0
"1861",2,2,0,0,0
"1862",68,60,0,0,0
"1863",0,0,0,0,0
"1864",1,1,0,0,0
"1865",0,0,0,0,0
"1866",0,1,0,0,0
"1867",89,76,0,0,0
"1868",81,68,0,0,0
"1869",1,0,0,0,0
"1870",0,1,0,0,0
"1871",0,0,0,0,0
"1872",76,68,0,0,0
"1873",0,1,0,0,0
"1874",67,71,0,0,0
"1875",0,1,0,0,0
"1876",0,1,0,0,0
"1877",72,58,0,0,0
"1878",72,69,1,0,0
"1879",0,1,0,0,0
"1880",69,56,0,0,1
"1881",64,60,0,0,0
"1882",84,74,0,0,0
"1883",0,1,0,0,0
"1884",71,55,0,0,0
"1885",0,1,0,0,0
"1886",75,72,0,0,0
"1887",60,58,0,0,0
"1888",84,68,0,0,0
"1889",1,1,0,0,0
"1890",0,1,0,0,0
"1891",61,65,0,0,0
"1892",58,66,0,0,0
"1893",93,74,1,0,0
"1894",0,1,0,0,0
"1895",0,0,0,0,0
"1896",90,77,0,0,0
"1897",0,1,0,0,0
"1898",72,73,1,0,0
"1899",69,49,0,0,0
"1900",77,58,0,0,0
"1901",89,84,0,0,0
"1902",0,1,0,0,0
"1903",88,71,0,0,0
"1904",87,69,0,0,0
"1905",0,1,0,0,0
"1906",0,1,0,0,0
"1907",0,1,0,0,0
"1908",1,1,0,0,0
"1909",94,63,0,0,1
"1910",0,0,0,0,0
"1911",0,1,0,0,0
"1912",1,1,0,0,0
"1913",0,1,0,0,0
"1914",2,1,0,0,0
"1915",77,81,0,0,0
"1916",2,1,0,0,0
"1917",0,1,0,0,0
"1918",82,69,1,0,0
"1919",67,65,0,0,0
"1920",62,53,0,0,0
"1921",1,2,0,0,0
"1922",88,74,0,0,0
"1923",3,2,0,0,0
"1924",77,60,0,0,1
"1925",5,2,0,0,0
"1926",1,2,0,0,0
"1927",0,1,0,0,0
"1928",78,79,0,0,0
"1929",75,65,0,0,0
"1930",78,71,0,0,0
"1931",0,1,0,0,0
"1932",84,76,0,0,0
"1933",77,74,0,0,0
"1934",55,53,0,0,0
"1935",0,1,0,0,0
"1936",92,76,0,0,0
"1937",91,86,0,0,0
"1938",0,1,0,0,0
"1939",0,2,0,0,0
"1940",87,69,0,1,0
"1941",5,3,0,0,0
"1942",0,1,0,0,0
"1943",0,1,0,0,0
"1944",61,58,1,0,0
"1945",2,3,0,0,0
"1946",1,1,0,0,0
"1947",80,69,0,0,0
"1948",2,1,0,0,0
"1949",80,65,0,0,0
"1950",0,0,0,0,0
"1951",2,0,0,0,0
"1952",89,81,0,0,0
"1953",54,54,0,0,0
"1954",86,82,0,0,0
"1955",63,42,1,0,0
"1956",84,72,0,0,0
"1957",88,72,1,1,0
"1958",2,2,0,0,0
"1959",80,78,0,0,0
"1960",100,84,0,0,0
"1961",0,0,0,0,0
"1962",106,87,0,0,0
"1963",86,69,0,0,0
"1964",0,1,0,0,0
"1965",71,58,0,0,0
"1966",77,52,0,0,0
"1967",0,2,0,0,0
"1968",72,55,0,0,0
"1969",81,47,1,0,0
"1970",0,1,0,0,0
"1971",0,1,0,0,0
"1972",79,72,1,0,0
"1973",63,72,1,0,0
"1974",0,1,0,0,0
"1975",0,1,0,0,0
"1976",77,66,0,0,0
"1977",0,1,0,0,0
"1978",2,2,0,0,0
"1979",0,1,0,0,0
"1980",0,0,0,0,0
"1981",80,61,0,0,0
"1982",81,76,0,0,0
"1983",79,59,1,0,0
"1984",70,85,0,0,0
"1985",82,70,0,0,0
"1986",0,1,0,0,0
"1987",1,1,0,0,0
"1988",73,69,1,0,0
"1989",72,70,0,0,0
"1990",81,88,0,0,0
"1991",0,1,0,0,0
"1992",67,74,0,0,0
"1993",0,1,0,0,0
"1994",0,0,0,0,0
"1995",73,66,0,0,0
"1996",78,70,1,0,0
"1997",69,62,0,0,0
"1998",85,77,0,0,0
"1999",0,0,0,0,0
"2000",1,1,0,0,0
"2001",64,67,0,0,0
"2002",0,1,0,0,0
"2003",67,73,1,0,0
"2004",2,1,0,0,0
"2005",0,1,0,0,0
"2006",62,69,0,0,0
"2007",92,67,1,0,0
"2008",92,77,0,0,0
"2009",0,1,0,0,0
"2010",89,78,0,0,0
"2011",68,61,0,0,0
"2012",0,1,0,0,0
"2013",71,58,0,0,0
"2014",1,1,0,0,0
"2015",67,60,0,0,0
"2016",0,0,0,0,0
"2017",63,56,0,0,0
"2018",1,1,0,0,0
"2019",86,64,0,0,0
"2020",71,65,0,0,0
"2021",0,1,0,0,0
"2022",72,67,0,0,0
"2023",70,62,0,1,1
"2024",0,1,0,0,0
"2025",86,78,0,0,0
"2026",88,75,0,0,0
"2027",66,74,0,0,0
"2028",0,1,0,0,0
"2029",87,79,0,0,0
"2030",0,0,0,0,0
"2031",84,74,1,0,1
"2032",63,61,1,0,0
"2033",84,72,0,0,0
"2034",71,60,0,0,0
"2035",74,52,0,0,0
"2036",79,71,0,0,0
"2037",0,1,0,0,0
"2038",0,1,0,0,0
"2039",74,64,0,0,0
"2040",91,74,0,0,0
"2041",82,67,1,0,0
"2042",0,1,0,0,0
"2043",71,65,2,0,1
"2044",85,67,1,0,0
"2045",84,81,2,0,0
"2046",0,1,0,0,0
"2047",62,50,1,0,0
"2048",1,1,0,0,0
"2049",86,73,0,0,0
"2050",0,1,0,0,0
"2051",0,1,0,0,0
"2052",94,66,0,0,0
"2053",77,69,0,0,0
"2054",90,63,0,0,0
"2055",79,74,0,0,0
"2056",0,1,0,0,0
"2057",0,1,0,0,0
