"","age1_orange.A","age2_no_comorbid_orange.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"2049",0,1,0,0,0
"2050",51,46,5,1,3
"2051",48,50,0,0,0
"2052",45,48,8,4,3
"2053",39,45,0,0,0
"2054",53,54,5,5,6
"2055",54,58,9,4,4
"2056",47,43,7,1,2
"2057",0,0,0,0,0
"2058",37,49,10,2,2
"2059",40,46,7,1,4
"2060",52,51,6,2,3
"2061",0,0,0,0,0
"2062",41,50,5,4,4
"2063",46,42,7,3,1
"2064",0,0,0,0,0
"2065",45,50,6,2,4
"2066",0,1,0,0,0
"2067",54,46,6,3,4
"2068",46,65,5,1,3
"2069",53,59,0,0,0
"2070",48,38,0,0,0
"2071",56,46,8,3,4
"2072",45,49,4,3,3
"2073",0,0,0,0,0
"2074",52,49,7,4,3
"2075",0,0,0,0,0
"2076",47,46,10,2,4
"2077",50,44,8,2,2
"2078",50,47,0,0,0
"2079",40,46,4,1,3
"2080",39,51,9,3,2
"2081",57,50,0,0,0
"2082",0,0,0,0,0
"2083",0,1,0,0,0
"2084",0,0,0,0,0
"2085",42,50,0,0,0
"2086",42,50,11,4,6
"2087",60,64,6,2,2
"2088",56,40,8,3,5
"2089",37,53,0,0,0
"2090",50,51,0,0,0
"2091",56,49,7,1,4
"2092",51,54,6,4,3
"2093",48,42,6,4,7
"2094",45,49,5,2,4
"2095",0,1,0,0,0
"2096",51,55,8,2,5
"2097",0,0,0,0,0
"2098",45,52,10,3,3
"2099",39,39,3,3,6
"2100",46,47,0,0,0
"2101",47,40,12,1,4
"2102",0,0,0,0,0
"2103",0,0,0,0,0
"2104",48,46,5,2,4
"2105",44,49,6,2,7
"2106",44,38,7,4,4
"2107",45,57,9,2,6
"2108",48,63,6,2,6
"2109",56,65,4,2,3
"2110",39,53,10,4,4
"2111",55,45,0,0,0
"2112",45,52,0,0,0
"2113",56,61,7,2,3
"2114",48,44,8,3,4
"2115",0,0,0,0,0
"2116",34,47,8,1,5
"2117",39,43,11,2,6
"2118",35,53,5,2,5
"2119",43,52,9,3,3
"2120",0,0,0,0,0
"2121",52,54,9,3,4
"2122",45,40,0,0,0
"2123",37,47,5,4,5
"2124",43,46,7,5,2
"2125",43,49,0,0,0
"2126",42,41,0,0,0
"2127",42,41,6,3,5
"2128",54,57,5,5,2
"2129",42,49,0,0,0
"2130",41,46,6,4,2
"2131",45,51,0,0,0
"2132",46,44,6,3,4
"2133",49,54,0,0,0
"2134",40,42,7,2,2
"2135",55,54,7,4,4
"2136",47,50,7,3,5
"2137",0,0,0,0,0
"2138",37,36,7,2,4
"2139",0,0,0,0,0
"2140",55,60,9,2,2
"2141",45,54,5,2,4
"2142",39,66,12,2,4
"2143",44,53,7,4,2
"2144",49,45,0,0,0
"2145",42,47,9,6,3
"2146",37,40,5,2,2
"2147",36,43,0,0,0
"2148",0,0,0,0,0
"2149",52,38,0,0,0
"2150",48,53,9,1,4
"2151",44,51,7,2,4
"2152",48,41,1,0,0
"2153",36,60,9,4,3
"2154",46,48,6,2,4
"2155",54,40,6,1,5
"2156",45,61,7,2,2
"2157",43,41,6,3,6
"2158",48,51,9,4,4
"2159",54,42,11,2,2
"2160",42,48,0,0,0
"2161",61,51,0,0,0
"2162",48,41,8,3,4
"2163",48,59,0,0,0
"2164",56,52,9,4,5
"2165",44,44,0,0,0
"2166",47,45,4,4,4
"2167",44,42,7,2,1
"2168",0,0,0,0,0
"2169",47,48,9,3,6
"2170",52,42,9,2,2
"2171",33,53,0,0,0
"2172",0,0,0,0,0
"2173",43,44,7,1,4
"2174",48,60,5,3,3
"2175",43,54,0,0,0
"2176",58,51,0,0,0
"2177",43,53,4,3,3
"2178",45,53,6,2,6
"2179",50,48,9,3,7
"2180",48,49,5,4,5
"2181",43,58,5,4,4
"2182",46,54,9,2,3
"2183",38,60,6,4,5
"2184",44,43,4,3,7
"2185",57,50,5,4,4
"2186",53,42,4,1,6
"2187",46,50,8,2,5
"2188",43,38,0,0,0
"2189",50,45,0,0,0
"2190",51,50,6,2,4
"2191",50,52,4,2,4
"2192",44,38,6,2,5
"2193",54,54,6,3,3
"2194",52,56,7,2,4
"2195",56,48,5,3,7
"2196",50,47,6,1,4
"2197",50,48,0,0,0
"2198",46,43,5,5,5
"2199",46,50,0,0,0
"2200",40,46,0,0,0
"2201",48,47,0,0,0
"2202",53,38,8,3,2
"2203",50,45,4,1,4
"2204",48,46,8,4,6
"2205",41,46,3,1,3
"2206",42,60,6,2,3
"2207",55,39,5,3,5
"2208",45,58,8,1,5
"2209",0,0,0,0,0
"2210",45,42,0,0,0
"2211",42,57,0,0,0
"2212",38,43,0,0,0
"2213",48,58,7,2,5
"2214",48,41,6,2,7
"2215",55,54,0,0,0
"2216",0,0,0,0,0
"2217",44,57,0,0,0
"2218",0,0,0,0,0
"2219",0,0,0,0,0
"2220",40,57,7,2,2
"2221",50,49,5,2,5
"2222",53,46,8,2,3
"2223",42,44,11,4,7
"2224",50,55,6,2,4
"2225",42,38,0,0,0
"2226",32,45,11,1,2
"2227",0,0,0,0,0
"2228",0,0,0,0,0
"2229",45,52,0,0,0
"2230",0,0,0,0,0
"2231",50,38,5,2,5
"2232",45,58,0,0,0
"2233",0,0,0,0,0
"2234",44,60,0,0,0
"2235",0,1,0,0,0
"2236",0,0,0,0,0
"2237",33,37,0,0,0
"2238",47,44,5,3,4
"2239",46,42,6,2,3
"2240",46,44,10,4,4
"2241",47,44,6,2,3
"2242",42,40,8,2,4
"2243",0,0,0,0,0
"2244",48,42,0,0,0
"2245",56,56,3,2,4
"2246",43,54,5,2,5
"2247",42,52,8,2,5
"2248",43,43,0,0,0
"2249",0,1,0,0,0
"2250",43,52,6,2,3
"2251",42,43,0,0,0
"2252",44,54,11,3,5
"2253",56,47,8,2,4
"2254",43,52,10,1,4
"2255",48,39,0,0,0
"2256",52,46,0,0,0
"2257",41,42,6,2,2
"2258",0,0,0,0,0
"2259",45,37,6,5,4
"2260",0,1,0,0,0
"2261",45,47,0,0,0
"2262",48,58,5,2,4
"2263",42,48,6,1,3
"2264",43,53,10,5,3
"2265",41,50,8,3,3
"2266",55,48,0,0,0
"2267",51,49,0,0,0
"2268",53,46,7,3,6
"2269",50,51,0,0,0
"2270",49,49,0,0,0
"2271",0,1,0,0,0
"2272",46,50,7,1,5
"2273",42,45,1,0,0
"2274",51,57,8,5,2
"2275",52,51,6,1,5
"2276",0,1,0,0,0
"2277",47,44,5,3,6
"2278",46,51,8,3,5
"2279",41,53,5,3,5
"2280",0,0,0,0,0
"2281",51,53,8,2,3
"2282",0,0,0,0,0
"2283",51,39,5,2,5
"2284",46,50,10,4,2
"2285",0,1,0,0,0
"2286",50,53,6,3,4
"2287",44,49,0,0,0
"2288",40,50,9,3,4
"2289",38,45,6,3,5
"2290",45,48,0,0,0
"2291",44,47,7,2,3
"2292",48,50,9,3,4
"2293",44,51,7,4,5
"2294",52,52,0,0,0
"2295",0,0,0,0,0
"2296",49,51,5,3,5
"2297",42,53,9,3,3
"2298",42,49,5,3,3
"2299",0,0,0,0,0
"2300",51,49,5,3,4
"2301",51,44,0,0,0
"2302",0,0,0,0,0
"2303",51,51,5,2,3
"2304",48,51,0,0,0
"2305",0,0,0,0,0
"2306",49,40,6,3,4
"2307",43,47,0,0,0
"2308",47,52,10,3,4
"2309",48,54,6,3,6
"2310",44,65,0,0,0
"2311",49,46,6,6,6
"2312",46,42,7,3,5
"2313",39,47,0,0,0
"2314",41,57,7,3,3
"2315",48,58,0,0,0
"2316",48,45,9,3,3
"2317",37,60,8,2,4
"2318",57,45,7,1,3
"2319",53,46,6,3,3
"2320",44,58,8,3,3
"2321",43,52,0,0,0
"2322",45,49,4,2,4
"2323",0,0,0,0,0
"2324",50,47,9,1,3
"2325",42,48,0,0,0
"2326",62,48,6,3,2
"2327",52,46,7,2,4
"2328",45,43,6,3,3
"2329",52,59,0,0,0
"2330",42,54,4,2,2
"2331",0,0,0,0,0
"2332",58,51,6,3,3
"2333",44,47,5,3,4
"2334",64,50,7,3,6
"2335",49,47,7,2,3
"2336",50,51,0,0,1
"2337",0,0,0,0,0
"2338",0,0,0,0,0
"2339",47,47,7,2,4
"2340",47,48,8,4,4
"2341",42,62,0,0,0
"2342",44,64,6,3,2
"2343",43,45,0,0,0
"2344",36,43,5,3,3
"2345",46,52,8,3,5
"2346",49,41,6,3,5
"2347",55,57,9,3,3
"2348",52,53,0,0,0
"2349",47,60,9,4,5
"2350",36,38,5,4,3
"2351",56,48,0,0,0
"2352",47,56,0,0,0
"2353",48,57,8,1,4
"2354",43,56,8,1,4
"2355",48,56,7,2,4
"2356",51,45,7,3,4
"2357",48,49,0,0,0
"2358",55,48,10,1,3
"2359",51,57,6,2,3
"2360",42,54,5,1,6
"2361",0,1,0,0,0
"2362",0,0,0,0,0
"2363",0,1,0,0,0
"2364",38,44,7,5,5
"2365",57,37,10,2,5
"2366",46,63,9,1,4
"2367",46,57,8,4,5
"2368",48,48,5,3,2
"2369",36,44,4,4,4
"2370",51,50,7,2,7
"2371",0,0,0,0,0
"2372",57,55,7,2,4
"2373",48,54,6,3,4
"2374",37,43,4,2,4
"2375",41,40,8,3,3
"2376",37,58,0,0,0
"2377",49,61,9,3,2
"2378",57,50,5,2,5
"2379",44,59,6,1,2
"2380",47,39,6,3,3
"2381",0,1,0,0,0
"2382",1,0,0,0,0
"2383",45,59,9,4,4
"2384",32,38,7,2,5
"2385",0,0,0,0,0
"2386",54,56,6,1,3
"2387",51,52,0,0,0
"2388",48,57,0,0,0
"2389",56,49,0,0,0
"2390",41,46,10,2,5
"2391",44,46,8,3,3
"2392",46,63,11,2,5
"2393",0,0,0,0,0
"2394",55,54,9,4,2
"2395",46,52,6,6,4
"2396",48,52,6,3,6
"2397",41,42,5,2,5
"2398",56,54,11,1,2
"2399",47,41,0,0,0
"2400",49,49,4,2,5
"2401",38,54,6,2,4
"2402",49,39,0,0,0
"2403",40,50,7,1,2
"2404",46,48,0,0,0
"2405",37,52,0,0,0
"2406",0,0,0,0,0
"2407",49,51,11,5,4
"2408",52,39,0,0,0
"2409",44,40,5,2,5
"2410",40,45,4,2,4
"2411",51,50,10,0,3
"2412",54,44,0,0,0
"2413",47,43,3,1,5
"2414",49,64,0,0,0
"2415",49,49,7,2,5
"2416",53,44,0,0,0
"2417",0,0,0,0,0
"2418",49,53,0,0,0
"2419",58,41,0,0,1
"2420",55,56,11,1,7
"2421",53,49,0,0,0
"2422",47,54,0,0,0
"2423",0,0,0,0,0
"2424",49,60,9,2,4
"2425",59,50,0,0,0
"2426",44,42,0,0,0
"2427",43,54,9,2,4
"2428",37,38,8,1,4
"2429",43,41,6,3,5
"2430",46,55,0,0,0
"2431",48,45,0,0,0
"2432",57,54,0,0,0
"2433",44,43,4,1,2
"2434",50,56,5,3,4
"2435",52,40,5,3,5
"2436",47,33,10,6,6
"2437",58,44,5,1,3
"2438",51,52,2,2,3
"2439",55,50,9,5,7
"2440",41,43,8,4,5
"2441",37,53,1,0,0
"2442",53,52,4,2,4
"2443",51,35,0,0,0
"2444",45,37,0,0,0
"2445",46,54,5,3,6
"2446",0,0,0,0,0
"2447",44,42,0,0,0
"2448",38,37,0,0,0
"2449",0,0,0,0,0
"2450",45,55,7,1,6
"2451",56,59,10,4,6
"2452",57,58,0,0,0
"2453",0,1,0,0,0
"2454",46,44,8,3,2
"2455",34,49,8,1,3
"2456",42,50,0,0,0
"2457",0,0,0,0,0
"2458",44,50,8,3,2
"2459",50,50,0,0,0
"2460",51,43,9,4,3
"2461",40,48,6,2,2
"2462",0,0,0,0,0
"2463",53,42,8,3,2
"2464",48,46,7,2,5
"2465",41,51,0,0,0
"2466",0,0,0,0,0
"2467",47,41,5,2,5
"2468",47,55,6,3,5
"2469",40,43,6,1,4
"2470",57,48,0,0,0
"2471",52,50,6,2,4
"2472",50,48,7,3,3
"2473",42,38,7,2,3
"2474",0,0,0,0,0
"2475",34,53,0,0,0
"2476",36,48,9,1,5
"2477",42,42,0,0,0
"2478",49,43,7,2,4
"2479",47,47,0,0,0
"2480",43,45,1,0,0
"2481",54,57,0,0,0
"2482",54,54,4,4,4
"2483",52,60,0,0,0
"2484",0,0,0,0,0
"2485",46,52,4,3,5
"2486",43,60,8,5,3
"2487",49,47,0,0,0
"2488",0,0,0,0,0
"2489",46,52,10,1,4
"2490",33,53,0,0,0
"2491",48,53,0,0,0
"2492",49,57,0,0,1
"2493",57,41,0,0,0
"2494",0,0,0,0,0
"2495",47,53,8,2,5
"2496",56,41,4,1,5
"2497",55,50,8,3,2
"2498",44,47,7,3,2
"2499",51,49,0,0,0
"2500",50,47,0,0,0
