"time" "age1_M_healthy.S" "age1_F_healthy.S" "age1_M_vulner.S" "age1_F_vulner.S" "age2_M_healthy.S" "age2_F_healthy.S" "age2_M_vulner.S" "age2_F_vulner.S" "age3_M_healthy.S" "age3_F_healthy.S" "age3_M_vulner.S" "age3_F_vulner.S" "age1_M_healthy.E" "age1_F_healthy.E" "age1_M_vulner.E" "age1_F_vulner.E" "age2_M_healthy.E" "age2_F_healthy.E" "age2_M_vulner.E" "age2_F_vulner.E" "age3_M_healthy.E" "age3_F_healthy.E" "age3_M_vulner.E" "age3_F_vulner.E" "age1_M_healthy.A" "age1_F_healthy.A" "age1_M_vulner.A" "age1_F_vulner.A" "age2_M_healthy.A" "age2_F_healthy.A" "age2_M_vulner.A" "age2_F_vulner.A" "age3_M_healthy.A" "age3_F_healthy.A" "age3_M_vulner.A" "age3_F_vulner.A" "age1_M_healthy.I" "age1_F_healthy.I" "age1_M_vulner.I" "age1_F_vulner.I" "age2_M_healthy.I" "age2_F_healthy.I" "age2_M_vulner.I" "age2_F_vulner.I" "age3_M_healthy.I" "age3_F_healthy.I" "age3_M_vulner.I" "age3_F_vulner.I" "age1_M_healthy.R" "age1_F_healthy.R" "age1_M_vulner.R" "age1_F_vulner.R" "age2_M_healthy.R" "age2_F_healthy.R" "age2_M_vulner.R" "age2_F_vulner.R" "age3_M_healthy.R" "age3_F_healthy.R" "age3_M_vulner.R" "age3_F_vulner.R" "age1_M_healthy.Q" "age1_F_healthy.Q" "age1_M_vulner.Q" "age1_F_vulner.Q" "age2_M_healthy.Q" "age2_F_healthy.Q" "age2_M_vulner.Q" "age2_F_vulner.Q" "age3_M_healthy.Q" "age3_F_healthy.Q" "age3_M_vulner.Q" "age3_F_vulner.Q" "age1_M_healthy.D" "age1_F_healthy.D" "age1_M_vulner.D" "age1_F_vulner.D" "age2_M_healthy.D" "age2_F_healthy.D" "age2_M_vulner.D" "age2_F_vulner.D" "age3_M_healthy.D" "age3_F_healthy.D" "age3_M_vulner.D" "age3_F_vulner.D"
10 396.300626427126 396.300626427126 0 0 481.505261108959 481.505261108959 53.5005845676621 53.5005845676621 0 0 59.445093964069 59.445093964069 1.30482601554743 1.30482601554743 0 0 1.58536360889013 1.58536360889013 0.176151512098903 0.176151512098903 0 0 0.195723902332114 0.195723902332114 1.67847062568914 1.67847062568914 0 0 1.95694416131484 1.95694416131484 0.205994122243668 0.205994122243668 0 0 0.203450984932018 0.203450984932018 0.0176281070934332 0.0176281070934332 0 0 0.275526804582224 0.092843348215029 0.0174351215256063 0.0174351215256063 0 0 0.0276560582181435 0.0276560582181435 0.697874518317958 0.697874518317958 0 0 1.42103903404066 0.844109709123386 0.0938781682704148 0.0938781682704148 0 0 0.108439371114675 0.108439371114675 0 0 0 0 0 0 0 0 0 0 0 0 0.000574306225438777 0.000574306225438777 0 0 0.255865282213332 0.0154780634978012 0.00595650819931776 0.00595650819931776 0 0 0.0196357193340604 0.0196357193340604
11 395.254799224181 395.254799224181 0 0 480.23458105738 480.23458105738 53.3593978952644 53.3593978952644 0 0 59.2882198836272 59.2882198836272 1.64326104351204 1.64326104351204 0 0 1.99656216786713 1.99656216786713 0.221840240874126 0.221840240874126 0 0 0.246489156526806 0.246489156526806 2.13980327839245 2.13980327839245 0 0 2.49481609503483 2.49481609503483 0.262612220529982 0.262612220529982 0 0 0.2593700943506 0.2593700943506 0.0225047386527386 0.0225047386527386 0 0 0.272100923280368 0.117977366945873 0.0220686495430501 0.0220686495430501 0 0 0.0348709087385576 0.0348709087385576 0.9388576553824 0.9388576553824 0 0 1.73242742836178 1.13533817400966 0.126157979051137 0.126157979051137 0 0 0.145188941987674 0.145188941987674 0 0 0 0 0 0 0 0 0 0 0 0 0.000774059879120771 0.000774059879120771 0 0 0.269512328075666 0.0207251387622823 0.0079230147372362 0.0079230147372362 0 0 0.025861014769175 0.025861014769175
12 393.939240843436 393.939240843436 0 0 478.636177624775 478.636177624775 53.1817975138639 53.1817975138639 0 0 59.0908861265155 59.0908861265155 2.0682074945032 2.0682074945032 0 0 2.51287210582139 2.51287210582139 0.279208011757932 0.279208011757932 0 0 0.31023112417548 0.31023112417548 2.71747650159933 2.71747650159933 0 0 3.16833055754649 3.16833055754649 0.333508479741736 0.333508479741736 0 0 0.329391091102949 0.329391091102949 0.0286120294474603 0.0286120294474603 0 0 0.279479510503867 0.14945092873337 0.0278761237679669 0.0278761237679669 0 0 0.0439352179322344 0.0439352179322344 1.24543463217976 1.24543463217976 0 0 2.11988490636302 1.50578743467161 0.167200541400521 0.167200541400521 0 0 0.191849181638518 0.191849181638518 0 0 0 0 0 0 0 0 0 0 0 0 0.00102849883392222 0.00102849883392222 0 0 0.28325529499009 0.027381348452001 0.0104093294679398 0.0104093294679398 0 0 0.0337072586353688 0.0337072586353688
13 392.286551175918 392.286551175918 0 0 476.62815967874 476.62815967874 52.9586844087489 52.9586844087489 0 0 58.8429826763876 58.8429826763876 2.60050786811586 2.60050786811586 0 0 3.15961705976077 3.15961705976077 0.351068562195641 0.351068562195641 0 0 0.390076180217379 0.390076180217379 3.44115333326564 3.44115333326564 0 0 4.01207195446653 4.01207195446653 0.422323363628056 0.422323363628056 0 0 0.41710949494129 0.41710949494129 0.0362635448593787 0.0362635448593787 0 0 0.298582461919673 0.188881938694331 0.035156492057139 0.035156492057139 0 0 0.055312633149609 0.055312633149609 1.63417263559601 1.63417263559601 0 0 2.60391334477331 1.97546665528532 0.21921988903092 0.21921988903092 0 0 0.250929861735462 0.250929861735462 0 0 0 0 0 0 0 0 0 0 0 0 0.00135144224548058 0.00135144224548058 0 0 0.297655500339792 0.0358027130531279 0.0135472843393635 0.0135472843393635 0 0 0.0435891535686162 0.0435891535686162
14 390.213926366158 390.213926366158 0 0 474.109920534882 474.109920534882 52.6788800594313 52.6788800594313 0 0 58.5320889549237 58.5320889549237 3.26534297586444 3.26534297586444 0 0 3.9673917156753 3.9673917156753 0.440821301741699 0.440821301741699 0 0 0.489801446379666 0.489801446379666 4.34730794389245 4.34730794389245 0 0 5.06856585276552 5.06856585276552 0.533533247659528 0.533533247659528 0 0 0.52694641744151 0.52694641744151 0.045845171188738 0.045845171188738 0 0 0.330805856505273 0.238255340486919 0.0442753027250901 0.0442753027250901 0 0 0.0695680856906919 0.0695680856906919 2.12581734876969 2.12581734876969 0 0 3.20998411929907 2.56943154237085 0.28498826397928 0.28498826397928 0 0 0.325571169320564 0.325571169320564 0 0 0 0 0 0 0 0 0 0 0 0 0.00176019412645776 0.00176019412645776 0 0 0.313331920872603 0.0464350138191778 0.0175018244630416 0.0175018244630416 0 0 0.0560239262438348 0.0560239262438348
15 387.620416116751 387.620416116751 0 0 470.958805581852 470.958805581852 52.3287561757613 52.3287561757613 0 0 58.1430624175126 58.1430624175126 4.09273665032156 4.09273665032156 0 0 4.97267503014069 4.97267503014069 0.55251944779341 0.55251944779341 0 0 0.613910497548234 0.613910497548234 5.48049749781023 5.48049749781023 0 0 6.38976185540148 6.38976185540148 0.672606511094892 0.672606511094892 0 0 0.664302727007301 0.664302727007301 0.0578287246678148 0.0578287246678148 0 0 0.378072028152822 0.299990409901101 0.0556766242540662 0.0556766242540662 0 0 0.0873850182045599 0.0873850182045599 2.74624466975305 2.74624466975305 0 0 3.96969905114463 3.31893313461643 0.367962915740084 0.367962915740084 0 0 0.419685829156937 0.419685829156937 0 0 0 0 0 0 0 0 0 0 0 0 0.00227634069649646 0.00227634069649646 0 0 0.330986453308097 0.0598339880880148 0.0224783253561825 0.0224783253561825 0 0 0.0716535105703413 0.0716535105703413
16 384.384261637457 384.384261637457 0 0 467.02687788951 467.02687788951 51.8918753210566 51.8918753210566 0 0 57.6576392456185 57.6576392456185 5.11783659198236 5.11783659198236 0 0 6.21817145925857 6.21817145925857 0.690907939917619 0.690907939917619 0 0 0.767675488797355 0.767675488797355 6.89463473326433 6.89463473326433 0 0 8.03851731401046 8.03851731401046 0.846159717264258 0.846159717264258 0 0 0.835713301001737 0.835713301001737 0.0727856659579542 0.0727856659579542 0 0 0.442881503519905 0.377006784759972 0.0698943557637967 0.0698943557637967 0 0 0.109580581075621 0.109580581075621 3.52755470299785 3.52755470299785 0 0 4.92212064868879 4.26273809722522 0.472431738742147 0.472431738742147 0 0 0.538121840377343 0.538121840377343 0 0 0 0 0 0 0 0 0 0 0 0 0.00292666834069583 0.00292666834069583 0 0 0.351431185012255 0.0766884552357644 0.0287309272555098 0.0287309272555098 0 0 0.091269543129424 0.091269543129424
17 380.360532270189 380.360532270189 0 0 462.13804670828 462.13804670828 51.3486718564755 51.3486718564755 0 0 57.0540798405284 57.0540798405284 6.3807909589008 6.3807909589008 0 0 7.75266101506447 7.75266101506447 0.861406779451607 0.861406779451607 0 0 0.95711864383512 0.95711864383512 8.65418886649734 8.65418886649734 0 0 10.0899974738935 10.0899974738935 1.06210499725195 1.06210499725195 0 0 1.04899258987847 1.04899258987847 0.0914002036054198 0.0914002036054198 0 0 0.52836085189892 0.472784668301166 0.0875619327940157 0.0875619327940157 0 0 0.137116951969044 0.137116951969044 4.50934346770684 4.50934346770684 0 0 6.11531519735321 5.4486630916575 0.603682352581572 0.603682352581572 0 0 0.686850484385313 0.686850484385313 0 0 0 0 0 0 0 0 0 0 0 0 0.00374423310033451 0.00374423310033451 0 0 0.375618753509958 0.0978470428034155 0.0365720814453074 0.0365720814453074 0 0 0.115841489403668 0.115841489403668
18 375.379731587599 375.379731587599 0 0 456.086373878933 456.086373878933 50.6762637643259 50.6762637643259 0 0 56.3069597381399 56.3069597381399 7.92590838575285 7.92590838575285 0 0 9.62997868868972 9.62997868868972 1.06999763207664 1.06999763207664 0 0 1.18888625786293 1.18888625786293 10.8350132662155 10.8350132662155 0 0 12.6326404672013 12.6326404672013 1.32975162812645 1.32975162812645 0 0 1.31333494135946 1.31333494135946 0.114478676604102 0.114478676604102 0 0 0.638289399350709 0.59140172764378 0.109416903043315 0.109416903043315 0 0 0.171102373477525 0.171102373477525 5.74009854531317 5.74009854531317 0 0 7.60804316221652 6.93525798930377 0.768187289501084 0.768187289501084 0 0 0.873170721461529 0.873170721461529 0 0 0 0 0 0 0 0 0 0 0 0 0.00476953851476124 0.00476953851476124 0 0 0.404674403608274 0.124347248227959 0.0463827829265709 0.0463827829265709 0 0 0.146545967698623 0.146545967698623
19 369.248196291171 369.248196291171 0 0 448.636558493773 448.636558493773 49.8485064993081 49.8485064993081 0 0 55.3872294436758 55.3872294436758 9.79967434134528 9.79967434134528 0 0 11.9066043247345 11.9066043247345 1.32295603608161 1.32295603608161 0 0 1.46995115120179 1.46995115120179 13.5244655810863 13.5244655810863 0 0 15.7682973706757 15.7682973706757 1.6598207758606 1.6598207758606 0 0 1.6393291613438 1.6393291613438 0.142951759835088 0.142951759835088 0 0 0.777084973719684 0.737527494125134 0.136296596738166 0.136296596738166 0 0 0.212775684005447 0.212775684005447 7.27866025075797 7.27866025075797 0 0 9.47152634140389 8.79356691523534 0.973797232122302 0.973797232122302 0 0 1.10591980554252 1.10591980554252 0 0 0 0 0 0 0 0 0 0 0 0 0.00605177580361288 0.00605177580361288 0 0 0.43992849569262 0.157445401455723 0.058622859889142 0.058622859889142 0 0 0.184794754230686 0.184794754230686
20 361.751518195155 361.751518195155 0 0 439.528094607113 439.528094607113 48.8364549563459 48.8364549563459 0 0 54.2627277292733 54.2627277292733 12.0470845672137 12.0470845672137 0 0 14.6372077491646 14.6372077491646 1.62635641657385 1.62635641657385 0 0 1.80706268508205 1.80706268508205 16.8202591024716 16.8202591024716 0 0 19.6108929990181 19.6108929990181 2.06430452621243 2.06430452621243 0 0 2.03881928514808 2.03881928514808 0.177863679049168 0.177863679049168 0 0 0.949716387219784 0.916343132568361 0.169118545672587 0.169118545672587 0 0 0.263463321631774 0.263463321631774 9.19562442944431 9.19562442944431 0 0 11.7911416413175 11.108816879895 1.22992542838103 1.22992542838103 0 0 1.39566982531054 1.39566982531054 0 0 0 0 0 0 0 0 0 0 0 0 0.00765002666610397 0.00765002666610397 0 0 0.482946616166562 0.19864463224051 0.0738401268141739 0.0738401268141739 0 0 0.232257153554294 0.232257153554294
21 352.662503225035 352.662503225035 0 0 428.484941418418 428.484941418418 47.6094379353797 47.6094379353797 0 0 52.8993754837553 52.8993754837553 14.7057199904404 14.7057199904404 0 0 17.8674497883851 17.8674497883851 1.98527219870946 1.98527219870946 0 0 2.20585799856607 2.20585799856607 20.8273179454362 20.8273179454362 0 0 24.2827593318381 24.2827593318381 2.55607992966717 2.55607992966717 0 0 2.5245233873256 2.5245233873256 0.220340863688825 0.220340863688825 0 0 1.16150130684041 1.13334546719328 0.20883770760266 0.20883770760266 0 0 0.324495772729706 0.324495772729706 11.5744837113852 11.5744837113852 0 0 14.6677954683953 13.9817878257933 1.5476957170456 1.5476957170456 0 0 1.75487734393179 1.75487734393179 0 0 0 0 0 0 0 0 0 0 0 0 0.00963426401421994 0.00963426401421994 0 0 0.535552686123366 0.249716168372524 0.0926765115953678 0.0926765115953678 0 0 0.290870013691567 0.290870013691567
22 341.755480519125 341.755480519125 0 0 415.232908830737 415.232908830737 46.1369898700819 46.1369898700819 0 0 51.2633220778688 51.2633220778688 17.7970168399121 17.7970168399121 0 0 21.6233754604932 21.6233754604932 2.40259727338813 2.40259727338813 0 0 2.66955252598682 2.66955252598682 25.6516968878361 25.6516968878361 0 0 29.9075465987726 29.9075465987726 3.1481627998708 3.1481627998708 0 0 3.10929659246499 3.10929659246499 0.271530213712951 0.271530213712951 0 0 1.41773695678697 1.3939828657409 0.256370575602892 0.256370575602892 0 0 0.39706774923198 0.39706774923198 14.5121896473503 14.5121896473503 0 0 18.2185942624303 17.5294795031688 1.94001119703624 1.94001119703624 0 0 2.19793557444883 2.19793557444883 0 0 0 0 0 0 0 0 0 0 0 0 0.0120858920633343 0.0120858920633343 0 0 0.599837890779859 0.312706741087527 0.115868284020042 0.115868284020042 0 0 0.362825479998624 0.362825479998624
23 328.828313432915 328.828313432915 0 0 399.526400820992 399.526400820992 44.3918223134436 44.3918223134436 0 0 49.3242470149374 49.3242470149374 21.3147001002939 21.3147001002939 0 0 25.8973606218571 25.8973606218571 2.87748451353968 2.87748451353968 0 0 3.19720501504409 3.19720501504409 31.3906717425177 31.3906717425177 0 0 36.5986695543445 36.5986695543445 3.85249153203627 3.85249153203627 0 0 3.80492990818397 3.80492990818397 0.332497530266011 0.332497530266011 0 0 1.72311496850148 1.70307447773455 0.312477416319181 0.312477416319181 0 0 0.482029639885904 0.482029639885904 18.118719709061 18.118719709061 0 0 22.5763078697878 21.8845717456233 2.42148746426826 2.42148746426826 0 0 2.74106399789633 2.74106399789633 0 0 0 0 0 0 0 0 0 0 0 0 0.0150974849456266 0.0150974849456266 0 0 0.678146164516482 0.389922779447932 0.144236760392996 0.144236760392996 0 0 0.450524424052359 0.450524424052359
24 313.732829843105 313.732829843105 0 0 381.185388259373 381.185388259373 42.3539320288192 42.3539320288192 0 0 47.0599244764658 47.0599244764658 25.2109793331201 25.2109793331201 0 0 30.6313398897409 30.6313398897409 3.40348220997121 3.40348220997121 0 0 3.78164689996802 3.78164689996802 38.118250199927 38.118250199927 0 0 44.4424144376422 44.4424144376422 4.67814888817286 4.67814888817286 0 0 4.62039396362752 4.62039396362752 0.404077991301293 0.404077991301293 0 0 2.08088236704951 2.06397491016985 0.377596701068007 0.377596701068007 0 0 0.579605009333425 0.579605009333425 22.51509136737 22.51509136737 0 0 27.8869511563427 27.193003478846 3.00817542194749 3.00817542194749 0 0 3.40194933265863 3.40194933265863 0 0 0 0 0 0 0 0 0 0 0 0 0.018771265176041 0.018771265176041 0 0 0.773023889851407 0.483879024227777 0.178664750021179 0.178664750021179 0 0 0.556480317946581 0.556480317946581
25 296.412074575155 296.412074575155 0 0 360.140670608813 360.140670608813 40.0156300676459 40.0156300676459 0 0 44.4618111862733 44.4618111862733 29.3827156320743 29.3827156320743 0 0 35.6999994929703 35.6999994929703 3.96666661033003 3.96666661033003 0 0 4.40740734481115 4.40740734481115 45.8660646607737 45.8660646607737 0 0 53.4756617522203 53.4756617522203 5.6290170265495 5.6290170265495 0 0 5.5595229891847 5.5595229891847 0.486677778897911 0.486677778897911 0 0 2.49175338786554 2.47748916129694 0.451634774957364 0.451634774957364 0 0 0.689045546820811 0.689045546820811 27.8292515059145 27.8292515059145 0 0 34.3047932560585 33.6089797689304 3.71699729761916 3.71699729761916 0 0 4.19905260092686 4.19905260092686 0 0 0 0 0 0 0 0 0 0 0 0 0.0232158471845269 0.0232158471845269 0 0 0.887121502072142 0.597199215768788 0.220054222898016 0.220054222898016 0 0 0.68316033198325 0.68316033198325
