"","Model","Time_peak_infected"
"264","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",85
"265","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",48
"266","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",73
"267","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"268","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",64
"269","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",42
"270","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",81
"271","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",72
"272","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",79
"273","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",53
"274","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",47
"275","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",45
"276","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",46
"277","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",93
"278","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",85
"279","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",61
"280","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",58
"281","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",65
"282","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",78
"283","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",65
"284","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",56
"285","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",51
"286","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",67
"287","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",58
"288","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",53
"289","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",73
"290","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",68
"291","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",66
"292","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",58
"293","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",56
"294","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",70
"295","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",54
"296","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",91
"297","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"298","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",87
"299","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",54
"300","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",58
"301","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",53
"302","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",51
"303","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",55
"304","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",64
"305","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",73
"306","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",54
"307","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",118
"308","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",71
"309","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",54
"310","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",51
"311","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",72
"312","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",61
"313","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",67
"314","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",66
"315","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",75
"316","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",73
"317","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",66
"318","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"319","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",60
"320","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",56
"321","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",47
"322","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",55
"323","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",70
"324","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"325","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",71
"326","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",40
"327","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",55
"328","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",96
"329","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",85
"330","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",73
"331","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",76
"332","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"333","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",69
"334","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",93
"335","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",72
"336","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",60
"337","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",61
"338","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",67
"339","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",66
"340","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",45
"341","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",48
"342","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"343","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",76
"344","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",86
"345","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",72
"346","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",52
"347","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",53
"348","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"349","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",62
"350","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",84
"351","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",65
"352","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",50
"353","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",53
"354","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",58
"355","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"356","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",42
"357","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"358","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",52
"359","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",54
"360","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",64
"361","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",63
"362","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",60
"363","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",72
"364","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"365","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",74
"366","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",62
"367","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",49
"368","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"369","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",53
"370","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",81
"371","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"372","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",38
"373","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",48
"374","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",70
"375","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",60
"376","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",69
"377","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"378","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",83
"379","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",98
"380","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",58
"381","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",63
"382","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",50
"383","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",80
"384","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",48
"385","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",45
"386","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",72
"387","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",63
"388","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",60
"389","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",62
"390","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",58
"391","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",68
"392","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",93
"393","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"394","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",62
"395","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",64
"396","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",53
"397","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",66
"398","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",64
"399","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",97
"400","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",83
"401","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",65
"402","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",114
"403","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",84
"404","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",73
"405","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",38
"406","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",80
"407","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",69
"408","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",60
"409","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",65
"410","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",76
"411","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"412","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",70
"413","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",66
"414","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",61
"415","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",99
"416","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"417","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",90
"418","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",45
"419","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",56
"420","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",50
"421","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",67
"422","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"423","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",85
"424","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",58
"425","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",52
"426","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",84
"427","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",41
"428","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",58
"429","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"430","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"431","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",65
"432","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",65
"433","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",117
"434","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",76
"435","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",54
"436","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",89
"437","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",44
"438","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",61
"439","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",51
"440","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",104
"441","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",46
"442","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",76
"443","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",48
"444","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",66
"445","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",55
"446","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",49
"447","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",42
"448","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",82
"449","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",71
"450","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",96
"451","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",63
"452","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",60
"453","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"454","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",64
"455","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",52
"456","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",84
"457","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",47
"458","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",54
"459","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",48
"460","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",42
"461","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",64
"462","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",61
"463","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",61
"464","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",78
"465","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",76
"466","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",78
"467","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",53
"468","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",50
"469","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"470","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",39
"471","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",48
"472","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",67
"473","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",46
"474","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",78
"475","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",66
"476","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",60
"477","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",51
"478","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",49
"479","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",54
"480","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",58
"481","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",63
"482","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",60
"483","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",70
"484","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",45
"485","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",53
"486","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",59
"487","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",67
"488","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",47
"489","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",52
"490","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",62
"491","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",46
"492","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"493","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",50
"494","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",54
"495","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",57
"496","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",61
"497","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",44
"498","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",73
"499","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",71
"500","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000.age3_comorbid.I",52
"501","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",79
"502","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",99
"503","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",103
"504","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",104
"505","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",66
"506","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",105
"507","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",88
"508","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",89
"509","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",130
"510","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",72
"511","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",84
"512","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",77
"513","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",108
"514","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",112
"515","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",87
"516","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",90
"517","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",111
"518","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",90
"519","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",74
"520","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",74
"521","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",80
"522","shield_cont10_age3_age2_20/IsolateNO_Limit0_FateD_TcheckYES_PopSize2000.age3_comorbid_green.I",99
